shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1.2,35.16612,-83.36746,610
1.2,35.16613,-83.3674,611
1.2,35.16615,-83.3673,612
1.2,35.16616,-83.36722,613
1.2,35.16616,-83.36719,614
1.2,35.16616,-83.36712,615
1.2,35.16617,-83.36706,616
1.2,35.16617,-83.36698,617
1.2,35.16618,-83.36692,618
1.2,35.1662,-83.36685,619
1.2,35.16625,-83.36676,620
1.2,35.16629,-83.36667,621
1.2,35.16632,-83.3666,622
1.2,35.16634,-83.36656,623
1.2,35.16634,-83.36654,624
1.2,35.16636,-83.36647,625
1.2,35.16637,-83.36639,626
1.2,35.16637,-83.36638,627
1.2,35.16637,-83.36632,628
1.2,35.16636,-83.36623,629
1.2,35.16636,-83.36619,630
1.2,35.16636,-83.36614,631
1.2,35.16637,-83.36603,632
1.2,35.1664,-83.36592,633
1.2,35.16642,-83.36581,634
1.2,35.16648,-83.36571,635
1.2,35.16657,-83.36554,636
1.2,35.16648,-83.36571,637
1.2,35.16642,-83.36581,638
1.2,35.1664,-83.36592,639
1.2,35.16655,-83.36602,640
1.2,35.1666,-83.36606,641
1.2,35.16669,-83.36614,642
1.2,35.1667,-83.36615,643
1.2,35.16684,-83.36627,644
1.2,35.16696,-83.36636,645
1.2,35.16721,-83.36656,646
1.2,35.16727,-83.3666,647
1.2,35.16729,-83.36662,648
1.2,35.16739,-83.36673,649
1.2,35.16742,-83.36677,650
1.2,35.16744,-83.3668,651
1.2,35.16747,-83.36685,652
1.2,35.16748,-83.36691,653
1.2,35.16749,-83.36697,654
1.2,35.1675,-83.36701,655
1.2,35.16749,-83.36713,656
1.2,35.16748,-83.36718,657
1.2,35.16747,-83.36724,658
1.2,35.16745,-83.36734,659
1.2,35.16742,-83.36741,660
1.2,35.16741,-83.36746,661
1.2,35.16741,-83.36752,662
1.2,35.16742,-83.36756,663
1.2,35.16743,-83.36761,664
1.2,35.16753,-83.36779,665
1.2,35.16758,-83.36789,666
1.2,35.16765,-83.36783,667
1.2,35.16782,-83.36771,668
1.2,35.1679,-83.36764,669
1.2,35.16794,-83.36761,670
1.2,35.168,-83.36755,671
1.2,35.16801,-83.36753,672
1.2,35.16804,-83.36751,673
1.2,35.1681,-83.36743,674
1.2,35.1682,-83.36729,675
1.2,35.16825,-83.36721,676
1.2,35.16831,-83.36712,677
1.2,35.16836,-83.36704,678
1.2,35.1684,-83.36697,679
1.2,35.16856,-83.36668,680
1.2,35.16879,-83.36624,681
1.2,35.16905,-83.36575,682
1.2,35.16908,-83.36569,683
1.2,35.16915,-83.36556,684
1.2,35.16928,-83.3653,685
1.2,35.16937,-83.36533,686
1.2,35.16955,-83.36537,687
1.2,35.16972,-83.36541,688
1.2,35.16981,-83.36542,689
1.2,35.16998,-83.36546,690
1.2,35.17003,-83.36547,691
1.2,35.17004,-83.36547,692
1.2,35.17019,-83.36551,693
1.2,35.17024,-83.36553,694
1.2,35.17025,-83.36553,695
1.2,35.17028,-83.36555,696
1.2,35.17042,-83.36561,697
1.2,35.1705,-83.36566,698
1.2,35.17058,-83.36572,699
1.2,35.17067,-83.36579,700
1.2,35.17074,-83.36587,701
1.2,35.17082,-83.36595,702
1.2,35.17092,-83.36609,703
1.2,35.17094,-83.36611,704
1.2,35.17103,-83.36631,705
1.2,35.17114,-83.36655,706
1.2,35.17118,-83.36668,707
1.2,35.17118,-83.36669,708
1.2,35.17145,-83.36755,709
1.2,35.17154,-83.36786,710
1.2,35.17169,-83.36819,711
1.2,35.17178,-83.36832,712
1.2,35.17192,-83.3685,713
1.2,35.17203,-83.36863,714
1.2,35.17223,-83.36877,715
1.2,35.173,-83.36916,716
1.2,35.17314,-83.36924,717
1.2,35.17328,-83.36934,718
1.2,35.17333,-83.36938,719
1.2,35.17339,-83.36943,720
1.2,35.17349,-83.36953,721
1.2,35.17355,-83.36961,722
1.2,35.17364,-83.36972,723
1.2,35.17378,-83.3699,724
1.2,35.17379,-83.36992,725
1.2,35.17384,-83.37002,726
1.2,35.17396,-83.37026,727
1.2,35.17406,-83.37048,728
1.2,35.17418,-83.37076,729
1.2,35.17422,-83.37086,730
1.2,35.17426,-83.37096,731
1.2,35.17432,-83.3711,732
1.2,35.17439,-83.37125,733
1.2,35.1744,-83.37126,734
1.2,35.17445,-83.37138,735
1.2,35.1746,-83.37177,736
1.2,35.17479,-83.37222,737
1.2,35.17485,-83.37236,738
1.2,35.17489,-83.37246,739
1.2,35.17517,-83.37321,740
1.2,35.17521,-83.37333,741
1.2,35.17524,-83.37342,742
1.2,35.17529,-83.37358,743
1.2,35.17532,-83.37368,744
1.2,35.17536,-83.37378,745
1.2,35.17544,-83.37398,746
1.2,35.17549,-83.37413,747
1.2,35.17551,-83.37418,748
1.2,35.17554,-83.3743,749
1.2,35.17556,-83.37439,750
1.2,35.17558,-83.37449,751
1.2,35.1756,-83.37461,752
1.2,35.17561,-83.37482,753
1.2,35.17561,-83.37485,754
1.2,35.17561,-83.37548,755
1.2,35.17561,-83.37555,756
1.2,35.17562,-83.3762,757
1.2,35.17562,-83.37621,758
1.2,35.17561,-83.37636,759
1.2,35.17561,-83.37639,760
1.2,35.17561,-83.37643,761
1.2,35.17559,-83.37675,762
1.2,35.17558,-83.37688,763
1.2,35.17551,-83.37676,764
1.2,35.17547,-83.3767,765
1.2,35.17537,-83.37652,766
1.2,35.17528,-83.37637,767
1.2,35.17526,-83.37635,768
1.2,35.17517,-83.37625,769
1.2,35.17512,-83.3762,770
1.2,35.17509,-83.37618,771
1.2,35.175,-83.37613,772
1.2,35.17496,-83.37611,773
1.2,35.17492,-83.37609,774
1.2,35.17482,-83.37606,775
