shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1.1,35.88878,-82.06613,490
1.1,35.88866,-82.06599,491
1.1,35.88851,-82.06581,492
1.1,35.88836,-82.0656,493
1.1,35.88833,-82.06556,494
1.1,35.88821,-82.06538,495
1.1,35.88808,-82.06516,496
1.1,35.88806,-82.06512,497
1.1,35.88789,-82.06478,498
1.1,35.8878,-82.06457,499
1.1,35.8877,-82.06429,500
1.1,35.88766,-82.06416,501
1.1,35.88764,-82.0641,502
1.1,35.8876,-82.06397,503
1.1,35.88757,-82.06386,504
1.1,35.88754,-82.06373,505
1.1,35.8875,-82.06353,506
1.1,35.8875,-82.06351,507
1.1,35.8874,-82.063,508
1.1,35.88737,-82.06286,509
1.1,35.88729,-82.06244,510
1.1,35.88723,-82.06215,511
1.1,35.88704,-82.06114,512
1.1,35.88699,-82.06091,513
1.1,35.88694,-82.06072,514
1.1,35.88686,-82.06043,515
1.1,35.88678,-82.06022,516
1.1,35.88675,-82.06015,517
1.1,35.88673,-82.06009,518
1.1,35.8867,-82.06003,519
1.1,35.88663,-82.0599,520
1.1,35.88652,-82.05966,521
1.1,35.88645,-82.05956,522
1.1,35.88633,-82.0594,523
1.1,35.8862,-82.05924,524
1.1,35.88607,-82.05911,525
1.1,35.8859,-82.05896,526
1.1,35.88581,-82.05888,527
1.1,35.88569,-82.05879,528
1.1,35.88556,-82.05871,529
1.1,35.88542,-82.05864,530
1.1,35.88527,-82.05856,531
1.1,35.88525,-82.05855,532
1.1,35.8851,-82.05849,533
1.1,35.88508,-82.05848,534
1.1,35.88493,-82.05842,535
1.1,35.88457,-82.05827,536
1.1,35.88425,-82.05815,537
1.1,35.88397,-82.05804,538
1.1,35.8838,-82.05797,539
1.1,35.88296,-82.05757,540
1.1,35.88268,-82.0574,541
1.1,35.88244,-82.05725,542
1.1,35.88227,-82.05715,543
1.1,35.8822,-82.0571,544
1.1,35.88174,-82.05674,545
1.1,35.88092,-82.05609,546
1.1,35.87887,-82.05439,547
1.1,35.87584,-82.05187,548
1.1,35.87494,-82.05113,549
1.1,35.87366,-82.05007,550
1.1,35.87301,-82.04953,551
1.1,35.87154,-82.04834,552
1.1,35.87129,-82.04813,553
1.1,35.87109,-82.04797,554
1.1,35.87093,-82.04784,555
1.1,35.87079,-82.04772,556
1.1,35.87069,-82.04763,557
1.1,35.87063,-82.04759,558
1.1,35.87058,-82.04755,559
1.1,35.87047,-82.04747,560
1.1,35.87039,-82.04741,561
1.1,35.87031,-82.04735,562
1.1,35.87022,-82.04729,563
1.1,35.86995,-82.04711,564
1.1,35.86982,-82.04704,565
1.1,35.86965,-82.04695,566
1.1,35.86967,-82.04687,567
1.1,35.86969,-82.0468,568
1.1,35.8697,-82.04675,569
1.1,35.86971,-82.04674,570
1.1,35.86971,-82.0467,571
1.1,35.86973,-82.04667,572
1.1,35.86974,-82.04663,573
1.1,35.86975,-82.0466,574
1.1,35.86977,-82.04654,575
1.1,35.86979,-82.0465,576
1.1,35.86982,-82.04646,577
1.1,35.86987,-82.04644,578
1.1,35.8699,-82.04642,579
1.1,35.86995,-82.04639,580
1.1,35.86999,-82.04637,581
1.1,35.87008,-82.04633,582
1.1,35.87013,-82.04631,583
1.1,35.87019,-82.04629,584
1.1,35.87023,-82.04626,585
1.1,35.87027,-82.04624,586
1.1,35.8703,-82.0462,587
1.1,35.87033,-82.04618,588
1.1,35.87036,-82.04614,589
1.1,35.87037,-82.04612,590
1.1,35.87039,-82.04609,591
1.1,35.8704,-82.04606,592
1.1,35.87042,-82.04603,593
1.1,35.87043,-82.046,594
1.1,35.87044,-82.04596,595
1.1,35.87044,-82.04591,596
1.1,35.87045,-82.04586,597
1.1,35.87046,-82.04576,598
1.1,35.87047,-82.04571,599
1.1,35.87047,-82.0457,600
1.1,35.87048,-82.04566,601
1.1,35.87048,-82.0456,602
1.1,35.87049,-82.04557,603
1.1,35.8705,-82.04554,604
1.1,35.87052,-82.04549,605
1.1,35.87053,-82.04544,606
1.1,35.87055,-82.04539,607
1.1,35.87056,-82.04534,608
1.1,35.87056,-82.0453,609
