stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
50002,,US 70 and 2nd St SE (outbound),,35.713342,-81.332984,,,,,,
50003,,US 70 and Toyota Dealer,,35.711332,-81.324666,,,,,,
50004,,US 70 and 7th St SE (outbound),,35.710476,-81.318144,,,,,,
50005,,US 70 and Hillside Motors,,35.709855,-81.314174,,,,,,
50006,,4th St SW and Cheerwine (outbound),,35.698385,-81.25589,,,,,,
50007,,4th St SW and Greenway Offices,,35.701103,-81.251952,,,,,,
50008,,4th St SW and Bumgarner Indus. Blvd (outbound),,35.701766,-81.245243,,,,,,
50009,,Industrial Dr and Reese Dr (Outbound),,35.706981,-81.236313,,,,,,
50010,,726 Reese Dr. and Hickory Printing (outbound),,35.708745,-81.236248,,,,,,
50011,,4th St Pl SW and 2nd St Dr SW (Zion Hill),,35.710222,-81.224868,,,,,,
50012,,4th St Pl SW and 2nd St SW (Southwest Park),,35.708789,-81.223262,,,,,,
50013,,4th Ave SW and 1st St SW,,35.707188,-81.219937,,,,,,
50014,,1st St E and SE Alleyway Salvation Army Store,,35.706139,-81.218231,,,,,,
50015,,1st St E and CVS Pharmacy,,35.703289,-81.21177,,,,,,
50016,,Conover Blvd E and YMCA (Outbound),,35.702767,-81.205188,,,,,,
50017,,Thornburg Dr and Food Lion (Conover),,35.701711,-81.200106,,,,,,
50018,,Emmanuel Ch Rd and Lineberger Rd,,35.699634,-81.193914,,,,,,
50019,,Mclin Creek Rd and Video Poker,,35.696182,-81.192779,,,,,,
50020,,Mclin Creek Rd and Keisler Rd SE,,35.69128,-81.196509,,,,,,
50021,,Keisler Ave and Thornburg Dr Goodwill Industries,,35.69247,-81.201015,,,,,,
50022,,Thornburg Dr and Car Wash,,35.701978,-81.199801,,,,,,
50023,,Thornburg Dr at Neighbors Network,,35.710803,-81.20055,,,,,,
50024,,Conover Walmart,,35.726603,-81.211738,,,,,,
60001,,1st Ave N and 10th St NW,,35.719912,-81.216043,,,,,,
60002,,1st Ave N and 3rd St NE,,35.710578,-81.21874,,,,,,
60003,,1st Ave N and Conover City Hall (outbound),,35.707433,-81.218679,,,,,,
60004,,1st Ave N and 4th St SW,,35.704426,-81.22043,,,,,,
60005,,1st Ave S and 6th St SW,,35.702007,-81.220552,,,,,,
60006,,7th St Pl SW and 4th Ave SW,,35.699918,-81.22362,,,,,,
60007,,7th St Pl SW and 9th St SW,,35.697703,-81.2259,,,,,,
60008,,21st St Dr SE and Lowes Hardware,,35.702146,-81.284983,,,,,,
60009,,26th St SE and US 70 (Old Libby Hill Fish Camp),,35.700849,-81.28575,,,,,,
