trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
10_RA_southbound_2_T02,09:52:56,09:52:56,7999794,10,Randolph Community College,,,,,50.628,0
10_RA_southbound_2_T02,09:59:00,09:59:00,7999795,11,South Asheboro Park & Ride,,,,,54.809,1
10_RA_southbound_2_T02,10:01:00,10:01:00,7998667,12,NC Zoo,,,,,55.416,1
10_RA_southbound_2_T02,10:13:00,10:13:00,8004769,13,,,,,,67.028,1
10_RA_southbound_2_T03,10:06:00,10:06:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
10_RA_southbound_2_T03,10:07:41,10:07:41,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
10_RA_southbound_2_T03,10:12:00,10:12:00,7989451,3,Gate City & Ellington,,,,,2.769,1
10_RA_southbound_2_T03,10:16:03,10:16:03,7999791,4,Gate City & Meadowview,,,,,4.946,0
10_RA_southbound_2_T03,10:18:19,10:18:19,7999792,5,Four Seasons,,,,,6.158,0
10_RA_southbound_2_T03,10:20:00,10:20:00,7986282,6,Randleman Park & Ride,,,,,7.066,1
10_RA_southbound_2_T03,10:39:00,10:39:00,7998664,7,North Asheboro Park & Ride,,,,,34.361,1
10_RA_southbound_2_T03,10:53:00,10:53:00,7998663,8,Randolph Hospital,,,,,45.914,1
10_RA_southbound_2_T03,10:58:00,10:58:00,7999793,9,S Fayetteville & Scarboro,,,,,49.98,1
10_RA_southbound_2_T03,10:58:56,10:58:56,7999794,10,Randolph Community College,,,,,50.628,0
10_RA_southbound_2_T03,11:05:00,11:05:00,7999795,11,South Asheboro Park & Ride,,,,,54.809,1
10_RA_southbound_2_T03,11:07:00,11:07:00,7998667,12,NC Zoo,,,,,55.416,1
10_RA_southbound_2_T03,11:19:00,11:19:00,8004769,13,,,,,,67.028,1
10_RA_southbound_2_T04,12:00:00,12:00:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
10_RA_southbound_2_T04,12:01:41,12:01:41,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
10_RA_southbound_2_T04,12:06:00,12:06:00,7989451,3,Gate City & Ellington,,,,,2.769,1
10_RA_southbound_2_T04,12:10:03,12:10:03,7999791,4,Gate City & Meadowview,,,,,4.946,0
10_RA_southbound_2_T04,12:12:19,12:12:19,7999792,5,Four Seasons,,,,,6.158,0
10_RA_southbound_2_T04,12:14:00,12:14:00,7986282,6,Randleman Park & Ride,,,,,7.066,1
10_RA_southbound_2_T04,12:33:00,12:33:00,7998664,7,North Asheboro Park & Ride,,,,,34.361,1
10_RA_southbound_2_T04,12:47:00,12:47:00,7998663,8,Randolph Hospital,,,,,45.914,1
10_RA_southbound_2_T04,12:52:00,12:52:00,7999793,9,S Fayetteville & Scarboro,,,,,49.98,1
10_RA_southbound_2_T04,12:52:56,12:52:56,7999794,10,Randolph Community College,,,,,50.628,0
10_RA_southbound_2_T04,12:59:00,12:59:00,7999795,11,South Asheboro Park & Ride,,,,,54.809,1
10_RA_southbound_2_T04,13:01:00,13:01:00,7998667,12,NC Zoo,,,,,55.416,1
10_RA_southbound_2_T04,13:13:00,13:13:00,8004769,13,,,,,,67.028,1
10_RA_southbound_2_T05,14:00:00,14:00:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
10_RA_southbound_2_T05,14:01:41,14:01:41,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
10_RA_southbound_2_T05,14:06:00,14:06:00,7989451,3,Gate City & Ellington,,,,,2.769,1
10_RA_southbound_2_T05,14:10:03,14:10:03,7999791,4,Gate City & Meadowview,,,,,4.946,0
10_RA_southbound_2_T05,14:12:19,14:12:19,7999792,5,Four Seasons,,,,,6.158,0
10_RA_southbound_2_T05,14:14:00,14:14:00,7986282,6,Randleman Park & Ride,,,,,7.066,1
10_RA_southbound_2_T05,14:33:00,14:33:00,7998664,7,North Asheboro Park & Ride,,,,,34.361,1
10_RA_southbound_2_T05,14:47:00,14:47:00,7998663,8,Randolph Hospital,,,,,45.914,1
10_RA_southbound_2_T05,14:52:00,14:52:00,7999793,9,S Fayetteville & Scarboro,,,,,49.98,1
10_RA_southbound_2_T05,14:52:56,14:52:56,7999794,10,Randolph Community College,,,,,50.628,0
10_RA_southbound_2_T05,14:59:00,14:59:00,7999795,11,South Asheboro Park & Ride,,,,,54.809,1
10_RA_southbound_2_T05,15:01:00,15:01:00,7998667,12,NC Zoo,,,,,55.416,1
10_RA_southbound_2_T05,15:13:00,15:13:00,8004769,13,,,,,,67.028,1
10_2nd_to_last_RA_southbound_PeakSeason2_T01,15:40:00,15:40:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
10_2nd_to_last_RA_southbound_PeakSeason2_T01,15:41:41,15:41:41,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
10_2nd_to_last_RA_southbound_PeakSeason2_T01,15:46:00,15:46:00,7989451,3,Gate City & Ellington,,,,,2.769,1
10_2nd_to_last_RA_southbound_PeakSeason2_T01,15:50:03,15:50:03,7999791,4,Gate City & Meadowview,,,,,4.946,0
10_2nd_to_last_RA_southbound_PeakSeason2_T01,15:52:19,15:52:19,7999792,5,Four Seasons,,,,,6.158,0
10_2nd_to_last_RA_southbound_PeakSeason2_T01,15:54:00,15:54:00,7986282,6,Randleman Park & Ride,,,,,7.066,1
10_2nd_to_last_RA_southbound_PeakSeason2_T01,16:13:00,16:13:00,7998664,7,North Asheboro Park & Ride,,,,,34.361,1
10_2nd_to_last_RA_southbound_PeakSeason2_T01,16:27:00,16:27:00,7998663,8,Randolph Hospital,,,,,45.914,1
10_2nd_to_last_RA_southbound_PeakSeason2_T01,16:32:00,16:32:00,7999793,9,S Fayetteville & Scarboro,,,,,49.98,1
10_2nd_to_last_RA_southbound_PeakSeason2_T01,16:32:56,16:32:56,7999794,10,Randolph Community College,,,,,50.628,0
10_2nd_to_last_RA_southbound_PeakSeason2_T01,16:39:00,16:39:00,7999795,11,South Asheboro Park & Ride,,,,,54.809,1
10_2nd_to_last_RA_southbound_PeakSeason2_T01,16:41:00,16:41:00,7998667,12,NC Zoo,,,,,55.416,1
10_2nd_to_last_RA_southbound_PeakSeason2_T01,16:53:00,16:53:00,8004769,13,,,1,,,67.028,1
10_2nd_to_last_RA_southbound_Winter_T01,15:40:00,15:40:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
10_2nd_to_last_RA_southbound_Winter_T01,15:41:41,15:41:41,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
10_2nd_to_last_RA_southbound_Winter_T01,15:46:00,15:46:00,7989451,3,Gate City & Ellington,,,,,2.769,1
10_2nd_to_last_RA_southbound_Winter_T01,15:50:03,15:50:03,7999791,4,Gate City & Meadowview,,,,,4.946,0
10_2nd_to_last_RA_southbound_Winter_T01,15:52:19,15:52:19,7999792,5,Four Seasons,,,,,6.158,0
10_2nd_to_last_RA_southbound_Winter_T01,15:54:00,15:54:00,7986282,6,Randleman Park & Ride,,,,,7.066,1
10_2nd_to_last_RA_southbound_Winter_T01,16:13:00,16:13:00,7998664,7,North Asheboro Park & Ride,,,,,34.361,1
10_2nd_to_last_RA_southbound_Winter_T01,16:27:00,16:27:00,7998663,8,Randolph Hospital,,,,,45.894,1
10_2nd_to_last_RA_southbound_Winter_T01,16:32:00,16:32:00,7999793,9,S Fayetteville & Scarboro,,,,,49.98,1
10_2nd_to_last_RA_southbound_Winter_T01,16:32:56,16:32:56,7999794,10,Randolph Community College,,,,,50.628,0
10_2nd_to_last_RA_southbound_Winter_T01,16:39:00,16:39:00,7999795,11,South Asheboro Park & Ride,,,,,54.809,1
10_2nd_to_last_RA_southbound_Winter_T01,16:41:00,16:41:00,7998667,12,,,,,,55.416,1
10_2nd_to_last_RA_southbound_Winter_1_T01,15:40:00,15:40:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
10_2nd_to_last_RA_southbound_Winter_1_T01,15:41:41,15:41:41,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
10_2nd_to_last_RA_southbound_Winter_1_T01,15:46:00,15:46:00,7989451,3,Gate City & Ellington,,,,,2.769,1
10_2nd_to_last_RA_southbound_Winter_1_T01,15:50:03,15:50:03,7999791,4,Gate City & Meadowview,,,,,4.946,0
10_2nd_to_last_RA_southbound_Winter_1_T01,15:52:19,15:52:19,7999792,5,Four Seasons,,,,,6.158,0
10_2nd_to_last_RA_southbound_Winter_1_T01,15:54:00,15:54:00,7986282,6,Randleman Park & Ride,,,,,7.066,1
10_2nd_to_last_RA_southbound_Winter_1_T01,16:13:00,16:13:00,7998664,7,North Asheboro Park & Ride,,,,,34.361,1
10_2nd_to_last_RA_southbound_Winter_1_T01,16:27:00,16:27:00,7998663,8,Randolph Hospital,,,,,45.894,1
10_2nd_to_last_RA_southbound_Winter_1_T01,16:32:00,16:32:00,7999793,9,S Fayetteville & Scarboro,,,,,49.98,1
10_2nd_to_last_RA_southbound_Winter_1_T01,16:32:56,16:32:56,7999794,10,Randolph Community College,,,,,50.628,0
10_2nd_to_last_RA_southbound_Winter_1_T01,16:39:00,16:39:00,7999795,11,South Asheboro Park & Ride,,,,,54.809,1
10_2nd_to_last_RA_southbound_Winter_1_T01,16:41:00,16:41:00,7998667,12,,,,,,55.416,1
10_Last_RA_southbound_T01,17:40:00,17:40:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
10_Last_RA_southbound_T01,17:41:41,17:41:41,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
10_Last_RA_southbound_T01,17:46:00,17:46:00,7989451,3,Gate City & Ellington,,,,,2.769,1
10_Last_RA_southbound_T01,17:50:03,17:50:03,7999791,4,Gate City & Meadowview,,,,,4.946,0
10_Last_RA_southbound_T01,17:52:19,17:52:19,7999792,5,Four Seasons,,,,,6.158,0
10_Last_RA_southbound_T01,17:54:00,17:54:00,7986282,6,Randleman Park & Ride,,,,,7.066,1
10_Last_RA_southbound_T01,18:13:00,18:13:00,7998664,7,North Asheboro Park & Ride,1,,,,34.361,1
10_Last_RA_southbound_T01,18:27:00,18:27:00,7998663,8,Randolph Hospital,1,,,,45.894,1
10_Last_RA_southbound_T01,18:32:00,18:32:00,7999793,9,S Fayetteville & Scarboro,1,,,,49.98,1
10_Last_RA_southbound_T01,18:32:56,18:32:56,7999794,10,Randolph Community College,1,,,,50.628,0
10_Last_RA_southbound_T01,18:39:00,18:39:00,7999795,11,South Asheboro Park & Ride,1,,,,54.809,1
10_Last_RA_southbound_T01,18:41:00,18:41:00,7998667,12,,1,,,,55.416,1
17_First_KV_westbound_T01,06:00:00,06:00:00,7970135,1,WS Journal (5th Street),,,,,0.031,1
17_First_KV_westbound_T01,06:13:43,06:13:43,7974462,2,5th & MLK Jr Dr.,,,,,15,0
17_First_KV_westbound_T01,06:14:58,06:14:58,7974463,3,5th & Research,,,,,16.364,0
17_First_KV_westbound_T01,06:15:50,06:15:50,7974464,4,Innovation Quarter (5th & Patterson),,,,,17.322,0
17_First_KV_westbound_T01,06:16:00,06:16:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,17.5,1
17_First_KV_westbound_T01,06:17:50,06:17:50,7974466,6,Winston-Salem Transportation Center (A3),1,,,,17.77,0
17_First_KV_westbound_T01,06:20:00,06:20:00,8631247,7,,,,,,18.09,1
17_KV_westbound_T01,06:50:00,06:50:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T01,06:58:00,06:58:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T01,06:58:53,06:58:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T01,07:00:00,07:00:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T01,07:06:00,07:06:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T01,07:09:00,07:09:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T01,07:20:00,07:20:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T01,07:32:44,07:32:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T01,07:33:59,07:33:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T01,07:34:48,07:34:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T01,07:35:00,07:35:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T01,07:35:49,07:35:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T01,07:40:00,07:40:00,8631247,13,,,,,,37.092,1
17_KV_westbound_T02,07:20:00,07:20:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T02,07:28:00,07:28:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T02,07:28:53,07:28:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T02,07:30:00,07:30:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T02,07:36:00,07:36:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T02,07:39:00,07:39:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T02,07:50:00,07:50:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T02,08:02:44,08:02:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T02,08:03:59,08:03:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T02,08:04:48,08:04:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T02,08:05:00,08:05:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T02,08:05:49,08:05:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T02,08:10:00,08:10:00,8631247,13,,,,,,37.092,1
17_KV_westbound_T03,08:50:00,08:50:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T03,08:58:00,08:58:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T03,08:58:53,08:58:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T03,09:00:00,09:00:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T03,09:06:00,09:06:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T03,09:09:00,09:09:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T03,09:20:00,09:20:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T03,09:32:44,09:32:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T03,09:33:59,09:33:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T03,09:34:48,09:34:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T03,09:35:00,09:35:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T03,09:35:49,09:35:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T03,09:40:00,09:40:00,8631247,13,,,,,,37.092,1
17_KV_westbound_T04,09:20:00,09:20:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T04,09:28:00,09:28:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T04,09:28:53,09:28:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T04,09:30:00,09:30:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T04,09:36:00,09:36:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T04,09:39:00,09:39:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T04,09:50:00,09:50:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T04,10:02:44,10:02:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T04,10:03:59,10:03:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T04,10:04:48,10:04:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T04,10:05:00,10:05:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T04,10:05:49,10:05:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T04,10:10:00,10:10:00,8631247,13,,,,,,37.092,1
17_KV_westbound_T05,10:50:00,10:50:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T05,10:58:00,10:58:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T05,10:58:53,10:58:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T05,11:00:00,11:00:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T05,11:06:00,11:06:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T05,11:09:00,11:09:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T05,11:20:00,11:20:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T05,11:32:44,11:32:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T05,11:33:59,11:33:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T05,11:34:48,11:34:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T05,11:35:00,11:35:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T05,11:35:49,11:35:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T05,11:40:00,11:40:00,8631247,13,,,,,,37.092,1
17_KV_westbound_T06,12:20:00,12:20:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T06,12:28:00,12:28:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T06,12:28:53,12:28:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T06,12:30:00,12:30:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T06,12:36:00,12:36:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T06,12:39:00,12:39:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T06,12:50:00,12:50:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T06,13:02:44,13:02:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T06,13:03:59,13:03:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T06,13:04:48,13:04:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T06,13:05:00,13:05:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T06,13:05:49,13:05:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T06,13:10:00,13:10:00,8631247,13,,,,,,37.092,1
17_KV_westbound_T07,13:50:00,13:50:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T07,13:58:00,13:58:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T07,13:58:53,13:58:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T07,14:00:00,14:00:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T07,14:06:00,14:06:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T07,14:09:00,14:09:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T07,14:20:00,14:20:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T07,14:32:44,14:32:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T07,14:33:59,14:33:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T07,14:34:48,14:34:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T07,14:35:00,14:35:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T07,14:35:49,14:35:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T07,14:40:00,14:40:00,8631247,13,,,,,,37.092,1
17_KV_westbound_T08,14:20:00,14:20:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T08,14:28:00,14:28:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T08,14:28:53,14:28:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T08,14:30:00,14:30:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T08,14:36:00,14:36:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T08,14:39:00,14:39:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T08,14:50:00,14:50:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T08,15:02:44,15:02:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T08,15:03:59,15:03:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T08,15:04:48,15:04:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T08,15:05:00,15:05:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T08,15:05:49,15:05:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T08,15:10:00,15:10:00,8631247,13,,,,,,37.092,1
17_KV_westbound_T09,15:50:00,15:50:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T09,15:58:00,15:58:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T09,15:58:53,15:58:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T09,16:00:00,16:00:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T09,16:06:00,16:06:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T09,16:09:00,16:09:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T09,16:20:00,16:20:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T09,16:32:44,16:32:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T09,16:33:59,16:33:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T09,16:34:48,16:34:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T09,16:35:00,16:35:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T09,16:35:49,16:35:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T09,16:40:00,16:40:00,8631247,13,,,,,,37.092,1
17_KV_westbound_T10,16:20:00,16:20:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T10,16:28:00,16:28:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T10,16:28:53,16:28:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T10,16:30:00,16:30:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T10,16:36:00,16:36:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T10,16:39:00,16:39:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T10,16:50:00,16:50:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T10,17:02:44,17:02:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T10,17:03:59,17:03:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T10,17:04:48,17:04:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T10,17:05:00,17:05:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T10,17:05:49,17:05:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T10,17:10:00,17:10:00,8631247,13,,,,,,37.092,1
17_KV_westbound_T11,17:50:00,17:50:00,7970142,1,Amazon,,,,,0,1
17_KV_westbound_T11,17:58:00,17:58:00,7970141,2,Old Greensboro Rd,,,,,7.646,1
17_KV_westbound_T11,17:58:53,17:58:53,7975742,3,FedEx Ground,,,,,8.316,0
17_KV_westbound_T11,18:00:00,18:00:00,7970150,4,Kernersville Medical Center Park & Ride Lot,,,,,9.174,1
17_KV_westbound_T11,18:06:00,18:06:00,7975296,5,VA Health Care Center,,,,,12.986,1
17_KV_westbound_T11,18:09:00,18:09:00,7970137,6,Kernersville Town Hall Park & Ride,,,,,13.414,1
17_KV_westbound_T11,18:20:00,18:20:00,7970135,7,WS Journal (5th Street),,,,,19.045,1
17_KV_westbound_T11,18:32:44,18:32:44,7974462,8,5th & MLK Jr Dr.,,,,,33.929,0
17_KV_westbound_T11,18:33:59,18:33:59,7974463,9,5th & Research,,,,,35.378,0
17_KV_westbound_T11,18:34:48,18:34:48,7974464,10,Innovation Quarter (5th & Patterson),,,,,36.336,0
17_KV_westbound_T11,18:35:00,18:35:00,7974465,11,5th & Chestnut (Drop-Off Only),,,,,36.574,1
17_KV_westbound_T11,18:35:49,18:35:49,7974466,12,Winston-Salem Transportation Center (A3),1,,,,36.659,0
17_KV_westbound_T11,18:40:00,18:40:00,8631247,13,,,,,,37.092,1
17_First_KV_eastbound_T01,06:10:00,06:10:00,7970135,1,Kernersville Medical Center Park & Ride Lot,,,,,0.02,1
17_First_KV_eastbound_T01,06:24:00,06:24:00,7970138,2,FedEx Ground,,,,,5.346,1
17_First_KV_eastbound_T01,06:30:00,06:30:00,7970150,3,Old Greensboro Rd,,,,,8.95,1
17_First_KV_eastbound_T01,06:31:12,06:31:12,7970140,4,Amazon,,,,,10.048,0
17_First_KV_eastbound_T01,06:32:00,06:32:00,7970141,5,Coble Transportation Center (B4),,,,,10.791,1
17_First_KV_eastbound_T01,06:40:00,06:40:00,7970142,6,,,,,,18.107,1
17_KV_eastbound_T01,06:20:00,06:20:00,8631247,1,4th & Chestnut,,,,,0,1
17_KV_eastbound_T01,06:22:02,06:22:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.402,0
17_KV_eastbound_T01,06:24:00,06:24:00,7970133,3,4th & MLK,,,,,0.791,1
17_KV_eastbound_T01,06:24:43,06:24:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_KV_eastbound_T01,06:40:00,06:40:00,7970135,5,VA Health Care Center,,,,,18.777,1
17_KV_eastbound_T01,06:51:00,06:51:00,7970137,6,Kernersville Medical Center Park & Ride Lot,,,,,24.327,1
17_KV_eastbound_T01,06:54:00,06:54:00,7970138,7,FedEx Ground,,,,,24.881,1
17_KV_eastbound_T01,07:00:00,07:00:00,7970150,8,Old Greensboro Rd,,,,,28.469,1
17_KV_eastbound_T01,07:01:12,07:01:12,7970140,9,Amazon,,,,,29.575,0
17_KV_eastbound_T01,07:02:00,07:02:00,7970141,10,Coble Transportation Center (B4),,,,,30.317,1
