trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
7991050,2,1,"LAFAYETTE VILLAGE",,0,0011,shp-2-52,0,0
8420050,2,1,"LAFAYETTE VILLAGE",,0,0055,shp-2-52,0,0
4386020,2,4,"LAFAYETTE VILLAGE",,0,0046,shp-2-52,0,0
5211070,2,2,"LAFAYETTE VILLAGE",,0,0011,shp-2-52,0,0
4493070,2,2,"LAFAYETTE VILLAGE",,0,0047,shp-2-52,0,0
5985010,2,3,"LAFAYETTE VILLAGE",,0,0048,shp-2-52,0,0
8668070,2,2,"LAFAYETTE VILLAGE",,0,0004,shp-2-52,0,0
4715020,2,4,"LAFAYETTE VILLAGE",,0,0051,shp-2-52,0,0
9070010,2,3,"LAFAYETTE VILLAGE",,0,0071,shp-2-52,0,0
4042020,2,4,"LAFAYETTE VILLAGE",,0,0073,shp-2-52,0,0
2479020,2,4,"LAFAYETTE VILLAGE",,0,0044,shp-2-52,0,0
2457050,2,1,"LAFAYETTE VILLAGE",,0,0004,shp-2-52,0,0
426020,2,4,"LAFAYETTE VILLAGE",,0,0078,shp-2-52,0,0
2919020,2,4,"LAFAYETTE VILLAGE",,0,0045,shp-2-52,0,0
295010,2,3,"LAFAYETTE VILLAGE",,0,0028,shp-2-52,0,0
5622010,2,3,"LAFAYETTE VILLAGE",,0,0060,shp-2-52,0,0
2037050,2,1,"LAFAYETTE VILLAGE",,0,0011,shp-2-52,0,0
518070,2,2,"LAFAYETTE VILLAGE",,0,0058,shp-2-52,0,0
549050,2,1,"LAFAYETTE VILLAGE",,0,0039,shp-2-52,0,0
3618070,2,2,"LAFAYETTE VILLAGE",,0,0071,shp-2-52,0,0
8229050,2,1,"LAFAYETTE VILLAGE",,0,0090,shp-2-52,0,0
6457070,2,2,"LAFAYETTE VILLAGE",,0,0016,shp-2-52,0,0
5682010,2,3,"LAFAYETTE VILLAGE",,0,0046,shp-2-52,0,0
5896010,2,3,"LAFAYETTE VILLAGE",,0,0061,shp-2-52,0,0
5252020,2,4,"LAFAYETTE VILLAGE",,0,0090,shp-2-52,0,0
1829070,2,2,"LAFAYETTE VILLAGE",,0,0006,shp-2-52,0,0
6853020,2,4,"LAFAYETTE VILLAGE",,0,0013,shp-2-52,0,0
6139010,2,3,"LAFAYETTE VILLAGE",,0,0075,shp-2-52,0,0
5516020,2,4,"LAFAYETTE VILLAGE",,0,0023,shp-2-52,0,0
9317020,2,4,"LAFAYETTE VILLAGE",,0,0040,shp-2-52,0,0
7930050,2,1,"LAFAYETTE VILLAGE",,0,0038,shp-2-52,0,0
9030070,2,2,"LAFAYETTE VILLAGE",,0,0034,shp-2-52,0,0
2112070,2,2,"LAFAYETTE VILLAGE",,0,0001,shp-2-52,0,0
3419050,20A,1,"GRS TO WHITE OAK",,0,0072,shp-20A-51,0,0
5326010,20A,3,"GRS TO WHITE OAK",,0,0055,shp-20A-51,0,0
6974010,20A,3,"GRS TO WHITE OAK",,0,0041,shp-20A-51,0,0
5564010,20A,3,"GRS TO WHITE OAK",,0,0040,shp-20A-51,0,0
2946070,20A,2,"GRS TO WHITE OAK",,0,0065,shp-20A-51,0,0
8979010,20A,3,"GRS TO WHITE OAK",,0,0060,shp-20A-51,0,0
813010,20A,3,"GRS TO WHITE OAK",,0,0056,shp-20A-51,0,0
1049050,20A,1,"GRS TO WHITE OAK",,0,0081,shp-20A-51,0,0
938050,20A,1,"GRS TO WHITE OAK",,0,0021,shp-20A-51,0,0
2991050,20A,1,"GRS TO WHITE OAK",,0,0018,shp-20A-51,0,0
1806020,20A,4,"GRS TO WHITE OAK",,0,0088,shp-20A-51,0,0
8449010,20A,3,"GRS TO WHITE OAK",,0,0009,shp-20A-51,0,0
7893050,20A,1,"GRS TO WHITE OAK",,0,0069,shp-20A-51,0,0
2755070,20A,2,"GRS TO WHITE OAK",,0,0001,shp-20A-51,0,0
6730010,20A,3,"GRS TO WHITE OAK",,0,0011,shp-20A-51,0,0
3922070,20A,2,"GRS TO WHITE OAK",,0,0017,shp-20A-51,0,0
3480010,20A,3,"GRS TO WHITE OAK",,0,0047,shp-20A-51,0,0
8069050,20A,1,"GRS TO WHITE OAK",,0,0066,shp-20A-51,0,0
8675010,20A,3,"GRS TO WHITE OAK",,0,0079,shp-20A-51,0,0
8064050,20A,1,"GRS TO WHITE OAK",,0,0028,shp-20A-51,0,0
1920010,20A,3,"GRS TO WHITE OAK",,0,0075,shp-20A-51,0,0
6202070,20A,2,"GRS TO WHITE OAK",,0,0044,shp-20A-51,0,0
8072070,20A,2,"GRS TO WHITE OAK",,0,0061,shp-20A-51,0,0
6125050,20A,1,"GRS TO WHITE OAK",,0,0050,shp-20A-51,0,0
8287020,20A,4,"GRS TO WHITE OAK",,0,0022,shp-20A-51,0,0
3337020,20A,4,"GRS TO WHITE OAK",,0,0072,shp-20A-51,0,0
7503020,20A,4,"GRS TO WHITE OAK",,0,0001,shp-20A-51,0,0
3600070,20A,2,"GRS TO WHITE OAK",,0,0012,shp-20A-51,0,0
5732020,20A,4,"GRS TO WHITE OAK",,0,0066,shp-20A-51,0,0
8066020,20A,4,"GRS TO WHITE OAK",,0,0019,shp-20A-51,0,0
4997020,20A,4,"GRS TO WHITE OAK",,0,0050,shp-20A-51,0,0
4776070,20A,2,"GRS TO WHITE OAK",,0,0047,shp-20A-51,0,0
3644020,20A,4,"GRS TO WHITE OAK",,0,0018,shp-20A-51,0,0
5832010,20A,3,"GRS TO WHITE OAK",,0,0025,shp-20A-51,0,0
5970070,20A,2,"GRS TO WHITE OAK",,0,0075,shp-20A-51,0,0
9476050,20A,1,"GRS TO WHITE OAK",,0,0019,shp-20A-51,0,0
8254050,20A,1,"GRS TO WHITE OAK",,0,0022,shp-20A-51,0,0
7299070,20A,2,"GRS TO WHITE OAK",,0,0052,shp-20A-51,0,0
6427020,20A,4,"GRS TO WHITE OAK",,0,0081,shp-20A-51,0,0
5237070,20A,2,"GRS TO WHITE OAK",,0,0061,shp-20A-51,0,0
2129070,20A,2,"GRS TO WHITE OAK",,0,0044,shp-20A-51,0,0
1796070,20A,2,"GRS TO WHITE OAK",,0,0026,shp-20A-51,0,0
2822070,20A,2,"GRS TO WHITE OAK",,0,0053,shp-20A-51,0,0
1405050,20A,1,"GRS TO WHITE OAK",,0,0036,shp-20A-51,0,0
2703020,20A,4,"GRS TO WHITE OAK",,0,0036,shp-20A-51,0,0
8083070,20A,2,"GRS TO WHITE OAK",,0,0039,shp-20A-51,0,0
5429020,20A,4,"GRS TO WHITE OAK",,0,0066,shp-20A-51,0,0
690010,20A,3,"GRS TO WHITE OAK",,0,0031,shp-20A-51,0,0
8245020,20A,4,"GRS TO WHITE OAK",,0,0021,shp-20A-51,0,0
283010,20A,3,"GRS TO WHITE OAK",,0,0040,shp-20A-51,0,0
3154020,20A,4,"GRS TO WHITE OAK",,0,0061,shp-20A-51,0,0
7119010,20A,3,"GRS TO WHITE OAK",,0,0028,shp-20A-51,0,0
2786020,20A,4,"GRS TO WHITE OAK",,0,0069,shp-20A-51,0,0
7553050,20A,1,"GRS TO WHITE OAK",,0,0088,shp-20A-51,0,0
791050,20A,1,"GRS TO WHITE OAK",,0,0072,shp-20A-51,0,0
1834050,20A,1,"GRS TO WHITE OAK",,0,0066,shp-20A-51,0,0
9208050,20A,1,"GRS TO WHITE OAK",,0,0082,shp-20A-51,0,0
1656070,20A,2,"GRS TO WHITE OAK",,0,0024,shp-20A-51,0,0
4314020,20A,4,"GRS TO WHITE OAK",,0,0072,shp-20A-51,0,0
5465070,20A,2,"GRS TO WHITE OAK",,0,0022,shp-20A-51,0,0
569010,20A,3,"GRS TO WHITE OAK",,0,0065,shp-20A-51,0,0
9474050,20A,1,"GRS TO WHITE OAK",,0,0046,shp-20A-51,0,0
6238020,20A,4,"GRS TO WHITE OAK",,0,0082,shp-20A-51,0,0
5307050,20A,1,"GRS TO WHITE OAK",,0,0001,shp-20A-51,0,0
3729070,20A,2,"GRS TO WHITE OAK",,0,0075,shp-20A-51,0,0
7701070,20A,2,"GRS TO WHITE OAK",,0,0058,shp-20A-51,0,0
7584020,20A,4,"GRS TO WHITE OAK",,0,0046,shp-20A-51,0,0
1570050,20A,1,"GRS TO WHITE OAK",,0,0061,shp-20A-51,0,0
4674010,20A,3,"GRS TO WHITE OAK",,0,0024,shp-20A-51,0,0
8985020,20A,4,"GRS TO WHITE OAK",,0,0028,shp-20A-51,0,0
3230050,20A,1,"WHITE OAK TO GRS",,1,0050,shp-20A-01,0,0
5794010,20A,3,"WHITE OAK TO GRS",,1,0040,shp-20A-01,0,0
3101070,20A,2,"WHITE OAK TO GRS",,1,0044,shp-20A-01,0,0
5873050,20A,1,"WHITE OAK TO GRS",,1,0061,shp-20A-01,0,0
9332050,20A,1,"WHITE OAK TO GRS",,1,0028,shp-20A-01,0,0
4551010,20A,3,"WHITE OAK TO GRS",,1,0009,shp-20A-01,0,0
1216050,20A,1,"WHITE OAK TO GRS",,1,0066,shp-20A-01,0,0
8662050,20A,1,"WHITE OAK TO GRS",,1,0022,shp-20A-01,0,0
775070,20A,2,"WHITE OAK TO GRS",,1,0001,shp-20A-01,0,0
6136020,20A,4,"WHITE OAK TO GRS",,1,0072,shp-20A-01,0,0
1849010,20A,3,"WHITE OAK TO GRS",,1,0040,shp-20A-01,0,0
2995050,20A,1,"WHITE OAK TO GRS",,1,0088,shp-20A-01,0,0
9144070,20A,2,"WHITE OAK TO GRS",,1,0065,shp-20A-01,0,0
1812050,20A,1,"WHITE OAK TO GRS",,1,0021,shp-20A-01,0,0
4845020,20A,4,"WHITE OAK TO GRS",,1,0050,shp-20A-01,0,0
674070,20A,2,"WHITE OAK TO GRS",,1,0017,shp-20A-01,0,0
2283020,20A,4,"WHITE OAK TO GRS",,1,0046,shp-20A-01,0,0
3361070,20A,2,"WHITE OAK TO GRS",,1,0012,shp-20A-01,0,0
3693010,20A,3,"WHITE OAK TO GRS",,1,0041,shp-20A-01,0,0
4884070,20A,2,"WHITE OAK TO GRS",,1,0058,shp-20A-01,0,0
9145070,20A,2,"WHITE OAK TO GRS",,1,0039,shp-20A-01,0,0
7233020,20A,4,"WHITE OAK TO GRS",,1,0082,shp-20A-01,0,0
7032070,20A,2,"WHITE OAK TO GRS",,1,0061,shp-20A-01,0,0
4491010,20A,3,"WHITE OAK TO GRS",,1,0025,shp-20A-01,0,0
830020,20A,4,"WHITE OAK TO GRS",,1,0021,shp-20A-01,0,0
7980070,20A,2,"WHITE OAK TO GRS",,1,0047,shp-20A-01,0,0
8631050,20A,1,"WHITE OAK TO GRS",,1,0066,shp-20A-01,0,0
8405010,20A,3,"WHITE OAK TO GRS",,1,0024,shp-20A-01,0,0
1142010,20A,3,"WHITE OAK TO GRS",,1,0028,shp-20A-01,0,0
4513050,20A,1,"WHITE OAK TO GRS",,1,0072,shp-20A-01,0,0
8776020,20A,4,"WHITE OAK TO GRS",,1,0061,shp-20A-01,0,0
6762010,20A,3,"WHITE OAK TO GRS",,1,0056,shp-20A-01,0,0
8731010,20A,3,"WHITE OAK TO GRS",,1,0060,shp-20A-01,0,0
9176070,20A,2,"WHITE OAK TO GRS",,1,0075,shp-20A-01,0,0
9031020,20A,4,"WHITE OAK TO GRS",,1,0018,shp-20A-01,0,0
5551050,20A,1,"WHITE OAK TO GRS",,1,0082,shp-20A-01,0,0
1550070,20A,2,"WHITE OAK TO GRS",,1,0024,shp-20A-01,0,0
1067020,20A,4,"WHITE OAK TO GRS",,1,0036,shp-20A-01,0,0
4559050,20A,1,"WHITE OAK TO GRS",,1,0081,shp-20A-01,0,0
6241010,20A,3,"WHITE OAK TO GRS",,1,0075,shp-20A-01,0,0
8440050,20A,1,"WHITE OAK TO GRS",,1,0046,shp-20A-01,0,0
2257070,20A,2,"WHITE OAK TO GRS",,1,0052,shp-20A-01,0,0
2554070,20A,2,"WHITE OAK TO GRS",,1,0061,shp-20A-01,0,0
13020,20A,4,"WHITE OAK TO GRS",,1,0081,shp-20A-01,0,0
7118020,20A,4,"WHITE OAK TO GRS",,1,0019,shp-20A-01,0,0
1864070,20A,2,"WHITE OAK TO GRS",,1,0053,shp-20A-01,0,0
8798010,20A,3,"WHITE OAK TO GRS",,1,0065,shp-20A-01,0,0
5309010,20A,3,"WHITE OAK TO GRS",,1,0031,shp-20A-01,0,0
3852020,20A,4,"WHITE OAK TO GRS",,1,0028,shp-20A-01,0,0
83010,20A,3,"WHITE OAK TO GRS",,1,0055,shp-20A-01,0,0
5539020,20A,4,"WHITE OAK TO GRS",,1,0072,shp-20A-01,0,0
5463010,20A,3,"WHITE OAK TO GRS",,1,0011,shp-20A-01,0,0
24020,20A,4,"WHITE OAK TO GRS",,1,0001,shp-20A-01,0,0
5698070,20A,2,"WHITE OAK TO GRS",,1,0075,shp-20A-01,0,0
6329070,20A,2,"WHITE OAK TO GRS",,1,0044,shp-20A-01,0,0
8814050,20A,1,"WHITE OAK TO GRS",,1,0018,shp-20A-01,0,0
8563070,20A,2,"WHITE OAK TO GRS",,1,0022,shp-20A-01,0,0
3552050,20A,1,"WHITE OAK TO GRS",,1,0019,shp-20A-01,0,0
4172020,20A,4,"WHITE OAK TO GRS",,1,0088,shp-20A-01,0,0
1647010,20A,3,"WHITE OAK TO GRS",,1,0079,shp-20A-01,0,0
7260050,20A,1,"WHITE OAK TO GRS",,1,0072,shp-20A-01,0,0
8864020,20A,4,"WHITE OAK TO GRS",,1,0022,shp-20A-01,0,0
4142050,20A,1,"WHITE OAK TO GRS",,1,0069,shp-20A-01,0,0
1898020,20A,4,"WHITE OAK TO GRS",,1,0066,shp-20A-01,0,0
8040010,20A,3,"WHITE OAK TO GRS",,1,0047,shp-20A-01,0,0
4362050,20A,1,"WHITE OAK TO GRS",,1,0001,shp-20A-01,0,0
7460070,20A,2,"WHITE OAK TO GRS",,1,0026,shp-20A-01,0,0
72020,20A,4,"WHITE OAK TO GRS",,1,0069,shp-20A-01,0,0
4035050,20A,1,"WHITE OAK TO GRS",,1,0036,shp-20A-01,0,0
7098020,20A,4,"WHITE OAK TO GRS",,1,0066,shp-20A-01,0,0
1735020,20B,4,"GRS TO WHITE OAK",,0,0046,shp-20B-51,0,0
4834070,20B,2,"GRS TO WHITE OAK",,0,0053,shp-20B-51,0,0
5513010,20B,3,"GRS TO WHITE OAK",,0,0066,shp-20B-51,0,0
7920010,20B,3,"GRS TO WHITE OAK",,0,0059,shp-20B-51,0,0
4523010,20B,3,"GRS TO WHITE OAK",,0,0024,shp-20B-51,0,0
4844020,20B,4,"GRS TO WHITE OAK",,0,0046,shp-20B-51,0,0
3207050,20B,1,"GRS TO WHITE OAK",,0,0072,shp-20B-51,0,0
6466010,20B,3,"GRS TO WHITE OAK",,0,0075,shp-20B-51,0,0
957010,20B,3,"GRS TO WHITE OAK",,0,0049,shp-20B-51,0,0
66020,20B,4,"GRS TO WHITE OAK",,0,0047,shp-20B-51,0,0
7499070,20B,2,"GRS TO WHITE OAK",,0,0072,shp-20B-51,0,0
1730070,20B,2,"GRS TO WHITE OAK",,0,0075,shp-20B-51,0,0
4092070,20B,2,"GRS TO WHITE OAK",,0,0044,shp-20B-51,0,0
5789070,20B,2,"GRS TO WHITE OAK",,0,0073,shp-20B-51,0,0
305070,20B,2,"GRS TO WHITE OAK",,0,0027,shp-20B-51,0,0
1017010,20B,3,"GRS TO WHITE OAK",,0,0020,shp-20B-51,0,0
6188020,20B,4,"GRS TO WHITE OAK",,0,0080,shp-20B-51,0,0
4389010,20B,3,"GRS TO WHITE OAK",,0,0024,shp-20B-51,0,0
599070,20B,2,"GRS TO WHITE OAK",,0,0067,shp-20B-51,0,0
3336050,20B,1,"GRS TO WHITE OAK",,0,0019,shp-20B-51,0,0
3866020,20B,4,"GRS TO WHITE OAK",,0,0019,shp-20B-51,0,0
906020,20B,4,"GRS TO WHITE OAK",,0,0089,shp-20B-51,0,0
8250050,20B,1,"GRS TO WHITE OAK",,0,0050,shp-20B-51,0,0
326010,20B,3,"GRS TO WHITE OAK",,0,0024,shp-20B-51,0,0
2879070,20B,2,"GRS TO WHITE OAK",,0,0022,shp-20B-51,0,0
5063020,20B,4,"GRS TO WHITE OAK",,0,0020,shp-20B-51,0,0
603070,20B,2,"GRS TO WHITE OAK",,0,0052,shp-20B-51,0,0
4158020,20B,4,"GRS TO WHITE OAK",,0,0031,shp-20B-51,0,0
566020,20B,4,"GRS TO WHITE OAK",,0,0072,shp-20B-51,0,0
1387020,20B,4,"GRS TO WHITE OAK",,0,0073,shp-20B-51,0,0
6520050,20B,1,"GRS TO WHITE OAK",,0,0046,shp-20B-51,0,0
7433070,20B,2,"GRS TO WHITE OAK",,0,0056,shp-20B-51,0,0
100070,20B,2,"GRS TO WHITE OAK",,0,0001,shp-20B-51,0,0
3997050,20B,1,"GRS TO WHITE OAK",,0,0020,shp-20B-51,0,0
8729010,20B,3,"GRS TO WHITE OAK",,0,0055,shp-20B-51,0,0
2781050,20B,1,"GRS TO WHITE OAK",,0,0080,shp-20B-51,0,0
6600050,20B,1,"GRS TO WHITE OAK",,0,0046,shp-20B-51,0,0
6313050,20B,1,"GRS TO WHITE OAK",,0,0031,shp-20B-51,0,0
8953020,20B,4,"GRS TO WHITE OAK",,0,0046,shp-20B-51,0,0
1934050,20B,1,"GRS TO WHITE OAK",,0,0047,shp-20B-51,0,0
2947020,20B,4,"GRS TO WHITE OAK",,0,0072,shp-20B-51,0,0
3016050,20B,1,"GRS TO WHITE OAK",,0,0089,shp-20B-51,0,0
9027050,20B,1,"GRS TO WHITE OAK",,0,0088,shp-20B-51,0,0
9276010,20B,3,"GRS TO WHITE OAK",,0,0024,shp-20B-51,0,0
8540070,20B,2,"GRS TO WHITE OAK",,0,0050,shp-20B-51,0,0
3784020,20B,4,"GRS TO WHITE OAK",,0,0050,shp-20B-51,0,0
2049010,20B,3,"GRS TO WHITE OAK",,0,0040,shp-20B-51,0,0
639010,20B,3,"GRS TO WHITE OAK",,0,0068,shp-20B-51,0,0
5512010,20B,3,"GRS TO WHITE OAK",,0,0076,shp-20B-51,0,0
3203050,20B,1,"GRS TO WHITE OAK",,0,0046,shp-20B-51,0,0
9077020,20B,4,"GRS TO WHITE OAK",,0,0088,shp-20B-51,0,0
6553050,20B,1,"GRS TO WHITE OAK",,0,0072,shp-20B-51,0,0
6802050,20B,1,"GRS TO WHITE OAK",,0,0044,shp-20B-51,0,0
1452020,20B,4,"GRS TO WHITE OAK",,0,0044,shp-20B-51,0,0
6718070,20B,2,"GRS TO WHITE OAK",,0,0045,shp-20B-51,0,0
2039050,20B,1,"GRS TO WHITE OAK",,0,0073,shp-20B-51,0,0
1538070,20B,2,"GRS TO WHITE OAK",,0,0023,shp-20B-51,0,0
7137010,20B,3,"WHITE OAK TO GRS",,1,0055,shp-20B-01,0,0
6365020,20B,4,"WHITE OAK TO GRS",,1,0050,shp-20B-01,0,0
6696050,20B,1,"WHITE OAK TO GRS",,1,0046,shp-20B-01,0,0
2432050,20B,1,"WHITE OAK TO GRS",,1,0046,shp-20B-01,0,0
3816010,20B,3,"WHITE OAK TO GRS",,1,0040,shp-20B-01,0,0
6411050,20B,1,"WHITE OAK TO GRS",,1,0089,shp-20B-01,0,0
6458010,20B,3,"WHITE OAK TO GRS",,1,0020,shp-20B-01,0,0
9086050,20B,1,"WHITE OAK TO GRS",,1,0072,shp-20B-01,0,0
1872070,20B,2,"WHITE OAK TO GRS",,1,0072,shp-20B-01,0,0
9218020,20B,4,"WHITE OAK TO GRS",,1,0088,shp-20B-01,0,0
8809070,20B,2,"WHITE OAK TO GRS",,1,0023,shp-20B-01,0,0
4460070,20B,2,"WHITE OAK TO GRS",,1,0022,shp-20B-01,0,0
564010,20B,3,"WHITE OAK TO GRS",,1,0024,shp-20B-01,0,0
7259010,20B,3,"WHITE OAK TO GRS",,1,0049,shp-20B-01,0,0
65070,20B,2,"WHITE OAK TO GRS",,1,0027,shp-20B-01,0,0
664010,20B,3,"WHITE OAK TO GRS",,1,0024,shp-20B-01,0,0
129020,20B,4,"WHITE OAK TO GRS",,1,0047,shp-20B-01,0,0
90020,20B,4,"WHITE OAK TO GRS",,1,0080,shp-20B-01,0,0
1745070,20B,2,"WHITE OAK TO GRS",,1,0067,shp-20B-01,0,0
6236070,20B,2,"WHITE OAK TO GRS",,1,0073,shp-20B-01,0,0
9093020,20B,4,"WHITE OAK TO GRS",,1,0031,shp-20B-01,0,0
7343020,20B,4,"WHITE OAK TO GRS",,1,0020,shp-20B-01,0,0
3448010,20B,3,"WHITE OAK TO GRS",,1,0068,shp-20B-01,0,0
4626050,20B,1,"WHITE OAK TO GRS",,1,0080,shp-20B-01,0,0
2993050,20B,1,"WHITE OAK TO GRS",,1,0019,shp-20B-01,0,0
5011070,20B,2,"WHITE OAK TO GRS",,1,0045,shp-20B-01,0,0
5017070,20B,2,"WHITE OAK TO GRS",,1,0053,shp-20B-01,0,0
3551050,20B,1,"WHITE OAK TO GRS",,1,0072,shp-20B-01,0,0
790070,20B,2,"WHITE OAK TO GRS",,1,0075,shp-20B-01,0,0
8742070,20B,2,"WHITE OAK TO GRS",,1,0050,shp-20B-01,0,0
5301070,20B,2,"WHITE OAK TO GRS",,1,0052,shp-20B-01,0,0
5501020,20B,4,"WHITE OAK TO GRS",,1,0073,shp-20B-01,0,0
3856010,20B,3,"WHITE OAK TO GRS",,1,0024,shp-20B-01,0,0
861050,20B,1,"WHITE OAK TO GRS",,1,0031,shp-20B-01,0,0
3421070,20B,2,"WHITE OAK TO GRS",,1,0044,shp-20B-01,0,0
9431010,20B,3,"WHITE OAK TO GRS",,1,0059,shp-20B-01,0,0
1352020,20B,4,"WHITE OAK TO GRS",,1,0046,shp-20B-01,0,0
1358020,20B,4,"WHITE OAK TO GRS",,1,0046,shp-20B-01,0,0
1902050,20B,1,"WHITE OAK TO GRS",,1,0046,shp-20B-01,0,0
4128050,20B,1,"WHITE OAK TO GRS",,1,0050,shp-20B-01,0,0
1620020,20B,4,"WHITE OAK TO GRS",,1,0072,shp-20B-01,0,0
1423070,20B,2,"WHITE OAK TO GRS",,1,0001,shp-20B-01,0,0
6201070,20B,2,"WHITE OAK TO GRS",,1,0056,shp-20B-01,0,0
6765010,20B,3,"WHITE OAK TO GRS",,1,0075,shp-20B-01,0,0
3222010,20B,3,"WHITE OAK TO GRS",,1,0066,shp-20B-01,0,0
1495020,20B,4,"WHITE OAK TO GRS",,1,0089,shp-20B-01,0,0
3751050,20B,1,"WHITE OAK TO GRS",,1,0020,shp-20B-01,0,0
4743020,20B,4,"WHITE OAK TO GRS",,1,0046,shp-20B-01,0,0
8679050,20B,1,"WHITE OAK TO GRS",,1,0088,shp-20B-01,0,0
4201020,20B,4,"WHITE OAK TO GRS",,1,0044,shp-20B-01,0,0
4318010,20B,3,"WHITE OAK TO GRS",,1,0076,shp-20B-01,0,0
4319050,20B,1,"WHITE OAK TO GRS",,1,0047,shp-20B-01,0,0
2757050,20B,1,"WHITE OAK TO GRS",,1,0044,shp-20B-01,0,0
2748020,20B,4,"WHITE OAK TO GRS",,1,0019,shp-20B-01,0,0
4220010,20B,3,"WHITE OAK TO GRS",,1,0024,shp-20B-01,0,0
2144020,20B,4,"WHITE OAK TO GRS",,1,0072,shp-20B-01,0,0
7575050,20B,1,"WHITE OAK TO GRS",,1,0073,shp-20B-01,0,0
3692020,21,4,"DOWNTOWN",,1,0034,shp-21-01,0,0
1914070,21,2,"DOWNTOWN",,1,0005,shp-21-01,0,0
5360070,21,2,"DOWNTOWN",,1,0026,shp-21-01,0,0
5179070,21,2,"DOWNTOWN",,1,0005,shp-21-01,0,0
4058020,21,4,"DOWNTOWN",,1,0047,shp-21-01,0,0
5495050,21,1,"DOWNTOWN",,1,0047,shp-21-01,0,0
8795020,21,4,"DOWNTOWN",,1,0004,shp-21-01,0,0
6867050,21,1,"DOWNTOWN",,1,0088,shp-21-01,0,0
8546020,21,4,"DOWNTOWN",,1,0068,shp-21-01,0,0
2304050,21,1,"DOWNTOWN",,1,0047,shp-21-01,0,0
4110070,21,2,"DOWNTOWN",,1,0059,shp-21-01,0,0
6516050,21,1,"DOWNTOWN",,1,0011,shp-21-01,0,0
4257070,21,2,"DOWNTOWN",,1,0075,shp-21-01,0,0
4889010,21,3,"DOWNTOWN",,1,0021,shp-21-01,0,0
5881020,21,4,"DOWNTOWN",,1,0054,shp-21-01,0,0
8683050,21,1,"DOWNTOWN",,1,0021,shp-21-01,0,0
878050,21,1,"DOWNTOWN",,1,0072,shp-21-01,0,0
5323020,21,4,"DOWNTOWN",,1,0034,shp-21-01,0,0
7974020,21,4,"DOWNTOWN",,1,0090,shp-21-01,0,0
755010,21,3,"DOWNTOWN",,1,0068,shp-21-01,0,0
2885020,21,4,"DOWNTOWN",,1,0027,shp-21-01,0,0
1412020,21,4,"DOWNTOWN",,1,0086,shp-21-01,0,0
4249050,21,1,"DOWNTOWN",,1,0039,shp-21-01,0,0
9181010,21,3,"DOWNTOWN",,1,0022,shp-21-01,0,0
5517070,21,2,"DOWNTOWN",,1,0004,shp-21-01,0,0
1294070,21,2,"DOWNTOWN",,1,0003,shp-21-01,0,0
7697050,21,1,"DOWNTOWN",,1,0025,shp-21-01,0,0
6073020,21,4,"DOWNTOWN",,1,0072,shp-21-01,0,0
4564050,21,1,"DOWNTOWN",,1,0068,shp-21-01,0,0
6847020,21,4,"DOWNTOWN",,1,0044,shp-21-01,0,0
4585020,21,4,"DOWNTOWN",,1,0005,shp-21-01,0,0
1928050,21,1,"DOWNTOWN",,1,0022,shp-21-01,0,0
4554050,21,1,"DOWNTOWN",,1,0038,shp-21-01,0,0
5149020,21,4,"DOWNTOWN",,1,0054,shp-21-01,0,0
3246020,21,4,"DOWNTOWN",,1,0069,shp-21-01,0,0
760050,21,1,"DOWNTOWN",,1,0072,shp-21-01,0,0
4263020,21,4,"DOWNTOWN",,1,0050,shp-21-01,0,0
2028010,21,3,"DOWNTOWN",,1,0041,shp-21-01,0,0
8525050,21,1,"DOWNTOWN",,1,0026,shp-21-01,0,0
2446010,21,3,"DOWNTOWN",,1,0011,shp-21-01,0,0
6869070,21,2,"DOWNTOWN",,1,0056,shp-21-01,0,0
3467070,21,2,"DOWNTOWN",,1,0023,shp-21-01,0,0
3911020,21,4,"DOWNTOWN",,1,0023,shp-21-01,0,0
6069050,21,1,"DOWNTOWN",,1,0054,shp-21-01,0,0
4477050,21,1,"DOWNTOWN",,1,0080,shp-21-01,0,0
8246070,21,2,"DOWNTOWN",,1,0015,shp-21-01,0,0
8019020,21,4,"DOWNTOWN",,1,0052,shp-21-01,0,0
1046050,21,1,"DOWNTOWN",,1,0023,shp-21-01,0,0
3523070,21,2,"DOWNTOWN",,1,0056,shp-21-01,0,0
2779070,21,2,"DOWNTOWN",,1,0022,shp-21-01,0,0
5357010,21,3,"DOWNTOWN",,1,0025,shp-21-01,0,0
1173070,21,2,"DOWNTOWN",,1,0045,shp-21-01,0,0
5329050,21,1,"DOWNTOWN",,1,0047,shp-21-01,0,0
6465020,21,4,"DOWNTOWN",,1,0050,shp-21-01,0,0
3317020,21,4,"DOWNTOWN",,1,0089,shp-21-01,0,0
7948050,21,1,"DOWNTOWN",,1,0086,shp-21-01,0,0
251010,21,3,"DOWNTOWN",,1,0074,shp-21-01,0,0
2115070,21,2,"DOWNTOWN",,1,0061,shp-21-01,0,0
6111020,21,4,"DOWNTOWN",,1,0082,shp-21-01,0,0
9147070,21,2,"DOWNTOWN",,1,0052,shp-21-01,0,0
236070,21,2,"DOWNTOWN",,1,0064,shp-21-01,0,0
1310010,21,3,"DOWNTOWN",,1,0013,shp-21-01,0,0
5569050,21,1,"DOWNTOWN",,1,0006,shp-21-01,0,0
