stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
806,8850,"Oberlin Rd at Yettington Dr",,35.811409,-78.656641,,,,,,0
807,8851,"Oberlin Rd at Cartier Dr",,35.814360,-78.658996,,,,,,0
808,8853,"Six Forks Rd at Chesterbrook Ct",,35.873970,-78.644070,,,,,,0
809,8855,"Six Forks Rd at Newton Rd",,35.878740,-78.645950,,,,,,0
810,8856,"Oberlin Rd at Chester Rd",,35.801250,-78.659486,,,,,,0
811,8857,"Oberlin Rd at Mayview Rd",,35.796857,-78.660427,,,,,,0
812,8858,"Oberlin Rd at Van Dyke Ave",,35.793170,-78.613199,,,,,,0
813,8859,"Oberlin Rd at Bedford Ave",,35.793397,-78.662573,,,,,,0
814,8860,"Oberlin Rd at Everett Ave",,35.797072,-78.610828,,,,,,0
815,8861,"Cameron St at Daniels St (EB)",,35.790840,-78.661573,,,,,,0
816,8862,"Cameron St at Woodburn Rd (EB)",,35.790916,-78.658694,,,,,,0
818,8864,"S State St at Bragg St (OB)",,35.765240,-78.624741,,,,,,0
819,8866,"S State St at Peterson St OB (Carnage Middle Schoo",,35.761393,-78.624526,,,,,,0
820,8867,"Peterson St at Carnage Dr",,35.794980,-78.612504,,,,,,0
821,8870,"Garner Rd at Peterson St (Greenway)",,35.758996,-78.631426,,,,,,0
822,8871,"Six Forks Rd at Lynn Rd (SB)",,35.864552,-78.637596,,,,,,0
823,8877,"Hadley Dr at Gilliam Ln",,35.750659,-78.620523,,,,,,0
824,8878,"S State St at Bunche Dr",,35.753024,-78.621344,,,,,,0
825,8879,"S State St at Peterson St",,35.761126,-78.624354,,,,,,0
826,8880,"Tryon Rd at Trailwood Dr",,35.746394,-78.695347,,,,,,0
827,8881,"S State St at Bragg St IB",,35.765269,-78.624592,,,,,,0
828,8882,"S State St at Martin Luther King Jr Blvd",,35.795300,-78.562700,,,,,,0
829,8883,"S State St at Tipton St",,35.791880,-78.561540,,,,,,0
830,8885,"Lenoir St at Freeman St",,35.772623,-78.624770,,,,,,0
831,8887,"Lenoir St at Haywood St",,35.772753,-78.628872,,,,,,0
832,8889,"E Lenoir St at S Blount St",,35.772899,-78.637080,,,,,,0
833,8894,"S Blount St at E Davie St",,35.775770,-78.636785,,,,,,0
834,8895,"W Lenoir St at S Salisbury St",,35.773009,-78.640293,,,,,,0
835,8896,"Martin Luther King Jr Blvd at East St (EB)",,35.768389,-78.632397,,,,,,0
836,8897,"Rock Quarry Rd at Martin Luther King Jr Memorial G",,35.768137,-78.616821,,,,,,0
838,8900,"Brier Creek Pkwy at Brier Leaf Ln",,35.908524,-78.785575,,,,,,0
839,8901,"Ebenezer Church Rd at Winchester Dr",,35.882369,-78.741305,,,,,,0
840,8903,"Wake Tech Community College",,35.649210,-78.705930,,,,,,0
841,8904,"Arco Corporate Dr at Brier Creek Pkwy",,35.910957,-78.782337,,,,,,0
842,8907,"E Bragg St at S Person St",,35.765903,-78.635394,,,,,,0
843,8908,"Wilmington St at Davie St",,35.776270,-78.638255,,,,,,0
846,8911,"Rock Quarry Rd at Cross Link Rd",,35.755054,-78.612459,,,,,,0
847,8914,"St Marys St at Anderson Dr",,35.814083,-78.651016,,,,,,0
848,8916,"St Mary's St at White Oak Rd",,35.822049,-78.650800,,,,,,0
849,8917,"Lassiter Mill Rd at Marlowe Rd",,35.828780,-78.648489,,,,,,0
850,8918,"Lassiter Mill Rd at Ramblewood Dr",,35.833616,-78.646533,,,,,,0
851,8920,"Six Forks Rd at Lassiter Mill Rd",,35.839870,-78.642550,,,,,,0
852,8921,"Lassiter Mill Rd at Currituck Dr",,35.835919,-78.646074,,,,,,0
853,8922,"Lassiter Mill Rd at Ramblewood Dr",,35.833730,-78.646700,,,,,,0
854,8923,"St Marys St at Glenwood Ave (SB)",,35.813409,-78.651180,,,,,,0
855,8924,"St Mary's St at Wake Dr",,35.812108,-78.651310,,,,,,0
856,8925,"Martin Luther King Jr Blvd at S State St (WB)",,35.767899,-78.624935,,,,,,0
857,8926,"Martin Luther King Jr Blvd at Haywood St",,35.767995,-78.627289,,,,,,0
858,8927,"Martin Luther King Jr Blvd at S East St",,35.769031,-78.633215,,,,,,0
860,8930,"Green Rd at Waterbury Rd",,35.775230,-78.560340,,,,,,0
861,8932,"Six Forks Rd at Barrett Dr",,35.828037,-78.634349,,,,,,0
862,8933,"S State St at Darby St IB",,35.757320,-78.623531,,,,,,0
863,8934,"Edwards Mill Rd at Parklake Ave (NB)",,35.836630,-78.688551,,,,,,0
864,8935,"Edwards Mill Rd at Arckelton Dr",,35.838451,-78.686335,,,,,,0
865,8936,"Edwards Mill Rd at Crabtree Valley Ave",,35.838174,-78.682395,,,,,,0
866,8937,"Edwards Mill Rd at Sunrise Senior Center",,35.839172,-78.685392,,,,,,0
867,8938,"Edwards Mill Rd at Parklake Ave (SB)",,35.836556,-78.688915,,,,,,0
868,8940,"Wake Forest Rd at Six Forks (SB)",,35.821287,-78.623441,,,,,,0
869,8941,"Six Forks Rd at Computer Dr",,35.831649,-78.636194,,,,,,0
870,8942,"Peyton St at Belmont Dr (NB)",,35.764903,-78.604359,,,,,,0
871,8943,"Peyton St at Ellerbe Ln",,35.767737,-78.606835,,,,,,0
872,8944,"Peyton St at Dacian Rd",,35.770094,-78.607002,,,,,,0
873,8945,"Martin Luther King Jr Blvd at Grantland Dr (WB)",,35.771088,-78.609764,,,,,,0
874,8946,"W Davie St at S Dawson St",,35.771300,-78.560100,,,,,,0
875,8947,"Homewood Banks Dr at Vilana Ridge (The Marq at Cra",,35.834663,-78.680106,,,,,,0
876,8948,"Homewood Banks Dr at Homewood Suites",,35.835963,-78.679995,,,,,,0
877,8949,"Lassiter Mill Rd at Currituck Dr (Outbound)",,35.836001,-78.645881,,,,,,0
878,8950,"S Wilmington St Service Rd at Sherwee Dr",,35.733671,-78.650271,,,,,,0
879,8951,"Falls Church Rd at Nottoway Ct",,35.862682,-78.617402,,,,,,0
880,8952,"Falls of Neuse Rd at WakeMed North",,35.909140,-78.599400,,,,,,0
881,8953,"Falls of Neuse Rd at Raven Ridge Rd",,35.916437,-78.594316,,,,,,0
882,8954,"Raven Ridge Rd at Dapping Dr",,35.912855,-78.591891,,,,,,0
883,8955,"Raven Ridge Rd at Rio Falls Dr",,35.906844,-78.590920,,,,,,0
884,8956,"Durant Rd at Raven Ridge Rd",,35.905055,-78.590459,,,,,,0
885,8957,"Durant Rd at Durant Road Middle School",,35.903957,-78.586148,,,,,,0
886,8958,"Durant Rd at Deerland Grove Dr",,35.902345,-78.581747,,,,,,0
887,8959,"Durant Rd at Camp Durant Rd",,35.900380,-78.577624,,,,,,0
888,8960,"Durant Rd at Leslieshire Dr",,35.897436,-78.570604,,,,,,0
889,8961,"Durant Rd at Capital Blvd",,35.893818,-78.561512,,,,,,0
890,8962,"Perry Creek Rd at Capital Blvd",,35.891811,-78.558173,,,,,,0
891,8963,"Perry Creek Rd at McGuire Dr",,35.888623,-78.555826,,,,,,0
892,8964,"Perry Creek Rd at Liston Dr",,35.886197,-78.554068,,,,,,0
893,8965,"Perry Creek Rd at Berkshire Downs Dr",,35.882027,-78.549811,,,,,,0
894,8966,"Perry Creek Rd at Bentley Cir",,35.878931,-78.545874,,,,,,0
895,8967,"Perry Creek Rd at Louisburg Rd",,35.876095,-78.540800,,,,,,0
896,8968,"Fox Rd at Louisburg Rd",,35.869333,-78.546639,,,,,,0
897,8969,"Fox Rd at Beaverwood Dr",,35.871606,-78.551927,,,,,,0
898,8970,"Fox Rd at Fox Haven Pl",,35.871492,-78.553481,,,,,,0
899,8971,"Fox Rd at Jeffreys Creek Ln",,35.871235,-78.556084,,,,,,0
900,8972,"Fox Rd at Town Dr",,35.868572,-78.560459,,,,,,0
901,8973,"Fox Rd at Segal Dr",,35.867412,-78.564057,,,,,,0
902,8974,"Fox Rd at Sterling Town Center Apartments",,35.867429,-78.567418,,,,,,0
903,8975,"Sumner Blvd at Triangle Town Blvd",,35.863439,-78.571942,,,,,,0
904,8976,"Perry Creek Rd at Capital Blvd",,35.891975,-78.557908,,,,,,0
905,8977,"Edwards Mill Rd at Carriage Dr (SB)",,35.831289,-78.700271,,,,,,0
906,8978,"Blue Ridge Rd at Crabtree Valley Ave",,35.835960,-78.675469,,,,,,0
907,8980,"Corporation Pkwy at New Hope Rd",,35.803144,-78.565436,,,,,,0
908,8981,"Rush St at Hammond Rd (near side)",,35.742544,-78.639349,,,,,,0
909,9000,"Raleigh Union Station",,35.777538,-78.646168,,,,,,0
910,9015,"Six Forks Rd at Mourning Dove Rd",,35.881590,-78.646040,,,,,,0
911,9017,"Belmont Dr at Glenbrook Dr",,35.766200,-78.603680,,,,,,0
912,9046,"Atlantic Ave at Dixie Forest Rd",,35.862860,-78.598780,,,,,,0
913,9047,"Spring Forest Rd at Dixie Forest Rd (WB)",,35.861644,-78.600797,,,,,,0
914,9048,"Spring Forest Rd at Quail Ridge Rd (WB)",,35.864283,-78.603949,,,,,,0
915,9049,"Spring Forest Rd at Exchange Park (WB)",,35.866498,-78.607810,,,,,,0
916,9050,"Volant Dr at Hemphill Dr",,35.865990,-78.613448,,,,,,0
917,9051,"Avent Ferry at Crab Orchard Dr WB",,35.766943,-78.701654,,,,,,0
918,9052,"Athens Dr at Avent Ferry Rd - Athen",,35.769004,-78.709249,,,,,,0
919,9053,"Athens Dr at Smithdale Dr",,35.771778,-78.714074,,,,,,0
920,9054,"Athens Dr at Bouree Ct",,35.776621,-78.719609,,,,,,0
921,9055,"Jones Franklin Rd at Barringer Dr (North)",,35.778304,-78.721660,,,,,,0
922,9056,"Jones Franklin Rd at Barringer Dr (South)",,35.775170,-78.722158,,,,,,0
923,9057,"Fort Sumter Rd at Jones Franklin Rd",,35.772972,-78.723336,,,,,,0
924,9058,"Dana Dr at Fort Sumter Rd",,35.773989,-78.727323,,,,,,0
925,9059,"Dana Dr at Brook Hill Apts (across)",,35.772203,-78.728143,,,,,,0
926,9060,"Buck Jones Rd at Bashford Rd",,35.776642,-78.732350,,,,,,0
927,9061,"Buck Jones Rd at Portree Pl",,35.779855,-78.729801,,,,,,0
928,9062,"Buck Jones Rd at Fieldspring Ln",,35.783427,-78.723776,,,,,,0
929,9063,"Jones Franklin Rd at Buck Jones Rd",,35.784154,-78.721795,,,,,,0
930,9064,"Western Blvd at Carolina Ave",,35.786360,-78.716530,,,,,,0
931,9065,"Western Blvd at Heather Dr",,35.786404,-78.713748,,,,,,0
932,9066,"Western Blvd at Deboy St",,35.785869,-78.706524,,,,,,0
933,9067,"Western Blvd at Schaub Dr",,35.784920,-78.703665,,,,,,0
934,9068,"Schaub Dr at Sandlin Pl",,35.782846,-78.704069,,,,,,0
936,9070,"Schaub Dr at Deboy St",,35.782151,-78.706196,,,,,,0
937,9071,"Deboy St at Driftwood Dr",,35.781916,-78.707784,,,,,,0
939,9073,"Kaplan Dr at Pineview Dr",,35.775089,-78.710624,,,,,,0
940,9074,"Kaplan Dr at Swallow Dr",,35.773131,-78.713834,,,,,,0
942,9089,"Athens Dr at Jones Franklin Rd",,35.779064,-78.720941,,,,,,0
943,9090,"Athens Dr at Smithdale Dr IB",,35.771706,-78.714262,,,,,,0
944,9091,"Athens Dr at Pauls Rd (Lake Johnson)",,35.770281,-78.711559,,,,,,0
945,9092,"Avent Ferry Rd at Lake Dam Rd",,35.766769,-78.705554,,,,,,0
946,9093,"Avent Ferry Rd at Crab Orchard Dr",,35.766744,-78.701034,,,,,,0
947,9098,"New Hope Church Rd at Wake Forest Rd (EB)",,35.835680,-78.610410,,,,,,0
948,9099,"New Hope Church Rd at Atlantic Ave (EB)",,35.834410,-78.604090,,,,,,0
949,9100,"New Hope Church Rd at Brinkley Dr",,35.835280,-78.597120,,,,,,0
951,9102,"Green Rd at New Hope Church Rd",,35.835780,-78.592900,,,,,,0
952,9104,"Green Rd at Greenock Dr (NB)",,35.838877,-78.591349,,,,,,0
953,9105,"Green Rd at Kilcullen Dr",,35.842450,-78.589530,,,,,,0
954,9106,"Green Rd at Millbrook Rd",,35.849106,-78.586395,,,,,,0
955,9107,"New Hope Rd at Capital Blvd",,35.849929,-78.579133,,,,,,0
956,9111,"Spring Forest Rd at Casa Del Ray Dr",,35.855340,-78.576770,,,,,,0
957,9112,"Hollenden Dr at Hylton Dr",,35.852830,-78.575390,,,,,,0
958,9113,"Hollenden Dr at Pebble Beach Dr",,35.851120,-78.575874,,,,,,0
959,9114,"New Hope Rd at Green Acres Rd",,35.850049,-78.578732,,,,,,0
960,9115,"E Millbrook Rd at Signett Dr",,35.849790,-78.583160,,,,,,0
961,9116,"Green Rd at Calvary Dr",,35.845962,-78.587265,,,,,,0
962,9117,"Green Rd at Kilcullen Dr",,35.841951,-78.590099,,,,,,0
963,9118,"Green Rd at Brockton Dr",,35.838931,-78.591550,,,,,,0
964,9119,"Green Rd at New Hope Church Rd",,35.836300,-78.592860,,,,,,0
965,9121,"New Hope Church Rd at Brentwood Rd (WB)",,35.835066,-78.599890,,,,,,0
966,9122,"New Hope Church Rd at Atlantic Ave (WB)",,35.834650,-78.602740,,,,,,0
967,9123,"New Hope Church Rd at Wake Forest Rd (Walmart)",,35.835840,-78.610380,,,,,,0
968,9124,"E Martin St at Chavis Way",,35.776580,-78.631180,,,,,,0
969,9128,"Six Forks Rd at Selby Dr",,35.821338,-78.628512,,,,,,0
970,9131,"Six Forks Rd at Millbrook Rd (OB)",,35.855519,-78.641512,,,,,,0
971,9145,"New Bern Ave at Trawick Rd (WB)",,35.798266,-78.575603,,,,,,0
972,9147,"E Lane St at Linden Ave",,35.783609,-78.629017,,,,,,0
973,9149,"N East St at E Lane St",,35.783519,-78.632015,,,,,,0
974,9151,"E Lane St at N East St",,35.783717,-78.631716,,,,,,0
976,9159,"Martin Luther King Jr Blvd at Gregg St",,35.767854,-78.626747,,,,,,0
977,9160,"Garner Rd at Bailey Dr",,35.754707,-78.631352,,,,,,0
978,9161,"Garner Rd at Warehouse Dr",,35.752092,-78.631248,,,,,,0
982,9165,"McDowell St at Davie St",,35.774981,-78.641951,,,,,,0
983,9168,"Sunnybrook Rd at Poole Rd (SB)",,35.772207,-78.583217,,,,,,0
984,9170,"Oberlin Rd at Clark Ave",,35.789707,-78.663116,,,,,,0
986,9174,"Peace St at Salisbury St",,35.788031,-78.639408,,,,,,0
987,9177,"Old Wake Forest Rd at Sumner Blvd",,35.867400,-78.588490,,,,,,0
988,9178,"Old Wake Forest Rd at Shadowland Crossing",,35.865620,-78.592180,,,,,,0
989,9179,"Sunnybrook Rd at Calumet Dr (WakeMed Medical Park)",,35.787003,-78.586464,,,,,,0
990,9181,"Oberlin Rd at Colonial Rd",,35.805496,-78.656480,,,,,,0
991,9182,"Little John Rd at Worthdale Park",,35.763650,-78.587885,,,,,,0
992,9183,"Bell Dr at Friar Tuck Rd",,35.766777,-78.585135,,,,,,0
993,9184,"Bell Dr at Edison Rd",,35.765659,-78.583908,,,,,,0
994,9186,"Poole Rd at Peyton St",,35.774767,-78.606068,,,,,,0
995,9187,"E Martin at S East St",,35.776642,-78.632766,,,,,,0
1001,9196,"E Bragg St at Garner Rd",,35.765761,-78.632117,,,,,,0
1002,9198,"S Person St at Bledsoe Ave",,35.768219,-78.635393,,,,,,0
1003,9200,"S Person St at Worth St",,35.770473,-78.635317,,,,,,0
1004,9201,"S Person St at Lenoir St",,35.772678,-78.635178,,,,,,0
1005,9203,"E Hargett St at Fayetteville St",,35.778323,-78.638953,,,,,,0
1006,9204,"E Martin St at S State St",,35.776357,-78.624072,,,,,,0
1007,9205,"S Tarboro Rd at E Hargett St (NB)",,35.777544,-78.622314,,,,,,0
1008,9206,"S Tarboro Rd at New Bern Ave",,35.779403,-78.622248,,,,,,0
1009,9207,"Bus Way at Poole Rd",,35.766787,-78.564109,,,,,,0
1010,9208,"Poole Rd at Bus Way",,35.768246,-78.565123,,,,,,0
1011,9209,"Poole Rd at Carya Dr (EB)",,35.767934,-78.568893,,,,,,0
1012,9217,"Glenbrook Dr at Ellerbe Ln",,35.767481,-78.603553,,,,,,0
1013,9218,"Glenbrook Dr at Dacian Rd (NB)",,35.768201,-78.602997,,,,,,0
1014,9219,"Glenbrook Dr at Fernbrook Rd (EB)",,35.769586,-78.601627,,,,,,0
1015,9220,"Glenbrook Dr at Martin Luther King Jr Blvd (NB)",,35.771605,-78.600350,,,,,,0
1016,9221,"Poole Rd at Carya Dr (WB)",,35.768113,-78.568976,,,,,,0
1017,9222,"Poole Rd at Shellum St",,35.775263,-78.607185,,,,,,0
1018,9223,"Poole Rd at Kennedy St",,35.776029,-78.609352,,,,,,0
1019,9225,"Poole Rd at Lightner Ln",,35.777544,-78.613389,,,,,,0
1020,9226,"Poole Rd at Fisher St",,35.778337,-78.615557,,,,,,0
1021,9227,"Poole Rd at Sunbury St",,35.779238,-78.617946,,,,,,0
1022,9229,"S Tarboro Rd at E Hargett St (SB)",,35.778606,-78.622442,,,,,,0
1023,9230,"E Hargett St at Camden St",,35.777922,-78.626255,,,,,,0
1024,9231,"E Hargett St at S Swain St",,35.778012,-78.629459,,,,,,0
1026,9234,"E Martin St at S Swain St",,35.776516,-78.629039,,,,,,0
1027,9235,"S Tarboro Rd at E Martin St",,35.776079,-78.622524,,,,,,0
1028,9237,"E Hargett St at S East St",,35.778091,-78.631763,,,,,,0
1029,9238,"Poole Rd at Angier Ave",,35.776584,-78.611163,,,,,,0
1030,9239,"Lake Wheeler Rd at Grissom St",,35.765923,-78.653533,,,,,,0
1031,9244,"Poole Rd at Heath St",,35.778932,-78.617448,,,,,,0
1032,9246,"Poole Rd at Raleigh Blvd (EB)",,35.777760,-78.614307,,,,,,0
1033,9248,"Poole Rd at Lumpkin Rd",,35.777300,-78.613024,,,,,,0
1034,9250,"Poole Rd at Parnell Dr",,35.775750,-78.608832,,,,,,0
1035,9251,"Martin Luther King Jr Blvd at Glenbrook Dr (EB)",,35.772043,-78.600910,,,,,,0
1036,9253,"Martin Luther King Jr Blvd at Glenbrook Dr (WB)",,35.772230,-78.600958,,,,,,0
1037,9255,"Martin Luther King Jr Blvd at Peyton St (WB)",,35.771107,-78.606712,,,,,,0
1038,9256,"Poole Rd at Rose Ln (EB)",,35.772155,-78.597685,,,,,,0
1039,9257,"Peyton St. at Melvid Ct (NB)",,35.772200,-78.606938,,,,,,0
1040,9258,"Poole Rd at Beverly Dr (EB)",,35.771439,-78.594655,,,,,,0
1041,9260,"Beverly Dr at Friar Tuck Rd (north)",,35.769375,-78.594556,,,,,,0
1042,9262,"Beverly Dr at Bromley St (SB)",,35.766005,-78.595188,,,,,,0
1043,9264,"Beverly Dr at Friar Tuck Rd (south)",,35.763941,-78.596339,,,,,,0
1044,9266,"Beverly Dr at Little John Rd",,35.762953,-78.596346,,,,,,0
1045,9268,"Little John Rd at Weston St",,35.763084,-78.593685,,,,,,0
1046,9270,"Little John Rd at Carlisle St",,35.763345,-78.591219,,,,,,0
1047,9274,"Cooper Rd at Bell Dr",,35.766643,-78.586418,,,,,,0
1048,9276,"Edison Rd at Sunnybrook Rd",,35.766029,-78.582813,,,,,,0
1049,9278,"Middle Branch Rd at Sunnybrook Rd (EB)",,35.765172,-78.580945,,,,,,0
1050,9280,"Birch Ridge Dr at Middle Branch Rd",,35.765567,-78.577118,,,,,,0
1051,9282,"Birch Ridge Dr at Rock Bridge Rd",,35.766668,-78.576963,,,,,,0
1052,9286,"Poole Rd at Sunnybrook Rd",,35.771544,-78.583563,,,,,,0
1053,9290,"Poole Rd at Rawls Dr (WB)",,35.772465,-78.587400,,,,,,0
1054,9292,"Poole Rd at Ralph Dr",,35.772610,-78.590618,,,,,,0
1055,9294,"Poole Rd at Donald Ross Dr",,35.772092,-78.592583,,,,,,0
1056,9296,"Poole Rd at Beverly Dr (WB)",,35.771620,-78.595173,,,,,,0
1057,9298,"Poole Rd at Rose Ln (WB)",,35.772332,-78.597815,,,,,,0
1058,9301,"E Millbrook Rd at Falls of Neuse Rd (WB)",,35.850761,-78.616307,,,,,,0
1059,9302,"Bellwood Ave at Clark Ave",,35.789580,-78.656418,,,,,,0
1060,9303,"Peace St at St Marys St (EB)",,35.788600,-78.651310,,,,,,0
1061,9305,"1281 Cross Link Rd",,35.749512,-78.618412,,,,,,0
1062,9306,"Poole Rd at Coke St",,35.776891,-78.611601,,,,,,0
1063,9308,"Norman Pl at Buck Jones Rd",,35.775061,-78.732687,,,,,,0
1064,9310,"Edwards Mill Rd at Glen Eden Dr (NB)",,35.833939,-78.697256,,,,,,0
1065,9311,"Calvary Dr at Louisburg Rd",,35.843100,-78.576620,,,,,,0
1066,9315,"E Lenoir St at Chavis Way OB",,35.772704,-78.631361,,,,,,0
1067,9316,"E Lenoir St at S Haywood St",,35.772637,-78.628250,,,,,,0
1068,9317,"E Lenoir St at S State St",,35.772516,-78.624632,,,,,,0
1069,9319,"S State St at MLK Jr Blvd",,35.774326,-78.685709,,,,,,0
1070,9320,"Creedmoor Rd at Sherborne Pl (Magnolia Glen)",,35.853950,-78.680706,,,,,,0
1071,9321,"Fort Sumter Rd at Dana Dr",,35.774200,-78.726319,,,,,,0
1072,9322,"Western Blvd at Jones Franklin Rd",,35.785215,-78.720693,,,,,,0
1073,9323,"Western Blvd at Pineland Cir (EB)",,35.786440,-78.708943,,,,,,0
1075,9325,"Buck Jones Rd at Wilmot Dr",,35.781680,-78.726659,,,,,,0
1076,9326,"Dana Dr At Jefferies Rd",,35.769636,-78.729753,,,,,,0
1078,9329,"Capital Blvd at Spring Forest Rd (north side)",,35.855600,-78.580926,,,,,,0
1079,9330,"Rock Quarry Rd at Martin Luther King Jr Blvd",,35.769267,-78.618194,,,,,,0
1080,9332,"1518 Cross Link Rd",,35.752927,-78.615971,,,,,,0
1081,9333,"Lake Wheeler at Tryon",,35.743950,-78.679382,,,,,,0
1082,9337,"Carolina Pines Ave at Quaker Landing",,35.752214,-78.666825,,,,,,0
1084,9339,"Carolina Pines Ave at Henslowe Dr",,35.751240,-78.660220,,,,,,0
1087,9342,"Conifer Dr at Gorman St",,35.774520,-78.688910,,,,,,0
1088,9343,"Carolina Pines Ave at S Saunders St",,35.748832,-78.649614,,,,,,0
1089,9344,"Pecan Rd at S Saunders St",,35.748570,-78.647940,,,,,,0
1090,9345,"Rush St at Wilmington St",,35.743567,-78.645488,,,,,,0
1091,9346,"Falls of Neuse Rd at Manassas Ct (SB)",,35.858875,-78.617293,,,,,,0
1092,9347,"Rush St at Boone Tr",,35.741129,-78.633800,,,,,,0
1094,9349,"Rush St at Garner Rd",,35.740263,-78.629714,,,,,,0
1095,9351,"Cross Link Rd at Seabrook Rd",,35.742233,-78.623873,,,,,,0
1096,9352,"Cross Link Rd at Crown Crossing Ln",,35.744640,-78.623720,,,,,,0
1097,9353,"Cross Link Rd at Dandridge Dr",,35.746355,-78.622754,,,,,,0
1098,9354,"Cross Link Rd at Platinum Ave",,35.751263,-78.617103,,,,,,0
1099,9356,"Cross Link Rd at Rock Quarry Rd",,35.754489,-78.613589,,,,,,0
1100,9357,"1515 Cross Link Rd (First Cosmopolitan Baptist Chu",,35.752961,-78.616132,,,,,,0
1101,9358,"Cross Link Rd at Hadley Rd",,35.751601,-78.617045,,,,,,0
1102,9359,"Cross Link Rd at Dandridge Dr",,35.746455,-78.622843,,,,,,0
1103,9360,"Cross Link Rd at Seabrook Rd",,35.742154,-78.624074,,,,,,0
1104,9361,"Rush St at Disco Ln",,35.741358,-78.634486,,,,,,0
1105,9362,"Cross Link Rd at Garner Rd",,35.740490,-78.630090,,,,,,0
1107,9364,"Rush St at Sheldon Dr",,35.741700,-78.636100,,,,,,0
1108,9365,"Rush St at S Wilmington St",,35.743924,-78.646224,,,,,,0
1109,9366,"Pecan Rd at S Saunders St",,35.748764,-78.648396,,,,,,0
1110,9367,"Carolina Pine Ave at S Saunders St",,35.748940,-78.649880,,,,,,0
1111,9368,"Carolina Pines Ave at Marble St",,35.747660,-78.652210,,,,,,0
1112,9369,"Carolina Pines Ave at Springhill Ave (WB)",,35.746650,-78.656760,,,,,,0
1113,9370,"Carolina Pines Ave at Sardis Dr (NB)",,35.749254,-78.658449,,,,,,0
1114,9376,"Lake Wheeler Rd at Henslowe Dr",,35.749180,-78.671813,,,,,,0
1115,9377,"Lake Wheeler Rd at Lineberry Dr",,35.747135,-78.675074,,,,,,0
1117,9380,"Glenwood Ave at Fairview Rd",,35.802723,-78.645836,,,,,,0
1118,9381,"Glascock St at State St",,35.792755,-78.620018,,,,,,0
1119,9384,"E Peace St at N Blount St",,35.787801,-78.636240,,,,,,0
1120,9388,"Edwards Mill Rd at Mill Village Rd",,35.837610,-78.690960,,,,,,0
1121,9389,"Edwards Mill Rd at Laurel Hills Rd (north)",,35.834966,-78.695633,,,,,,0
1122,9391,"Lake Boone Tr at Nancy Ann Dr",,35.815490,-78.697637,,,,,,0
1123,9392,"Sanderford Rd at Fox Run",,35.748072,-78.613315,,,,,,0
1124,9393,"Poplar St at N Blount St",,35.795674,-78.635284,,,,,,0
1125,9394,"Peyton St at Belmont Dr (SB)",,35.764730,-78.604370,,,,,,0
1127,9397,"S Saunders St at Maywood Ave",,35.760960,-78.649360,,,,,,0
1128,9400,"Six Forks Rd at Windel Dr",,35.853090,-78.642546,,,,,,0
1129,9401,"Method Rd at Western Blvd",,35.784310,-78.693870,,,,,,0
1130,9402,"Kaplan Dr at Kent Rd",,35.776762,-78.693556,,,,,,0
1131,9403,"Kaplan Dr at Hunters Club Dr",,35.775909,-78.692203,,,,,,0
1132,9404,"S Person St at Davie St",,35.774981,-78.635041,,,,,,0
1133,9405,"Sunnybrook Rd at Sungate Blvd",,35.776555,-78.583428,,,,,,0
1134,9406,"E Millbrook Rd at Walenda Dr",,35.847956,-78.594828,,,,,,0
1135,9407,"Method Rd at Woods Pl",,35.792366,-78.693744,,,,,,0
1136,9410,"St Marys St at Williamson Dr (SB)",,35.798517,-78.653045,,,,,,0
1138,9412,"Green Rd at Calvary Dr",,35.845941,-78.586910,,,,,,0
1139,9413,"Lake Boone Tr at Myron Dr",,35.815817,-78.693200,,,,,,0
1140,9414,"Lake Boone Tr at Rexwood Dr",,35.815606,-78.701457,,,,,,0
1141,9415,"WakeMed Perimeter Rd at Swinburne St",,35.783014,-78.586785,,,,,,0
1142,9416,"Halifax St at E Peace St",,35.788322,-78.638520,,,,,,0
1143,9417,"Halifax St at Oak Chase Ln",,35.792913,-78.638240,,,,,,0
1144,9418,"Cedar St at Harp St",,35.794090,-78.636884,,,,,,0
1145,9420,"Poplar St at Mordecai St",,35.794532,-78.632673,,,,,,0
1147,9426,"Gorman St at Sullivan Dr",,35.788798,-78.686279,,,,,,0
1148,9430,"Sanderford Rd at Seabrook Rd",,35.742209,-78.613706,,,,,,0
1150,9432,"Lake Boone Tr at Landmark Dr",,35.815531,-78.699594,,,,,,0
1151,9433,"Lake Boone Tr at Rexwood Dr",,35.815443,-78.701023,,,,,,0
1152,9437,"Morgan St at Boylan Ave",,35.779898,-78.649307,,,,,,0
1153,9440,"Glascock St at Delany Dr",,35.792424,-78.616286,,,,,,0
1154,9442,"Wake Forest Rd at Mimosa St (Mordecai Historic Par",,35.792217,-78.632755,,,,,,0
1155,9443,"Capital Blvd at Capital Square Shopping Center",,35.822936,-78.588905,,,,,,0
1156,9444,"Capital Blvd at NC Library Association",,35.805298,-78.618259,,,,,,0
1157,9445,"Hillsborough St at Dixie Trail (EB)",,35.789291,-78.675324,,,,,,0
1158,9448,"Barksdale Dr at Raleigh Blvd",,35.803045,-78.608059,,,,,,0
1161,9453,"E Lane St at N Wilmington St",,35.783906,-78.637722,,,,,,0
1162,9454,"E Lane St at N Blount St",,35.783843,-78.635875,,,,,,0
