stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
6283,6283,"NC 55 at Allendown Dr (NB)",,35.8991122,-78.8964078,,,0,,0
6286,6286,"Chapel Dr at Duke University Rd (Duke Ne",,35.998067,-78.933441,,,0,,0
6287,6287,"S Alston Ave at Englert Dr (SB)",,35.8955,-78.88905,,,0,,0
6289,6289,"E Geer St at Midland Terrace (EB)",,36.01428,-78.86316,,,0,,0
6290,6290,"E Geer St at Landon Farms Ln (EB)",,36.01986,-78.84947,,,0,,0
6291,6291,"Glenn View Station at Walmart",,36.027267,-78.843064,,,0,,0
6293,6293,"E Geer St at Landon Farms Ln (WB)",,36.02022,-78.84947,,,0,,0
6294,6294,"E Geer St at Midland Terrace (WB)",,36.01463,-78.86303,,,0,,0
6297,6297,"Roxboro Rd at Liberty St",,35.994534,-78.89762,,,0,,0
6299,6299,"Pettigrew St at Mangum St (WB)",,35.994282,-78.901765,,,0,,0
6303,6303,"Angier Ave at Miami Blvd (SB)",,35.946195,-78.83876,,,0,,0
6312,6312,"Angier Ave at Passenger Pl",,35.949651,-78.844607,,,0,,0
6313,6313,"Angier Ave at Bungalow Ave",,35.94963,-78.84415,,,0,,0
6314,6314,"Angier Ave at Midway Ave (WB)",,35.96667,-78.85914,,,0,,0
6315,6315,"Roxboro Rd at Foushee St",,36.01658,-78.88992,,,0,,0
6316,6316,"W Morgan St at Foster St (Downtown YMCA)",,35.998214,-78.901496,,,0,,0
6317,6317,"Pettigrew St at Mangum St (EB)",,35.9940278,-78.9016102,,,0,,0
6318,6318,"Pettigrew St at Roxboro St",,35.99201,-78.89881,,,0,,0
6319,6319,"Martin Luther King Jr Pkwy at Stratford",,35.941419,-78.912389,,,0,,0
6320,6320,"Martin Luther King Jr Pkwy at Stratford",,35.941049,-78.912265,,,0,,0
6322,6322,"Cornwallis Rd at Roxboro Rd",,35.96455,-78.91784,,,0,,0
6330,6330,"Lakewood Ave at Fayetteville St",,35.9863434,-78.8991975,,,0,,0
6331,6331,"Erwin Rd at Trent Dr (WB)",,36.008035,-78.934803,,,0,,0
6333,6333,"American Dr at Constitution Dr",,36.016633,-78.966937,,,0,,0
6334,6334,"Chapel Dr at Duke University Rd (Alumni",,35.997915,-78.933508,,,0,,0
6335,6335,"Hillsborough Rd at Cole Mill Rd (CVS)",,36.022133,-78.953116,,,0,,0
6336,6336,"Gregson St at Main St (Brightleaf Square",,35.999566,-78.909754,,,0,,0
6337,6337,"Cornwallis Rd at Laurel Oaks Dr",,35.9350502,-78.8920417,,,0,,0
6338,6338,"NC 55 at Martin Luther King Jr Pkwy",,35.93199,-78.88863,,,0,,0
6339,6339,"NC 55 at Odyssey Dr (SB)",,35.92762,-78.8894,,,0,,0
6340,6340,"NC 55 at Carpenter Fletcher Rd (SB)",,35.9145746309,-78.8919422649,,,0,,0
6344,6344,"Holloway St at Herbert St (WB)",,35.99184,-78.86486,,,0,,0
6345,6345,"Taylor St at Driver St (Holton Career Ce",,35.988947,-78.879199,,,0,,0
6347,6347,"Taylor St at Driver St (EB)",,35.988829,-78.877644,,,0,,0
6348,6348,"Holloway St at Durham Ridge Assisted Liv",,35.983396,-78.8297,,,0,,0
6349,6349,"Mineral Springs Rd at Destrier Dr",,35.991105,-78.817519,,,0,,0
6350,6350,"Freeman Rd at Mineral Springs Rd",,35.994912,-78.815221,,,0,,0
6351,6351,"Ross Rd at Idlewood Rd",,35.992538,-78.848785,,,0,,0
6366,6366,"Carver St at Commons Blvd (EB)",,36.041285,-78.895036,,,0,,0
6375,6375,"Chapel Hill Rd at W Cornwallis Rd (Yates",,35.974103,-78.936765,,,0,,0
6379,6379,"Broad St at Main St (Whole Foods)",,36.007112,-78.919864,,,0,,0
6380,6380,"Main St at Campus Dr EB",,36.0033,-78.914666,,,0,,0
6383,6383,"E Main St at Morning Glory Ave (Golden B",,35.989592,-78.891093,,,0,,0
6387,6387,"Main St at Gregson St (WB)",,35.999935,-78.909003,,,0,,0
6389,6389,"Main St at Campus Dr (WB)",,36.00379,-78.91528,,,0,,0
6390,6390,"Main St at Broad St (WB)",,36.005842,-78.919316,,,0,,0
6393,6393,"Holloway St at Hyde Park Ave (WB)",,35.994507,-78.881001,,,0,,0
6395,6395,"Briggs Ave at Person St (SB 1)",,35.969367,-78.8773,,,0,,0
6396,6396,"Briggs Ave at Person St (UniFirst Unifor",,35.962986,-78.877357,,,0,,0
6398,6398,"Capps St at S Alston Ave (WB)",,35.962358,-78.887144,,,0,,0
6399,6399,"Capps St at Bacon St (WB)",,35.96525,-78.883684,,,0,,0
6424,6424,"W Club Blvd at Onslow St (Walltown Park)",,36.017045,-78.914519,,,0,,0
6426,6426,"Broad St at Guess Rd (NB)",,36.023967,-78.917948,,,0,,0
6430,6430,"W Club Blvd at Onslow St (EB)",,36.016904,-78.914418,,,0,,0
6433,6433,"Hardee St at Benning St (Naples Terrace)",,36.00333,-78.86698,,,0,,0
6435,6435,"Holloway St at Alma St",,35.994379,-78.87607,,,0,,0
6439,6439,"Fayetteville St at Umsted St",,35.982668,-78.898808,,,0,,0
6442,6442,"Lakewood Ave at Roxboro St (Southside Lo",,35.987456,-78.901112,,,0,,0
6444,6444,"Cornwallis Rd at Campus Crossings (SB)",,35.944374,-78.900797,,,0,,0
6446,6446,"S Alston Ave at Capitola Dr (SB)",,35.891477,-78.886676,,,0,,0
6448,6448,"Cornwallis Rd at Campus Crossings (NB)",,35.94424,-78.900473,,,0,,0
6463,6463,"Milton Rd at Durham County Library",,36.087335,-78.913132,,,0,,0
6464,6464,"Roxboro Rd at Latta Rd",,36.078482,-78.910402,,,0,,0
6466,6466,"New Castle Rd at Stadium Dr (Strawberry",,36.050228,-78.920985,,,0,,0
6472,6472,"Herndon Rd at Fayetteville Rd",,35.905677,-78.93684,,,0,,0
6473,6473,"Chapel Hill Rd at W Cornwallis Rd (Yates",,35.9730045,-78.9371216,,,0,,0
6474,6474,"Fayetteville Rd at Torrey Pine Ln",,35.917921,-78.930635,,,0,,0
6476,6476,"Fayetteville Rd at Timothy Ave (WG Pears",,35.957075,-78.90865,,,0,,0
6479,6479,"Holloway St at Ganyard Farm Way (Dollar",,35.98427,-78.83381,,,0,,0
6484,6484,"Broad St at Forest Rd (SB)",,36.024962,-78.917114,,,0,,0
6485,6485,"Hardee St at Mimosa St (SB)",,36.001443,-78.86678,,,0,,0
6486,6486,"Hardee St at Landon St (SB)",,35.99989,-78.86543,,,0,,0
6487,6487,"Hardee St at Delano St (SB)",,35.99703,-78.86459,,,0,,0
6488,6488,"Raynor St at Hardee St (WB)",,35.995858,-78.865224,,,0,,0
6489,6489,"Raynor St at The Village (EB)",,35.994215,-78.869617,,,0,,0
6490,6490,"Holloway St at Elizabeth St (WB)",,35.994603,-78.890416,,,0,,0
6491,6491,"E Main St at Alston Ave (EB)",,35.9879864,-78.8888992,,,0,,0
6492,6492,"North Pointe Dr at Red Roof Inn (WB)",,36.030419,-78.923025,,,0,,0
6494,6494,"Blackwell St at Forest Hills Apts (NB)",,35.988819,-78.906473,,,0,,0
6495,6495,"Martin Luther King Jr Pkwy at Bay Point",,35.942215,-78.918796,,,0,,0
6498,6498,"Milton Rd at Long Cresent Dr",,36.091955,-78.914271,,,0,,0
6499,6499,"Trent Dr at Erwin Rd (Clipp Research Bld",,36.006822,-78.934392,,,0,,0
6501,6501,"Martin Luther King Jr Pkwy at Fayettevil",,35.939848,-78.907677,,,0,,0
6503,6503,"E Main St at Hood St (Durham Police Dept",,35.99054,-78.89314,,,0,,0
6505,6505,"E Main St at Elizabeth St",,35.99062,-78.89283,,,0,,0
6506,6506,"E Main St at Queen St (WB)",,35.993207,-78.897352,,,0,,0
6507,6507,"E Geer St at Faucette Ave (WB)",,36.01191,-78.86577,,,0,,0
6510,6510,"Dillard St at Liberty St (NB)",,35.99351,-78.89445,,,0,,0
6520,6520,"Miami Blvd at Ellis Rd (SB)",,35.942017,-78.838841,,,0,,0
6521,6521,"Roxboro St at Pacific Ave (SB)",,36.046205,-78.902859,,,0,,0
6523,6523,"Carver St at Danube Ln (EB)",,36.045234,-78.889708,,,0,,0
6527,6527,"Dowd St at Mangum St",,36.000319,-78.8959,,,0,,0
6530,6530,"Junction Rd at Ross Rd",,35.992522,-78.856781,,,0,,0
6531,6531,"Pettigrew St at Roxboro St (WB)",,35.992954,-78.899523,,,0,,0
6532,6532,"TW Alexander Dr at Roche Dr (Implus)",,35.918901,-78.823652,,,0,,0
6536,6536,"Ben Franklin Blvd at Medical Park Dr (Vo",,36.047566,-78.893889,,,0,,0
6538,6538,"W Enterprise St at E Forest Hills Blvd (",,35.983673,-78.909319,,,0,,0
6545,6545,"Morreene Rd at Campus Walk Ave (NB)",,36.008762,-78.954635,,,0,,0
6546,6546,"American Dr at Hillgrand Dr (WB)",,36.015459,-78.962606,,,0,,0
6548,6548,"Morreene Rd at American Dr (SB)",,36.0132165,-78.9566645,,,0,,0
6549,6549,"Morreene Rd at Campus Walk Ave (SB)",,36.009157,-78.954751,,,0,,0
6550,6550,"Morreene Rd at Sherwood Dr (SB)",,36.006584,-78.954799,,,0,,0
6551,6551,"Morreene Rd at Glasson St (SB)",,36.005412,-78.954752,,,0,,0
6552,6552,"Morreene Rd at Erwin Rd",,36.003969,-78.953303,,,0,,0
6558,6558,"Morreene Rd at Tremont Dr (SB)",,36.018111,-78.957885,,,0,,0
6565,6565,"Angier Ave at Vine St (EB)",,35.983261,-78.88106,,,0,,0
6573,6573,"Hardee St at Cheek Rd (NB)",,36.004669,-78.86686,,,0,,0
6575,6575,"Angier Ave at Bingham St (EB)",,35.979445,-78.872427,,,0,,0
6576,6576,"Fayetteville St at Riddle Rd (SB)",,35.950458,-78.904077,,,0,,0
6577,6577,"NC 751 at Southpoint Autopark Dr",,35.908967,-78.960339,,,0,,0
6578,6578,"NC 751 at NC 54 (Hope Valley Commons Par",,35.9174793,-78.9612918,,,0,,0
6579,6579,"NC 54 at Garrett Rd (EB)",,35.91935,-78.95822,,,0,,0
6590,6590,"Martin Luther King Jr Pkwy at Cook Rd (W",,35.9465,-78.922034,,,0,,0
6591,6591,"S Roxboro St at Shoppes at Hope Valley",,35.949189,-78.922821,,,0,,0
6592,6592,"Martin Luther King Jr Pkwy at Cook Rd (E",,35.947241,-78.923393,,,0,,0
6593,6593,"S Roxboro St at Chestnut St (SB)",,35.985602,-78.902793,,,0,,0
6597,6597,"Lawson St at Alston Ave (WB)",,35.9756791,-78.8946205,,,0,,0
6598,6598,"Lawson Ave at Fayetteville St",,35.976496,-78.9003,,,0,,0
6599,6599,"Lawson St at Concord St (WB)",,35.976459,-78.903385,,,0,,0
6600,6600,"S Roxboro Rd at Dillard St",,35.99144,-78.89997,,,0,,0
6601,6601,"New Castle Rd at Stadium Dr (WB)",,36.050542,-78.920135,,,0,,0
6602,6602,"New Castle Rd at Foxfire Apartments (NB)",,36.050141,-78.923237,,,0,,0
6603,6603,"New Castle Rd at Wyldewood Rd (NB)",,36.051549,-78.923454,,,0,,0
6604,6604,"Stadium Dr at Wyldewood Rd (NB)",,36.053475,-78.919532,,,0,,0
6605,6605,"Horton Rd at Delbert Ave (WB)",,36.057551,-78.924872,,,0,,0
6606,6606,"Guess Rd at Horton Rd (Cross Creek Shopp",,36.058349,-78.92896,,,0,,0
6607,6607,"Rose of Sharon at Riverside High School",,36.062281,-78.94431,,,0,,0
6608,6608,"Horton Rd at Guess Rd (Rite-Aid)",,36.057407,-78.927739,,,0,,0
6609,6609,"Horton Rd at Delbert Ave (EB)",,36.057416,-78.924842,,,0,,0
6610,6610,"Stadium Dr at Horton Rd",,36.055213,-78.9195,,,0,,0
6611,6611,"Ben Franklin Blvd at Medical Park Dr (WB",,36.047275,-78.895773,,,0,,0
6615,6615,"Milton Rd at Post Office",,36.089576,-78.913768,,,0,,0
6618,6618,"Morehead Ave at Duke St (WB)",,35.991603,-78.90854,,,0,,0
6619,6619,"Cornwallis Rd at Chapel Hill Rd (WB)",,35.974211,-78.935753,,,0,,0
6620,6620,"Garrett Rd at Durham-Chapel Hill Blvd (G",,35.958347,-78.974535,,,0,,0
6621,6621,"Garrett Rd at Glenbrook West Apartments",,35.952523,-78.97144,,,0,,0
6622,6622,"Morehead Ave at Duke St (EB)",,35.991349,-78.908139,,,0,,0
6627,6627,"NC 55 at Service Station",,35.912172,-78.892364,,,0,,0
6628,6628,"Alston Ave at Laswon St (NB)",,35.9750198,-78.8934046,,,0,,0
6629,6629,"TW Alexander Dr at Page Rd (EB)",,35.9189767,-78.8134982,,,0,,0
6630,6630,"TW Alexander Dr at Brier Creek Pkwy",,35.9199315,-78.7794991,,,0,,0
6631,6631,"TW Alexander Dr at Page Rd (WB)",,35.9193858,-78.8110454,,,0,,0
6632,6632,"S Roxboro St at Chestnut St (NB)",,35.986956,-78.902653,,,0,,0
6633,6633,"Neal Rd at Bishopstone Dr",,36.026832,-78.965132,,,0,,0
6635,6635,"E Geer St at Faucette Ave (EB)",,36.012,-78.86544,,,0,,0
6637,6637,"Fayetteville Rd at Stratford Lakes Dr (S",,35.942453,-78.9059795,,,0,,0
6638,6638,"Fayetteville Rd at Stratford Lakes Dr (N",,35.942512,-78.9055034,,,0,,0
6639,6639,"Neal Rd at Wildberry Ln(EB)",,36.026719,-78.962773,,,0,,0
6640,6640,"Constitution Dr at Neal Rd",,36.026323,-78.967301,,,0,,0
6643,6643,"Garrett Rd at Carillon Assisted Living C",,35.954448,-78.972491,,,0,,0
6644,6644,"Garrett Rd at Yates Baptist Association",,35.954134,-78.972551,,,0,,0
6647,6647,"LaSalle St at Kangaroo St (The Heights A",,36.012627,-78.948254,,,0,,0
6649,6649,"Martin Luther King Jr Pkwy at Lakeside G",,35.94339,-78.920001,,,0,,0
6650,6650,"Roxboro St at Frasier St",,36.042565,-78.900745,,,0,,0
6657,6657,"Morreene Rd at Glasson St (NB)",,36.005668,-78.954668,,,0,,0
6658,6658,"E Main St at Angier Ave",,35.989672,-78.891537,,,0,,0
6659,6659,"Taylor St at Gary St (EB)",,35.988566,-78.872156,,,0,,0
6660,6660,"Taylor St at Gary St (WB)",,35.988696,-78.872383,,,0,,0
6664,6664,"TW Alexander Dr at Salem Glen Ln",,35.9189017,-78.8006641,,,0,,0
6665,6665,"TW Alexander Dr at Centerpoint (Amazon)",,35.9224202,-78.8340972,,,0,,0
6676,6676,"Guess Rd at Victory Blvd",,36.06131,-78.92903,,,0,,0
6677,6677,"Angier Ave at East End Ave (EB)",,35.97419,-78.86827,,,0,,0
6678,6678,"Angier Ave at Midway Ave (EB)",,35.96698,-78.85955,,,0,,0
6680,6680,"Great Jones St at Main St (Museum of Dur",,35.99784,-78.90531,,,0,,0
6681,6681,"SW Durham Dr at Durham-Chapel Hill Blvd",,35.953602,-78.990104,,,0,,0
6684,6684,"North Pointe Dr at Woodmont Dr (EB)",,36.030337,-78.926126,,,0,,0
6688,6688,"Little Brier Creek Ln at TW Alexander Dr",,35.915749,-78.790733,,,0,,0
6689,6689,"Brier Creek Pkwy at Skyland Ridge Pkwy",,35.913961,-78.7805081,,,0,,0
6691,6691,"Madden Ave at Roxboro Rd",,36.101322,-78.910826,,,0,,0
6693,6693,"W Enterprise St at E Forest Hills Blvd (",,35.983598,-78.909237,,,0,,0
6695,6695,"TW Alexander Dr at NC 55 (WB)",,35.880556,-78.891373,,,0,,0
6707,6707,"Hillandale Rd at Club Blvd",,36.017197,-78.936218,,,0,,0
6708,6708,"Hillandale Rd at Bertland Ave",,36.031603,-78.935612,,,0,,0
6709,6709,"Horton Rd at Guess Rd (Willowdaile Apart",,36.0575453005,-78.9313461741,,,0,,0
6710,6710,"Hillandale Rd at Carver St",,36.037887,-78.93543,,,0,,0
6711,6711,"Hillandale Rd at Croasdaile Farm Pkwy",,36.051095,-78.935588,,,0,,0
6712,6712,"Hillandale Rd at Samuel Dr",,36.047791,-78.936352,,,0,,0
6713,6713,"Hillandale Rd at Pinetree Ct",,36.043824,-78.935355,,,0,,0
6714,6714,"Chalk Level Rd at Shaftsbury St",,36.051308,-78.915085,,,0,,0
6715,6715,"Hillandale Rd at Club Blvd",,36.018045,-78.936421,,,0,,0
6717,6717,"Ben Franklin Blvd at William Penn Pl (NB",,36.044097,-78.897908,,,0,,0
6718,6718,"Ben Franklin Blvd at Pacific Ave (NB)",,36.046524,-78.897032,,,0,,0
6721,6721,"Briar Rose Ln at Danube Ln",,36.056528,-78.887578,,,0,,0
6722,6722,"Duke St at Holt School Rd",,36.05277,-78.90483,,,0,,0
6724,6724,"Duke St at Holt School Rd (NB)",,36.052804243,-78.9045841623,,,0,,0
6726,6726,"Ben Franklin Blvd at William Penn Pl (SB",,36.0440726,-78.8981989,,,0,,0
6727,6727,"Ben Franklin Blvd at Pacific Ave (SB)",,36.04608,-78.89782,,,0,,0
6728,6728,"Danube Ln at Ben Franklin Blvd",,36.04723,-78.88858,,,0,,0
6729,6729,"Danube Ln at Hebron Rd",,36.05813,-78.888685,,,0,,0
6730,6730,"West Ave at Hebron Rd",,36.058275,-78.88463,,,0,,0
6734,6734,"Bacon St at Hearthside St (NB)",,35.968085,-78.885134,,,0,,0
6735,6735,"Bacon St at Hearthside St (SB)",,35.968063,-78.885292,,,0,,0
6736,6736,"Bacon St at Cooper (Durham Tech)",,35.97183,-78.88497,,,0,,0
6737,6737,"Bacon St at Cooper (SB)",,35.97182,-78.88516,,,0,,0
6744,6744,"Taylor St at Blacknall St (Eastway Eleme",,35.9896048753,-78.8842839208,,,0,,0
6745,6745,"Taylor St at Holman St (Eastway Elementa",,35.99014203,-78.88526706,,,0,,0
6746,6746,"S Alston Ave at Cecil St (SB)",,35.9700359,-78.8937584,,,0,,0
6747,6747,"S Alston Ave at Cecil St (NB)",,35.9704822,-78.8937971,,,0,,0
6750,6750,"Main St at Gary St",,35.986058,-78.870613,,,0,,0
6751,6751,"NC 54 at Highgate Dr",,35.9120121,-78.9453079,,,0,,0
6752,6752,"Gary St at Main St",,35.986497,-78.870942,,,0,,0
6754,6754,"Sima Ave at Ridgeway Ave",,35.97589,-78.889206,,,0,,0
6755,6755,"Bacon St at Sima Ave",,35.97723287,-78.88443554,,,0,,0
995952,995952,"Jackson St at Duke St",,35.995417,-78.908419,,,0,,0
996511,996511,"Holloway St at Dillard St",,35.99478,-78.89423,,,0,,0
