school_name,geocode_flag,county,sch_type,sch_ptype,sch_ctype,lat,lon,nearest_stop_distance_m,stops_within_radius,avg_daily_trips_nearby,in_service_area,n_agencies_loaded
East Franklin Elementary,ok,Macon,Regular School,None,Traditional,35.18921643262481,-83.37178795714951,22915.2,0,0.0,False,21
Franklin High,ok,Macon,Regular School,None,Traditional,35.1764325344106,-83.38145555729754,24583.1,0,0.0,False,21
Iotla Valley Elementary,review_recommended,Macon,Regular School,None,Traditional,35.22803251851133,-83.4150278219424,21777.5,0,0.0,False,21
Macon Middle School,review_recommended,Macon,Regular School,None,Traditional,35.162505293044944,-83.35905455083716,24787.1,0,0.0,False,21
John Small Elementary,review_recommended,Beaufort,Regular School,None,Traditional,35.60039195919738,-77.03338250012936,51291.8,0,0.0,False,21
Shallotte Middle,review_recommended,Brunswick,Regular School,None,Traditional,33.96587496802338,-78.38841129652539,48171.0,0,0.0,False,21
Dawson Elementary,review_recommended,Halifax,Regular School,None,Traditional,36.16787932879928,-77.52659051618096,23713.6,0,0.0,False,21
Hertford Grammar,review_recommended,Perquimans,Regular School,None,Traditional,36.188654141601376,-76.4754614465032,115487.3,0,0.0,False,21
Perquimans Central,review_recommended,Perquimans,Regular School,None,Traditional,36.21399617914952,-76.46217730515869,117063.6,0,0.0,False,21
Spring Creek High,review_recommended,Wayne,Regular School,None,Traditional,35.22788414200816,-77.89495150238342,16191.6,0,0.0,False,21
Prospect Elementary,review_recommended,Robeson,Regular School,None,Traditional,34.732771209034375,-79.23190747493003,110864.8,0,0.0,False,21
Union Chapel Elementary,review_recommended,Robeson,Regular School,None,Traditional,34.71161997815593,-79.13368557029486,114104.9,0,0.0,False,21
Green Grove Elementary,review_recommended,Robeson,Regular School,None,Traditional,34.55726849590271,-79.14248174281812,115021.3,0,0.0,False,21
Fairgrove Middle,review_recommended,Robeson,Regular School,None,Traditional,34.49309088494928,-79.17553204250844,116084.8,0,0.0,False,21
Cane Creek Middle,review_recommended,Buncombe,Regular School,None,Traditional,35.48472443718729,-82.43413366735001,70606.2,0,0.0,False,21
Upward Elementary,review_recommended,Henderson,Regular School,None,Traditional,35.2950979234091,-82.39410305705643,73973.8,0,0.0,False,21
Hillandale Elementary,review_recommended,Henderson,Regular School,None,Traditional,35.26995087057026,-82.42672947937312,71376.8,0,0.0,False,21
Flat Rock Middle,review_recommended,Henderson,Regular School,None,Traditional,35.27093192731926,-82.43005731559607,71061.4,0,0.0,False,21
Chase Middle,review_recommended,Rutherford,Regular School,None,Traditional,35.27034824524785,-81.8464645057672,52110.4,0,0.0,False,21
Harris Elementary,review_recommended,Rutherford,Regular School,None,Traditional,35.27384690854194,-81.89816530392741,53188.4,0,0.0,False,21
Freedom Trail Elementary,ok,Avery,Regular School,None,Traditional,36.159418957793214,-81.98249556288508,24698.0,0,0.0,False,21
Chapel Grove Elementary,review_recommended,Gaston,Regular School,None,Traditional,35.20648771384374,-81.25030617519367,47339.9,0,0.0,False,21
Warlick Academy,review_recommended,Gaston,Alternative Education,None,Traditional,35.28130093457847,-81.13349662613903,35403.3,0,0.0,False,21
Union Elementary,review_recommended,Lincoln,Regular School,None,Traditional,35.516525858645736,-81.3666186363734,20163.8,0,0.0,False,21
Banoak Elementary,review_recommended,Catawba,Regular School,None,Traditional,35.58228397664997,-81.41637897007509,16275.5,0,0.0,False,21
Cool Spring Elementary,ok,Iredell,Regular School,None,Traditional,35.784234722416976,-80.72086511962361,20498.2,0,0.0,False,21
Pinckney Academy,review_recommended,Moore,Alternative Education,None,Traditional,35.341140872481176,-79.42633481681169,44512.0,0,0.0,False,21
South Macon Elementary,ok,Macon,Regular School,None,Traditional,35.113465702024946,-83.39929971869469,31349.6,0,0.0,False,21
Richlands Primary,review_recommended,Onslow,Regular School,None,Traditional,34.89119411228104,-77.54754573479472,14433.7,0,0.0,False,21
Otis L Hairston Sr Middle,review_recommended,Guilford,Regular School,Magnet,Traditional,36.062547703752124,-79.7649329859274,58.9,32,32.0,True,21
Northwest Elementary,review_recommended,Pitt,Regular School,None,Traditional,35.73756267656813,-77.47660737830219,33526.2,0,0.0,False,21
Northside High,review_recommended,Onslow,Regular School,None,Traditional,34.79016895973531,-77.39351279549773,178.3,8,19.8,True,21
Horizons Elementary,review_recommended,Caldwell,Alternative Education,None,Traditional,35.85176377223591,-81.48408291934017,16512.1,0,0.0,False,21
Hopewell Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.86109711327787,-80.00651100468649,6849.7,0,0.0,False,21
Middle College at GTCC  Jamestown,review_recommended,Guilford,Regular School,Cooperative Innovative HS,Traditional,35.99631697588825,-79.93535584918651,44.4,6,8.0,True,21
Gibson Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.189120851629596,-80.31011865333706,1929.7,0,0.0,True,21
Greensboro College Middle College,review_recommended,Guilford,Regular School,Cooperative Innovative HS,Traditional,36.072955959927505,-79.80042777714095,67.1,28,60.2,True,21
Friedberg Elementary,ok,Davidson,Regular School,None,Traditional,35.9938999198524,-80.27660328935592,4098.9,0,0.0,True,21
Roberson Cntr for Ed Achieveme,review_recommended,Edgecombe,Alternative Education,None,Traditional,35.907793607594165,-77.5372855208214,20452.8,0,0.0,False,21
Middle Creek Elementary,ok,Wake,Regular School,None,Year Round,35.670108640675366,-78.75934523225114,7398.5,0,0.0,False,21
Southmont Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.64884854583661,-79.84850149986993,2903.2,0,0.0,True,21
RD & Euzelle Smith Middle,review_recommended,Orange,Regular School,None,Traditional,35.95197833898263,-79.07533270406448,164.2,38,13.0,True,21
Hopewell High,review_recommended,Mecklenburg,Regular School,None,Traditional,35.254418817938635,-80.85601537771599,11846.9,0,0.0,False,21
Jay M Robinson High,review_recommended,Cabarrus,Regular School,None,Traditional,35.3622969399598,-80.66113991709358,2822.1,0,0.0,True,21
Mount Energy Elementary,review_recommended,Granville,Regular School,None,Traditional,36.12407417007939,-78.64385627558683,17700.9,0,0.0,False,21
Jack Britt High,review_recommended,Cumberland,Regular School,None,Traditional,34.977686515798716,-79.01139276582899,82964.6,0,0.0,False,21
Stoney Point Elementary,review_recommended,Cumberland,Regular School,None,Traditional,34.97964633890239,-79.01473481501675,82802.6,0,0.0,False,21
Waldo C Falkener Sr Elementary,review_recommended,Guilford,Regular School,Magnet,Modified,36.082037903968136,-79.73587126334729,438.3,7,50.4,True,21
Gray's Creek Middle,review_recommended,Cumberland,Regular School,None,Traditional,34.920491760552196,-78.90097373764996,88165.6,0,0.0,False,21
Alderman Road Elementary,review_recommended,Cumberland,Regular School,None,Traditional,34.89553570029967,-78.86005547261801,90820.7,0,0.0,False,21
Laurel Hill Elementary,review_recommended,Scotland,Regular School,None,Traditional,34.82314183969505,-79.52049182685738,92353.7,0,0.0,False,21
Carver Middle,review_recommended,Scotland,Regular School,None,Traditional,34.8204750770276,-79.51979008014865,92656.2,0,0.0,False,21
Sandy Grove Elementary,review_recommended,Hoke,Regular School,None,Traditional,34.9465766858582,-79.09133984338746,87849.2,0,0.0,False,21
Brush Creek Elementary,review_recommended,Madison,Regular School,None,Traditional,35.83981947133517,-82.71474853762602,66922.4,0,0.0,False,21
Hawfields Middle,ok,Alamance,Regular School,None,Traditional,36.059791877310545,-79.3042959810329,3506.5,0,0.0,True,21
Green Hope Elementary,ok,Wake,Regular School,None,Year Round,35.80277980138282,-78.86017234403553,1516.0,0,0.0,True,21
Newport Middle,review_recommended,Carteret,Regular School,None,Traditional,34.77361014109217,-76.86166124511556,40110.1,0,0.0,False,21
Northeast Elementary,review_recommended,Beaufort,Regular School,None,Traditional,35.53864122347073,-76.7098465178574,56118.6,0,0.0,False,21
Winstead Avenue Elementary,review_recommended,Nash,Regular School,None,Traditional,35.98166710276503,-77.84087861225144,132.7,7,12.0,True,21
Cape Fear Elementary,review_recommended,Pender,Regular School,None,Traditional,34.40551480013496,-77.91995879864793,17108.8,0,0.0,False,21
Cape Fear Middle,review_recommended,Pender,Regular School,None,Traditional,34.404490449936944,-77.91900963560387,16990.3,0,0.0,False,21
Overhills Middle,review_recommended,Harnett,Regular School,None,Traditional,35.24843581544903,-78.96825060359657,52708.8,0,0.0,False,21
Greenlee Primary,review_recommended,Mitchell,Regular School,None,Traditional,35.88425939563243,-82.05324218581602,33705.3,0,0.0,False,21
Page Street Elementary,review_recommended,Montgomery,Regular School,None,Traditional,35.366230052103724,-79.87658602693868,31063.2,0,0.0,False,21
North Whiteville Academy,review_recommended,Columbus,Alternative Education,None,Traditional,34.370380337487106,-78.71346804370329,71674.8,0,0.0,False,21
Walter L Parsley Elementary,review_recommended,New Hanover,Regular School,None,Traditional,34.17868491314973,-77.86153494461333,2751.7,0,0.0,True,21
W M Irvin Elementary,review_recommended,Cabarrus,Regular School,None,Traditional,35.418401624973534,-80.55254613112332,2396.4,0,0.0,True,21
Hawk Ridge Elementary,review_recommended,Mecklenburg,Regular School,None,Traditional,35.04444446971503,-80.82629999993394,30502.6,0,0.0,False,21
Eugene Ashley High,review_recommended,New Hanover,Regular School,None,Traditional,34.103584537738875,-77.90728401637233,4373.1,0,0.0,True,21
Charles P Murray Middle,review_recommended,New Hanover,Regular School,None,Traditional,34.10356864911251,-77.90555024984353,4336.1,0,0.0,True,21
Southside High,ok,Beaufort,Regular School,None,Traditional,35.44643678404847,-77.05481007162581,34080.1,0,0.0,False,21
Lyle Creek Elementary,ok,Catawba,Regular School,None,Traditional,35.748939799828214,-81.19957219619751,2710.1,0,0.0,True,21
Polenta Elementary,review_recommended,Johnston,Regular School,None,Traditional,35.568034263450414,-78.51241463514178,28398.3,0,0.0,False,21
Riverwood Elementary,review_recommended,Johnston,Regular School,None,Traditional,35.691972225034235,-78.4226543190036,28112.2,0,0.0,False,21
Riverwood Middle,review_recommended,Johnston,Regular School,None,Traditional,35.693089178882325,-78.42139602396897,28164.4,0,0.0,False,21
Kimberley Park Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.11633119328931,-80.25486224786486,22.5,35,21.5,True,21
Isaac M Bear High,review_recommended,New Hanover,Regular School,Early College,Traditional,34.22119963203413,-77.8819553125952,233.7,9,23.3,True,21
Harnett Central High,review_recommended,Harnett,Regular School,None,Traditional,35.46370160538812,-78.78301805746763,28448.2,0,0.0,False,21
Pathways Elementary,review_recommended,Orange,Regular School,None,Traditional,36.113210942761036,-79.1014967909683,2946.7,0,0.0,True,21
Pasquotank County High,ok,Pasquotank,Regular School,None,Traditional,36.3652909146045,-76.2733541310656,137097.2,0,0.0,False,21
Northside Elementary,ok,Pasquotank,Regular School,None,Traditional,36.363462339804705,-76.27244527987436,137126.0,0,0.0,False,21
Bladenboro Middle,review_recommended,Bladen,Regular School,None,Traditional,34.53084292002701,-78.79726486352716,84136.4,0,0.0,False,21
Jessie Mae Monroe Elementary,ok,Brunswick,Regular School,None,Traditional,33.947854981064204,-78.54947572530065,62256.4,0,0.0,False,21
Buncombe County Early College,ok,Buncombe,Regular School,Early College,Traditional,35.5704735562542,-82.55694328453723,62053.8,0,0.0,False,21
North Windy Ridge Intermediate,review_recommended,Buncombe,Regular School,None,Traditional,35.725565525143445,-82.55187222809045,70002.6,0,0.0,False,21
Walter R Johnson Middle,review_recommended,Burke,Regular School,None,Traditional,35.78072564724366,-81.69038805596544,2385.9,0,0.0,True,21
Cox Mill Elementary,review_recommended,Cabarrus,Regular School,None,Traditional,35.39375839558008,-80.73202862632611,1854.9,0,0.0,True,21
Turning Point Academy,ok,Cleveland,Alternative Education,None,Traditional,35.24409619105175,-81.35130070065323,47299.9,0,0.0,False,21
East Elementary,review_recommended,Cleveland,Regular School,None,Traditional,35.24937231448949,-81.33023240838735,46269.4,0,0.0,False,21
Grover Elementary,ok,Cleveland,Regular School,None,Traditional,35.17470784982756,-81.44729094174563,57305.1,0,0.0,False,21
Jefferson Elementary,review_recommended,Cleveland,Regular School,None,Traditional,35.30235436890581,-81.51250258287327,47222.1,0,0.0,False,21
Marion Elementary,review_recommended,Cleveland,Regular School,None,Traditional,35.28908277248116,-81.52496178880317,49073.4,0,0.0,False,21
North Elementary,review_recommended,Cleveland,Regular School,None,Traditional,35.254734224024936,-81.34045753196226,45909.4,0,0.0,False,21
North Shelby,review_recommended,Cleveland,Exceptional Children,None,Traditional,35.3109252747155,-81.53216855256213,46623.9,0,0.0,False,21
Shelby Middle,review_recommended,Cleveland,Regular School,None,Traditional,35.26424736928264,-81.54982026674827,51360.6,0,0.0,False,21
West Elementary,review_recommended,Cleveland,Regular School,None,Traditional,35.23967943718682,-81.3517255145554,47783.1,0,0.0,False,21
Moyock Middle,ok,Currituck,Regular School,None,Traditional,36.503732374937286,-76.15736385766081,151512.1,0,0.0,False,21
South Lexington Development Center,ok,Davidson,Exceptional Children,None,Traditional,35.7975692453702,-80.26163890469394,18837.6,0,0.0,False,21
J D Clement Early College HS,review_recommended,Durham,Regular School,Early College,Traditional,35.97098067794733,-78.89590326535887,101.8,33,37.2,True,21
Middle College of Forsyth Cnty,ok,Forsyth,Alternative Education,None,Traditional,36.06931140826412,-80.27194124443791,87.0,17,24.8,True,21
Middle Fork Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.14061108914409,-80.1695472424936,2681.3,0,0.0,True,21
WinstonSalem Preparatory Acad,review_recommended,Forsyth,Regular School,Magnet,Traditional,36.109803611540336,-80.22261471367122,31.7,23,18.0,True,21
Blaine Beam Intermediate,review_recommended,Gaston,Regular School,None,Traditional,35.38146613957009,-81.37527393988083,33568.3,0,0.0,False,21
Middle College at Bennett,review_recommended,Guilford,Regular School,Cooperative Innovative HS,Traditional,36.0687694376608,-79.77859032894874,65.9,30,42.1,True,21
Gillespie Park Elementary,review_recommended,Guilford,Regular School,None,Traditional,36.04659164817251,-79.77473246549171,65.1,15,32.0,True,21
The Early College at Guilford,review_recommended,Guilford,Regular School,Early College,Traditional,36.08948587554357,-79.89245578837442,20.0,8,36.0,True,21
Lake Norman High,review_recommended,Iredell,Regular School,None,Traditional,35.59775712551375,-80.89854599632308,25026.9,0,0.0,False,21
River Dell Elementary,review_recommended,Johnston,Regular School,None,Traditional,35.667141918576995,-78.35114197075022,35147.5,0,0.0,False,21
South Campus Community Middle,review_recommended,Johnston,Alternative Education,None,Traditional,35.503557393453605,-78.3390715621155,26257.3,0,0.0,False,21
North Lincoln High,review_recommended,Lincoln,Regular School,None,Traditional,35.53407845217239,-81.11517914423194,16314.6,0,0.0,False,21
Endhaven Elementary,review_recommended,Mecklenburg,Regular School,None,Traditional,35.06717022878323,-80.8323164994458,28210.3,0,0.0,False,21
Highland Mill Montessori,review_recommended,Mecklenburg,Regular School,Magnet,Traditional,35.24278349029091,-80.80349068008523,9244.2,0,0.0,False,21
Mint Hill Middle,ok,Mecklenburg,Regular School,None,Traditional,35.15214404819275,-80.69990821145586,18154.3,0,0.0,False,21
Mountain Island Elementary,review_recommended,Mecklenburg,Regular School,None,Traditional,35.30854281242902,-80.92931166296756,16680.6,0,0.0,False,21
Oaklawn Language Academy,review_recommended,Mecklenburg,Regular School,Magnet,Traditional,35.250659526662595,-80.8506782676546,11675.3,0,0.0,False,21
Providence Spring Elementary,review_recommended,Mecklenburg,Regular School,None,Traditional,35.075231209174575,-80.772681325009,26309.5,0,0.0,False,21
Southwest Middle School,review_recommended,Mecklenburg,Regular School,None,Traditional,35.107450286786275,-80.99055117596721,31746.4,0,0.0,False,21
Walter G Byers School,review_recommended,Mecklenburg,Regular School,None,Traditional,35.24345711241705,-80.84201188721653,11546.5,0,0.0,False,21
NRM Early College High School,review_recommended,Nash,Regular School,Early College,Traditional,35.97769662786931,-77.89667067884344,107.8,3,12.0,True,21
Cedar Ridge High,review_recommended,Orange,Regular School,None,Traditional,36.05250360894047,-79.13184311486543,3773.1,0,0.0,True,21
Uwharrie Middle,review_recommended,Randolph,Regular School,None,Traditional,35.716872151432774,-79.99633291753968,15842.7,0,0.0,False,21
Porter Ridge Elementary,ok,Union,Regular School,None,Traditional,35.093791207319974,-80.5758124847273,28674.2,0,0.0,False,21
Jones Dairy Elementary,ok,Wake,Regular School,None,Year Round,35.95032411335487,-78.47148562419554,27077.2,0,0.0,False,21
Moore Square Museum Magnet Middle,ok,Wake,Regular School,Magnet,Modified,35.776756879633346,-78.6349826918805,6748.4,0,0.0,False,21
Salem Middle,ok,Wake,Regular School,None,Year Round,35.75788881312578,-78.84857264709474,1161.7,0,0.0,True,21
Yadkin Success Academy,review_recommended,Yadkin,Alternative Education,None,Traditional,36.134725386201914,-80.65340713176238,28157.4,0,0.0,False,21
Westwood Elementary,review_recommended,Ashe,Regular School,None,Traditional,36.36436551616952,-81.50899137353589,19709.7,0,0.0,False,21
East Bladen High,review_recommended,Bladen,Regular School,None,Traditional,34.61314817929825,-78.61500938930462,73468.6,0,0.0,False,21
Elizabethtown Middle,ok,Bladen,Regular School,None,Traditional,34.60565693723927,-78.61721137140276,73185.5,0,0.0,False,21
West Bladen High,ok,Bladen,Regular School,None,Traditional,34.636916560477104,-78.74002435809852,84599.8,0,0.0,False,21
Plain View Primary,review_recommended,Bladen,Regular School,None,Traditional,34.73802196339601,-78.84026769925006,98332.2,0,0.0,False,21
Dublin Primary,review_recommended,Bladen,Regular School,None,Traditional,34.655240419984466,-78.72005568157965,84096.5,0,0.0,False,21
C C Griffin Middle,review_recommended,Cabarrus,Regular School,None,Traditional,35.309543117480864,-80.58803974365905,7501.0,0,0.0,False,21
Harris Road Middle,review_recommended,Cabarrus,Regular School,None,Traditional,35.430098698764674,-80.74145137278022,5389.5,0,0.0,False,21
Hiwassee Dam High,review_recommended,Cherokee,Regular School,None,Traditional,35.10377779996388,-84.22352629306293,93490.1,0,0.0,False,21
Kings Mountain Intermediate,ok,Cleveland,Regular School,None,Traditional,35.23186000994963,-81.37883738465082,49302.5,0,0.0,False,21
Gallberry Farm Elementary,ok,Cumberland,Regular School,None,Traditional,34.9202066423993,-78.91482433698854,88271.1,0,0.0,False,21
Gray's Creek High,ok,Cumberland,Regular School,None,Traditional,34.922271095019035,-78.90312910043535,87978.8,0,0.0,False,21
First Flight Middle,ok,Dare,Regular School,None,Traditional,36.0056594342839,-75.66658993968582,159511.2,0,0.0,False,21
First Flight High School,review_recommended,Dare,Regular School,None,Traditional,36.00891301415368,-75.66646272765655,159743.9,0,0.0,False,21
Brier Creek Elementary,ok,Davidson,Regular School,None,Traditional,35.79717821548446,-80.08643820502192,11251.9,0,0.0,False,21
Creekside Elementary,review_recommended,Durham,Regular School,None,Traditional,35.92878873439086,-78.9941308631079,762.7,2,15.0,True,21
Royal Elementary,review_recommended,Franklin,Regular School,None,Traditional,36.018863068592985,-78.3644017252622,32321.2,0,0.0,False,21
Sadler Elementary,review_recommended,Gaston,Regular School,None,Traditional,35.257777578413304,-81.25563263869662,44307.3,0,0.0,False,21
Brown Summit Middle,review_recommended,Guilford,Regular School,Magnet,Modified,36.211765340535734,-79.70308356877588,8269.7,0,0.0,False,21
Middle College at NC A&T,review_recommended,Guilford,Regular School,Cooperative Innovative HS,Traditional,36.07289002861879,-79.77238260882665,73.6,26,39.8,True,21
Highland Elementary,review_recommended,Harnett,Regular School,None,Traditional,35.30662604317068,-79.04146517998535,48285.2,0,0.0,False,21
Overhills High,review_recommended,Harnett,Regular School,None,Traditional,35.24561973916258,-78.96995632248152,53045.4,0,0.0,False,21
Clear Creek Elementary,review_recommended,Henderson,Regular School,None,Traditional,35.374126893811145,-82.43508389710412,69715.8,0,0.0,False,21
Third Creek Elementary,review_recommended,Iredell,Regular School,None,Traditional,35.74967991998383,-80.8570055048343,30838.9,0,0.0,False,21
McGee's Crossroads Middle,review_recommended,Johnston,Regular School,None,Traditional,35.51541709426822,-78.57298670997982,29629.5,0,0.0,False,21
West Johnston High,review_recommended,Johnston,Regular School,None,Traditional,35.524517598693194,-78.5422051318276,30300.4,0,0.0,False,21
St James Elementary,review_recommended,Lincoln,Regular School,None,Traditional,35.48579736793119,-81.0202027081802,25903.3,0,0.0,False,21
Jay M Robinson Middle,review_recommended,Mecklenburg,Regular School,None,Traditional,35.0642761807721,-80.78294434661177,27618.0,0,0.0,False,21
Joseph W Grier Academy,review_recommended,Mecklenburg,Regular School,None,Traditional,35.26934363722225,-80.7254209595795,5024.9,0,0.0,False,21
Harding University High,review_recommended,Mecklenburg,Regular School,Magnet,Traditional,35.236202092639935,-80.90324283808701,16568.6,0,0.0,False,21
Phillip O Berry Academy of Technology,review_recommended,Mecklenburg,Regular School,Magnet,Traditional,35.240307559531054,-80.89567226651994,15744.3,0,0.0,False,21
Nash Central High,review_recommended,Nash,Regular School,None,Traditional,35.9555943215887,-77.89824009852293,1809.3,0,0.0,True,21
Swift Creek Elementary,review_recommended,Nash,Regular School,None,Traditional,36.106938951484345,-77.89797497996246,8635.6,0,0.0,False,21
Benvenue Elementary,review_recommended,Nash,Regular School,None,Traditional,35.976313687757354,-77.83785408467764,149.1,8,12.0,True,21
Englewood Elementary,review_recommended,Nash,Regular School,None,Traditional,35.96224248111972,-77.84040716058736,130.5,10,12.0,True,21
G R Edwards Middle,review_recommended,Nash,Regular School,None,Traditional,35.93463433967979,-77.82244302548874,148.4,10,10.8,True,21
Nashville Elementary,review_recommended,Nash,Regular School,None,Traditional,35.970888034719785,-77.96541960622619,5987.3,0,0.0,False,21
Rocky Mount High,review_recommended,Nash,Regular School,None,Traditional,35.94238614493589,-77.8084371754728,179.4,15,12.0,True,21
Williford Elementary,review_recommended,Nash,Regular School,None,Traditional,35.9280958900365,-77.81861732478379,154.3,14,12.0,True,21
Rashkis Elementary,review_recommended,Orange,Regular School,None,Traditional,35.91157624445823,-79.00519510631771,763.8,2,28.0,True,21
Heide Trask High,review_recommended,Pender,Regular School,None,Traditional,34.43499067153049,-77.88861930997386,20008.8,0,0.0,False,21
South Central High,review_recommended,Pitt,Regular School,None,Traditional,35.53964584309345,-77.42955280420027,46943.1,0,0.0,False,21
Huntsville Elementary,review_recommended,Rockingham,Regular School,None,Traditional,36.330566315800866,-79.9504998505575,6349.2,0,0.0,False,21
West Stanly Middle School,ok,Stanly,Regular School,None,Traditional,35.27586534311702,-80.38337125966119,21698.5,0,0.0,False,21
Carolina Forest Elementary,ok,Onslow,Regular School,None,Traditional,34.81173121383944,-77.40971588483063,1211.5,0,0.0,True,21
Columbia Middle,ok,Tyrrell,Regular School,None,Traditional,35.919065747282055,-76.24615334173848,115132.8,0,0.0,False,21
Antioch Elementary,ok,Union,Regular School,None,Traditional,35.058485921078024,-80.72286919385519,28130.9,0,0.0,False,21
Marvin Elementary,ok,Union,Regular School,None,Traditional,35.000220174457304,-80.8064995316628,34953.6,0,0.0,False,21
Ballentine Elementary,review_recommended,Wake,Regular School,None,Year Round,35.61341387104348,-78.77062795245281,13315.5,0,0.0,False,21
Lockhart Elementary,ok,Wake,Regular School,None,Year Round,35.80381690640587,-78.48538770417304,19880.6,0,0.0,False,21
Forestville Road Elementary,ok,Wake,Regular School,None,Traditional,35.81062437090084,-78.48183359568813,20241.2,0,0.0,False,21
Highcroft Elementary,ok,Wake,Regular School,None,Year Round,35.800948387013314,-78.8837884144577,1911.4,0,0.0,True,21
Heritage Middle,ok,Wake,Regular School,None,Year Round,35.94929405245898,-78.51139110875744,24292.9,0,0.0,False,21
Holly Ridge Elementary,ok,Wake,Regular School,None,Traditional,35.65466681545144,-78.81655439752377,7279.0,0,0.0,False,21
Holly Ridge Middle,ok,Wake,Regular School,None,Traditional,35.654712521666156,-78.81529939936122,7323.5,0,0.0,False,21
Knightdale High,review_recommended,Wake,Regular School,None,Traditional,35.810652423384596,-78.47614668543731,20754.3,0,0.0,False,21
Middle Creek High,ok,Wake,Regular School,None,Traditional,35.66648968628756,-78.7599318614063,7776.4,0,0.0,False,21
Turner Creek Elementary,ok,Wake,Regular School,None,Year Round,35.7729373858014,-78.87487119992869,1588.2,0,0.0,True,21
East Wilkes Middle,review_recommended,Wilkes,Regular School,None,Traditional,36.246739652321956,-80.93211175325919,41704.5,0,0.0,False,21
Millers Creek Elementary,ok,Wilkes,Regular School,None,Traditional,36.20685611860283,-81.24406975344434,31984.1,0,0.0,False,21
North Wilkes Middle,review_recommended,Wilkes,Regular School,None,Traditional,36.26335611651635,-81.14945552511348,37765.4,0,0.0,False,21
West Wilkes Middle,ok,Wilkes,Regular School,None,Traditional,36.169734067093444,-81.24128441657341,27884.6,0,0.0,False,21
East Arcadia Elementary,review_recommended,Bladen,Regular School,None,Traditional,34.419983081862796,-78.34244411245518,40976.4,0,0.0,False,21
Bladenboro Primary,ok,Bladen,Regular School,None,Traditional,34.52980517101739,-78.79516093405547,83914.4,0,0.0,False,21
Dunn Middle,review_recommended,Harnett,Regular School,None,Traditional,35.32925960771351,-78.6091763908656,47569.6,0,0.0,False,21
CoatsErwin Middle,review_recommended,Harnett,Regular School,None,Traditional,35.372773010066034,-78.66082505250964,41580.3,0,0.0,False,21
Shelby High,ok,Cleveland,Regular School,None,Traditional,35.27473289775906,-81.53869953882197,50412.7,0,0.0,False,21
Chewning Middle,review_recommended,Durham,Regular School,None,Year Round,36.074020515195826,-78.82435213678485,5455.3,0,0.0,False,21
Mangum Elementary,review_recommended,Durham,Regular School,None,Traditional,36.17077237472363,-78.87643686684738,8305.1,0,0.0,False,21
Little River Elementary,review_recommended,Durham,Regular School,None,Traditional,36.09905790683798,-78.86320691176823,4295.6,0,0.0,True,21
Northern High,review_recommended,Durham,Regular School,None,Traditional,36.095351742070356,-78.91335091068999,154.2,6,35.0,True,21
George L Carrington Middle,review_recommended,Durham,Regular School,None,Traditional,36.088007640775174,-78.914156181611,118.7,7,34.9,True,21
Eno Valley Elementary,review_recommended,Durham,Regular School,None,Traditional,36.08590707479618,-78.91241104821721,70.7,7,34.9,True,21
Holt Elementary,review_recommended,Durham,Regular School,None,Year Round,36.05664781333288,-78.90612461520689,273.5,15,33.8,True,21
Hillandale Elementary,review_recommended,Durham,Regular School,None,Traditional,36.05241186197031,-78.9340294102967,114.0,12,54.0,True,21
Riverside High,review_recommended,Durham,Regular School,None,Traditional,36.06558535236917,-78.94303218572745,384.3,1,52.0,True,21
Club Boulevard Elementary,review_recommended,Durham,Regular School,Magnet,Modified,36.01921488516868,-78.89687483648815,613.4,7,37.0,True,21
Glenn Elementary,review_recommended,Durham,Regular School,None,Traditional,36.02828487199548,-78.83797140426532,395.0,2,32.5,True,21
Oak Grove Elementary,review_recommended,Durham,Regular School,None,Traditional,35.980472643486934,-78.81917566702987,224.4,2,18.0,True,21
Southern High,review_recommended,Durham,Regular School,None,Traditional,36.00008560257049,-78.82848881431907,280.7,4,22.5,True,21
MerrickMoore Elementary,review_recommended,Durham,Regular School,None,Traditional,36.006061785879425,-78.85222661428612,1328.4,0,0.0,True,21
Y E Smith Elementary,review_recommended,Durham,Regular School,None,Traditional,35.98593256494855,-78.8722405042048,132.8,20,21.1,True,21
Eastway Elementary,review_recommended,Durham,Regular School,None,Traditional,35.99102353867152,-78.88546996035375,102.7,33,47.2,True,21
George Watts Elementary,review_recommended,Durham,Regular School,Magnet,Modified,36.00822562411965,-78.909886577444,144.0,14,42.6,True,21
Durham School of the Arts,review_recommended,Durham,Regular School,Magnet,Modified,36.00266243845216,-78.90657634860301,44.3,28,85.9,True,21
Morehead Montessori,review_recommended,Durham,Regular School,Magnet,Modified,35.98848792370064,-78.9134448947027,362.7,25,46.4,True,21
R N Harris Elementary,review_recommended,Durham,Regular School,None,Traditional,35.97073397895881,-78.88361112984255,172.7,31,23.9,True,21
Burton Elementary,review_recommended,Durham,Regular School,Magnet,Modified,35.97864109937118,-78.8871279394839,151.6,35,26.3,True,21
C C Spaulding Elementary,review_recommended,Durham,Regular School,None,Traditional,35.97814875802939,-78.90534134629785,112.8,34,49.1,True,21
