county,year,internet_type,pct_households,lat,lon,internet_category
Gates County,2017,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.44495018813827,-76.70052276274026,satellite
Graham County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.14,35.350179112709874,-83.83358630910433,estimate - total - with an internet subscription - other service with no other type of internet subscription
Polk County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.27928721249203,-82.16968400938164,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Randolph County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.61,35.71027848607494,-79.80603671261147,estimate - total - with an internet subscription - other service with no other type of internet subscription
Guilford County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,36.08075443459913,-79.78823235399412,dialup
Robeson County,2017,estimate - total - with an internet subscription,1.0,34.64024635950607,-79.10387160625888,estimate - total - with an internet subscription
Wake County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.79031905938475,-78.65028589163481,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Jones County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,0.27,35.02173127170968,-77.3551706580521,dialup
Jones County,2017,estimate - total - internet access without a subscription,1.0,35.02173127170968,-77.3551706580521,estimate - total - internet access without a subscription
Lincoln County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.48560616138602,-81.2235339928295,fiber
Avery County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,36.07661185771622,-81.92260554214205,satellite
Burke County,2017,estimate - total - no internet access,1.0,35.7496512088578,-81.70485353540755,estimate - total - no internet access
Bertie County,2018,estimate - total - with an internet subscription,1.0,36.0656374787016,-76.96671441379404,estimate - total - with an internet subscription
Chatham County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.70262627748115,-79.2554015212105,fiber
Johnston County,2018,estimate - total,1.0,35.51781367396539,-78.3657086914579,estimate - total
Franklin County,2018,estimate - total - no internet access,1.0,36.08278028409943,-78.28569850104195,estimate - total - no internet access
Jones County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.02173127170968,-77.3551706580521,fiber
Columbus County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,34.26565549168028,-78.65501030724411,fiber
Hertford County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,36.358642218239176,-76.98071728399792,fiber
Lee County,2018,estimate - total - no internet access,1.0,35.475191953202334,-79.17148780684427,estimate - total - no internet access
Watauga County,2018,estimate - total - with an internet subscription - cellular data plan,1.0,36.23111335577298,-81.69642797757918,estimate - total - with an internet subscription - cellular data plan
Halifax County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,36.25745439418376,-77.65173448562224,fiber
Polk County,2018,estimate - total,1.0,35.27928721249203,-82.16968400938164,estimate - total
Wake County,2018,estimate - total - no internet access,1.0,35.79031905938475,-78.65028589163481,estimate - total - no internet access
Macon County,2018,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.15047513307057,-83.42218354400369,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Montgomery County,2018,estimate - total - with an internet subscription - cellular data plan,1.0,35.332405738046155,-79.90548690677072,estimate - total - with an internet subscription - cellular data plan
Montgomery County,2018,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.332405738046155,-79.90548690677072,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Avery County,2018,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.0,36.07661185771622,-81.92260554214205,estimate - total - with an internet subscription - other service with no other type of internet subscription
Caswell County,2018,estimate - total - internet access without a subscription,1.0,36.39328046214458,-79.33352583013493,estimate - total - internet access without a subscription
Davie County,2018,estimate - total - internet access without a subscription,1.0,35.92911928530031,-80.5444684065788,estimate - total - internet access without a subscription
Durham County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.03603588748117,-78.87659439820085,fiber
Wayne County,2018,estimate - total - with an internet subscription - cellular data plan,1.0,35.36396757993098,-78.00399613059446,estimate - total - with an internet subscription - cellular data plan
Watauga County,2018,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.23111335577298,-81.69642797757918,satellite
Cleveland County,2020,with an internet subscription - broadband of any type,1.0,35.334091523772315,-81.5555404227367,with an internet subscription - broadband of any type
Guilford County,2020,with an internet subscription - cellular data plan,1.0,36.08075443459913,-79.78823235399412,with an internet subscription - cellular data plan
Catawba County,2020,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.66211852328055,-81.21505011799934,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Henderson County,2020,with an internet subscription - satellite internet service,1.0,35.33626273962702,-82.47996574212274,satellite
Hertford County,2020,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,36.358642218239176,-76.98071728399792,fiber
Hertford County,2020,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,0.72,36.358642218239176,-76.98071728399792,satellite
Jackson County,2020,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.28759449222261,-83.14085400351321,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Jackson County,2020,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.28759449222261,-83.14085400351321,satellite
Lincoln County,2019,with an internet subscription - broadband of any type,1.0,35.48560616138602,-81.2235339928295,with an internet subscription - broadband of any type
Durham County,2019,no internet access,1.0,36.03603588748117,-78.87659439820085,no internet access
Wayne County,2019,with an internet subscription - cellular data plan,1.0,35.36396757993098,-78.00399613059446,with an internet subscription - cellular data plan
Camden County,2018,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.34112486244428,-76.16094531961079,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Caldwell County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.95305206058291,-81.54643672188453,fiber
Carteret County,2018,estimate - total - with an internet subscription - broadband of any type,1.0,34.8964664939643,-76.53941511160514,estimate - total - with an internet subscription - broadband of any type
Currituck County,2018,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.26,36.36252824248771,-75.96355912337177,estimate - total - with an internet subscription - other service with no other type of internet subscription
Pamlico County,2018,estimate - total - no internet access,1.0,35.15065087938058,-76.66980199631939,estimate - total - no internet access
Cumberland County,2018,estimate - total - with an internet subscription - satellite internet service,1.0,35.048616925792395,-78.82756016065333,satellite
Macon County,2018,estimate - total - no internet access,1.0,35.15047513307057,-83.42218354400369,estimate - total - no internet access
Beaufort County,2018,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.48688258260614,-76.84505336233535,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Columbus County,2018,estimate - total - with an internet subscription,1.0,34.26565549168028,-78.65501030724411,estimate - total - with an internet subscription
Lincoln County,2018,estimate - total - no internet access,1.0,35.48560616138602,-81.2235339928295,estimate - total - no internet access
Richmond County,2018,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.00605304510937,-79.74778109248616,satellite
Surry County,2018,estimate - total - with an internet subscription - cellular data plan,1.0,36.41483540775082,-80.68804954639532,estimate - total - with an internet subscription - cellular data plan
Pender County,2018,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,34.52487363212925,-77.90517580706157,dialup
Harnett County,2022,with an internet subscription,1.0,35.36878869603793,-78.86939067672974,with an internet subscription
Mitchell County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.013210021060225,-82.16358484600214,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
New Hanover County,2019,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.2323982405545,-77.88428617824238,fiber
Pender County,2019,total households,1.0,34.52487363212925,-77.90517580706157,total households
Watauga County,2019,with an internet subscription,1.0,36.23111335577298,-81.69642797757918,with an internet subscription
Cabarrus County,2020,with an internet subscription - cellular data plan,1.0,35.38680139795785,-80.55184972034367,with an internet subscription - cellular data plan
Davidson County,2020,with an internet subscription - satellite internet service,1.0,35.79336247841037,-80.21275205358242,satellite
Columbus County,2020,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.26565549168028,-78.65501030724411,fiber
Columbus County,2020,no internet access,1.0,34.26565549168028,-78.65501030724411,no internet access
Northampton County,2017,estimate - total - with an internet subscription - broadband of any type,1.0,36.4177400865127,-77.3968293347197,estimate - total - with an internet subscription - broadband of any type
Rowan County,2017,estimate - total - with an internet subscription - broadband of any type,1.0,35.63948062909124,-80.52477437235821,estimate - total - with an internet subscription - broadband of any type
Gates County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.44495018813827,-76.70052276274026,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Madison County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.85804254698728,-82.70576208808994,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Pamlico County,2017,estimate - total,1.0,35.15065087938058,-76.66980199631939,estimate - total
Camden County,2017,estimate - total - with an internet subscription,1.0,36.34112486244428,-76.16094531961079,estimate - total - with an internet subscription
Clay County,2017,estimate - total - with an internet subscription - broadband of any type,1.0,35.057187056417966,-83.75017871743319,estimate - total - with an internet subscription - broadband of any type
Wake County,2017,estimate - total - with an internet subscription,1.0,35.79031905938475,-78.65028589163481,estimate - total - with an internet subscription
Yancey County,2017,estimate - total - with an internet subscription,1.0,35.89895543291077,-82.30763213148511,estimate - total - with an internet subscription
Johnston County,2017,estimate - total - internet access without a subscription,1.0,35.51781367396539,-78.3657086914579,estimate - total - internet access without a subscription
Brunswick County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,34.07086241620411,-78.23739864048864,estimate - total - with an internet subscription - cellular data plan
Columbus County,2017,estimate - total - with an internet subscription,1.0,34.26565549168028,-78.65501030724411,estimate - total - with an internet subscription
Rutherford County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,1.0,35.40260116153093,-81.91983462247912,estimate - total - with an internet subscription - other service with no other type of internet subscription
Sampson County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.3,34.99154496012118,-78.37139292019154,estimate - total - with an internet subscription - other service with no other type of internet subscription
Watauga County,2017,estimate - total,1.0,36.23111335577298,-81.69642797757918,estimate - total
Caswell County,2017,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.39328046214458,-79.33352583013493,satellite
Anson County,2021,with an internet subscription - broadband of any type,1.0,34.97379359999415,-80.10271348585698,with an internet subscription - broadband of any type
Cabarrus County,2021,internet access without a subscription,1.0,35.38680139795785,-80.55184972034367,internet access without a subscription
Catawba County,2021,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.66211852328055,-81.21505011799934,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Clay County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.057187056417966,-83.75017871743319,fiber
Currituck County,2021,with an internet subscription - broadband of any type,1.0,36.36252824248771,-75.96355912337177,with an internet subscription - broadband of any type
Franklin County,2021,with an internet subscription - broadband of any type,1.0,36.08278028409943,-78.28569850104195,with an internet subscription - broadband of any type
Graham County,2021,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.350179112709874,-83.83358630910433,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Graham County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.350179112709874,-83.83358630910433,fiber
Iredell County,2021,with an internet subscription,1.0,35.80670124468856,-80.87349698665774,with an internet subscription
Lee County,2021,no internet access,1.0,35.475191953202334,-79.17148780684427,no internet access
Lenoir County,2021,no internet access,1.0,35.2387727491288,-77.64123825789258,no internet access
Macon County,2021,total households,1.0,35.15047513307057,-83.42218354400369,total households
Madison County,2021,no internet access,1.0,35.85804254698728,-82.70576208808994,no internet access
Moore County,2021,with an internet subscription,1.0,35.31066214764583,-79.4813785444497,with an internet subscription
New Hanover County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,34.2323982405545,-77.88428617824238,fiber
New Hanover County,2021,with an internet subscription - other service with no other type of internet subscription,0.34,34.2323982405545,-77.88428617824238,with an internet subscription - other service with no other type of internet subscription
Onslow County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,34.730596145351825,-77.42738408968984,fiber
Pamlico County,2021,total households,1.0,35.15065087938058,-76.66980199631939,total households
Pender County,2021,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,34.52487363212925,-77.90517580706157,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Perquimans County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.177231517796926,-76.40763686851571,fiber
Robeson County,2021,with an internet subscription - broadband of any type,1.0,34.64024635950607,-79.10387160625888,with an internet subscription - broadband of any type
Union County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,34.98836470959961,-80.53074195083994,fiber
Vance County,2021,internet access without a subscription,1.0,36.36492348951896,-78.40793088034256,internet access without a subscription
Washington County,2021,with an internet subscription,1.0,35.836733131244564,-76.57243148147666,with an internet subscription
Washington County,2021,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.836733131244564,-76.57243148147666,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Yadkin County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.16053995623957,-80.66524692905888,fiber
Yancey County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.89895543291077,-82.30763213148511,fiber
Moore County,2019,with an internet subscription - dial-up with no other type of internet subscription,1.0,35.31066214764583,-79.4813785444497,dialup
Chatham County,2019,total households,1.0,35.70262627748115,-79.2554015212105,total households
Chatham County,2019,internet access without a subscription,1.0,35.70262627748115,-79.2554015212105,internet access without a subscription
Person County,2019,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.3901024868091,-78.97180766140136,satellite
Caldwell County,2019,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.95305206058291,-81.54643672188453,satellite
Hoke County,2019,internet access without a subscription,1.0,35.01753682412008,-79.23729652742003,internet access without a subscription
Rowan County,2019,with an internet subscription - other service with no other type of internet subscription,0.95,35.63948062909124,-80.52477437235821,with an internet subscription - other service with no other type of internet subscription
Union County,2019,internet access without a subscription,1.0,34.98836470959961,-80.53074195083994,internet access without a subscription
Cumberland County,2019,with an internet subscription - other service with no other type of internet subscription,1.0,35.048616925792395,-78.82756016065333,with an internet subscription - other service with no other type of internet subscription
Columbus County,2019,with an internet subscription - dial-up with no other type of internet subscription,1.0,34.26565549168028,-78.65501030724411,dialup
Lincoln County,2019,with an internet subscription,1.0,35.48560616138602,-81.2235339928295,with an internet subscription
Surry County,2019,with an internet subscription - other service with no other type of internet subscription,0.41,36.41483540775082,-80.68804954639532,with an internet subscription - other service with no other type of internet subscription
Franklin County,2020,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.08278028409943,-78.28569850104195,satellite
Guilford County,2020,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.08075443459913,-79.78823235399412,fiber
Wayne County,2020,total households,1.0,35.36396757993098,-78.00399613059446,total households
Craven County,2020,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.117737469020454,-77.08207331956487,fiber
Davie County,2020,with an internet subscription - satellite internet service,1.0,35.92911928530031,-80.5444684065788,satellite
Hertford County,2020,no internet access,1.0,36.358642218239176,-76.98071728399792,no internet access
Jones County,2020,with an internet subscription - other service with no other type of internet subscription,0.0,35.02173127170968,-77.3551706580521,with an internet subscription - other service with no other type of internet subscription
Jones County,2020,internet access without a subscription,0.6,35.02173127170968,-77.3551706580521,internet access without a subscription
Stanly County,2018,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,35.311947325488994,-80.25097713783076,dialup
Johnston County,2018,estimate - total - with an internet subscription - broadband of any type,1.0,35.51781367396539,-78.3657086914579,estimate - total - with an internet subscription - broadband of any type
Lenoir County,2018,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.56,35.2387727491288,-77.64123825789258,estimate - total - with an internet subscription - other service with no other type of internet subscription
Greene County,2018,estimate - total - with an internet subscription - satellite internet service,1.0,35.48498900615431,-77.67577990432923,satellite
Mitchell County,2018,estimate - total - with an internet subscription,1.0,36.013210021060225,-82.16358484600214,estimate - total - with an internet subscription
Alleghany County,2018,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.49127377323688,-81.12785452626802,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Catawba County,2018,estimate - total - with an internet subscription - broadband of any type,1.0,35.66211852328055,-81.21505011799934,estimate - total - with an internet subscription - broadband of any type
Cherokee County,2018,estimate - total - with an internet subscription - cellular data plan,1.0,35.13386374776778,-84.06344765373322,estimate - total - with an internet subscription - cellular data plan
Clay County,2018,estimate - total - no internet access,1.0,35.057187056417966,-83.75017871743319,estimate - total - no internet access
Cumberland County,2018,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.048616925792395,-78.82756016065333,satellite
Alamance County,2022,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.0436940612818,-79.39943396848538,satellite
Alexander County,2022,with an internet subscription - cellular data plan,1.0,35.921109183034275,-81.17703543297115,with an internet subscription - cellular data plan
Buncombe County,2022,internet access without a subscription,1.0,35.61121599749666,-82.53011034741913,internet access without a subscription
Caldwell County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.95305206058291,-81.54643672188453,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Cleveland County,2022,total households,1.0,35.334091523772315,-81.5555404227367,total households
Currituck County,2022,with an internet subscription - dial-up with no other type of internet subscription,0.17,36.36252824248771,-75.96355912337177,dialup
Franklin County,2022,with an internet subscription - other service with no other type of internet subscription,0.66,36.08278028409943,-78.28569850104195,with an internet subscription - other service with no other type of internet subscription
Greene County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.48498900615431,-77.67577990432923,fiber
Harnett County,2022,with an internet subscription - cellular data plan,1.0,35.36878869603793,-78.86939067672974,with an internet subscription - cellular data plan
Johnston County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.51781367396539,-78.3657086914579,fiber
Pitt County,2022,with an internet subscription - satellite internet service,1.0,35.59330602553121,-77.37449869440185,satellite
Rutherford County,2022,with an internet subscription - satellite internet service,1.0,35.40260116153093,-81.91983462247912,satellite
Union County,2022,with an internet subscription,1.0,34.98836470959961,-80.53074195083994,with an internet subscription
Vance County,2022,total households,1.0,36.36492348951896,-78.40793088034256,total households
Wilkes County,2022,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.20629529914747,-81.16336399921859,satellite
Yadkin County,2022,with an internet subscription - cellular data plan,1.0,36.16053995623957,-80.66524692905888,with an internet subscription - cellular data plan
Alleghany County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.49127377323688,-81.12785452626802,fiber
Cleveland County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,35.334091523772315,-81.5555404227367,dialup
Edgecombe County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.91288649121048,-77.59706485605385,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Henderson County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.33626273962702,-82.47996574212274,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Iredell County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,35.80670124468856,-80.87349698665774,satellite
Alleghany County,2021,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.49127377323688,-81.12785452626802,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Ashe County,2021,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.43443168986441,-81.50052396857649,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Beaufort County,2021,with an internet subscription - dial-up with no other type of internet subscription,1.0,35.48688258260614,-76.84505336233535,dialup
Cherokee County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.13386374776778,-84.06344765373322,fiber
Buncombe County,2019,with an internet subscription - broadband of any type,1.0,35.61121599749666,-82.53011034741913,with an internet subscription - broadband of any type
Davie County,2019,internet access without a subscription,1.0,35.92911928530031,-80.5444684065788,internet access without a subscription
Duplin County,2019,with an internet subscription - cellular data plan,1.0,34.93654168662893,-77.9330278458104,with an internet subscription - cellular data plan
Durham County,2019,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.03603588748117,-78.87659439820085,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Scotland County,2019,total households,1.0,34.840893407900495,-79.48043375103512,total households
Carteret County,2022,with an internet subscription - broadband of any type,1.0,34.8964664939643,-76.53941511160514,with an internet subscription - broadband of any type
Chowan County,2022,with an internet subscription - broadband of any type,1.0,36.12656326708592,-76.60213354311976,with an internet subscription - broadband of any type
Chowan County,2022,internet access without a subscription,1.0,36.12656326708592,-76.60213354311976,internet access without a subscription
Clay County,2022,with an internet subscription,1.0,35.057187056417966,-83.75017871743319,with an internet subscription
Craven County,2022,with an internet subscription,1.0,35.117737469020454,-77.08207331956487,with an internet subscription
Franklin County,2022,with an internet subscription - cellular data plan,1.0,36.08278028409943,-78.28569850104195,with an internet subscription - cellular data plan
Lee County,2022,with an internet subscription - dial-up with no other type of internet subscription,0.25,35.475191953202334,-79.17148780684427,dialup
Montgomery County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.332405738046155,-79.90548690677072,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Montgomery County,2022,with an internet subscription - other service with no other type of internet subscription,0.19,35.332405738046155,-79.90548690677072,with an internet subscription - other service with no other type of internet subscription
New Hanover County,2022,with an internet subscription - satellite internet service,1.0,34.2323982405545,-77.88428617824238,satellite
Richmond County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.00605304510937,-79.74778109248616,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Rockingham County,2022,with an internet subscription - dial-up with no other type of internet subscription,0.73,36.39731940929408,-79.77565302868177,dialup
Stokes County,2022,internet access without a subscription,1.0,36.4019121769314,-80.23951953897095,internet access without a subscription
Surry County,2022,with an internet subscription,1.0,36.41483540775082,-80.68804954639532,with an internet subscription
Wake County,2022,internet access without a subscription,1.0,35.79031905938475,-78.65028589163481,internet access without a subscription
Washington County,2022,total households,1.0,35.836733131244564,-76.57243148147666,total households
Gaston County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.29436212351148,-81.18024600986712,fiber
Stanly County,2018,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.311947325488994,-80.25097713783076,satellite
Chatham County,2018,estimate - total - with an internet subscription - satellite internet service,1.0,35.70262627748115,-79.2554015212105,satellite
Ashe County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.43443168986441,-81.50052396857649,fiber
Edgecombe County,2018,estimate - total - with an internet subscription,1.0,35.91288649121048,-77.59706485605385,estimate - total - with an internet subscription
Pitt County,2018,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.59330602553121,-77.37449869440185,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Vance County,2018,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.36492348951896,-78.40793088034256,satellite
Graham County,2018,estimate - total,1.0,35.350179112709874,-83.83358630910433,estimate - total
Pamlico County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.15065087938058,-76.66980199631939,fiber
Washington County,2018,estimate - total - with an internet subscription - satellite internet service,1.0,35.836733131244564,-76.57243148147666,satellite
Macon County,2018,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,35.15047513307057,-83.42218354400369,dialup
Beaufort County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.48688258260614,-76.84505336233535,fiber
Montgomery County,2018,estimate - total - with an internet subscription - broadband of any type,1.0,35.332405738046155,-79.90548690677072,estimate - total - with an internet subscription - broadband of any type
Sampson County,2018,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,34.99154496012118,-78.37139292019154,satellite
Cabarrus County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.38680139795785,-80.55184972034367,fiber
Davie County,2018,estimate - total - no internet access,1.0,35.92911928530031,-80.5444684065788,estimate - total - no internet access
Davidson County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.79336247841037,-80.21275205358242,fiber
Lee County,2018,estimate - total,1.0,35.475191953202334,-79.17148780684427,estimate - total
Wayne County,2018,estimate - total,1.0,35.36396757993098,-78.00399613059446,estimate - total
Alamance County,2018,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.8,36.0436940612818,-79.39943396848538,estimate - total - with an internet subscription - other service with no other type of internet subscription
Haywood County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.55606261831128,-82.9821769840592,fiber
Caldwell County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.95305206058291,-81.54643672188453,fiber
Cleveland County,2017,estimate - total - internet access without a subscription,1.0,35.334091523772315,-81.5555404227367,estimate - total - internet access without a subscription
Hyde County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.421344435070274,-76.15652207646608,fiber
Pitt County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,35.59330602553121,-77.37449869440185,estimate - total - with an internet subscription - cellular data plan
Cherokee County,2017,estimate - total - with an internet subscription - broadband of any type,1.0,35.13386374776778,-84.06344765373322,estimate - total - with an internet subscription - broadband of any type
Wilkes County,2017,estimate - total,1.0,36.20629529914747,-81.16336399921859,estimate - total
Nash County,2017,estimate - total,1.0,35.967258453786435,-77.98644805042225,estimate - total
Nash County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,35.967258453786435,-77.98644805042225,estimate - total - with an internet subscription - cellular data plan
