shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.873939,-78.578049,373,15007.55
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.88512,-78.56821,340,13480.34
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.88477,-78.568599,341,13532.68
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.88425,-78.56916,342,13609.42
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.884109,-78.5693,343,13629.53
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.77992,-78.62419,57,2206.97
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.88107,-78.572,354,14045.85
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.88073,-78.572289,355,14091.72
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.864299,-78.578539,421,16425.7
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.779619,-78.635949,30,1126.49
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.79198,-78.58567,163,6365.21
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.88071,-78.57231,356,14094.64
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.76787,-78.463329,424,18690.38
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.767979,-78.46286,425,18734.37
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.772579,-78.536649,332,11900.91
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.76831,-78.522429,365,13285.86
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.767369,-78.50507,383,14855.4
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.767369,-78.50454,384,14903.19
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.767299,-78.489659,394,16244.94
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.76725,-78.488709,395,16330.77
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.768449,-78.46076,426,18930.78
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.768539,-78.46035,427,18969.08
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.768619,-78.46002,428,19000.13
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.77022,-78.453119,434,19647.45
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78082,-78.43646,306,13853.31
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78146,-78.437639,307,13981.19
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.7801,-78.44469,330,14916.89
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77614,-78.394129,220,9221.02
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.776109,-78.394389,221,9244.71
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.779869,-78.44482,331,14945.11
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78165,-78.43807,308,14025.41
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.781759,-78.438309,309,14050.13
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.776099,-78.391199,209,8956.11
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77613,-78.391689,210,9000.42
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77615,-78.39203,211,9031.24
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.770679,-78.45238,360,16202.52
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77055,-78.452729,361,16237.1
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.770359,-78.453309,362,16293.54
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.774229,-78.431619,286,12990.92
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.76545,-78.475259,379,18346.65
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77967,-78.444929,332,14969.31
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77947,-78.445029,333,14993.29
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77938,-78.445069,334,15003.92
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77928,-78.445109,335,15015.6
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77274,-78.449209,350,15833.25
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.772409,-78.449569,351,15882.3
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.7792,-78.44514,336,15024.92
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77911,-78.445169,337,15035.26
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77983,-78.60584,645,32389.72
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.779809,-78.60642,646,32442.06
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.779789,-78.606749,647,32471.8
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.779949,-78.61847,669,33530.11
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.784109,-78.59157,615,30946.86
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77976,-78.643379,728,35965.38
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77967,-78.643389,729,35975.42
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77946,-78.6434,730,35998.78
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.77904,-78.643419,731,36045.48
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.7784,-78.64346,732,36116.69
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.795559,-78.58208,562,29365.61
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.795449,-78.581999,563,29379.85
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.79496,-78.58305,548,29187.38
