trip_id,stop_id,stop_sequence,arrival_time,departure_time,timepoint,shape_dist_traveled
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,217,55,09:55:00,09:55:00,0,30707.57
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,217,55,17:55:00,17:55:00,0,30707.57
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,217,55,11:55:00,11:55:00,0,30707.57
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,217,55,13:55:00,13:55:00,0,30707.57
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,218,56,16:57:00,16:57:00,0,31805.38
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,218,56,14:57:00,14:57:00,0,31805.38
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,218,56,12:57:00,12:57:00,0,31805.38
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,218,56,10:57:00,10:57:00,0,31805.38
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,218,56,15:57:00,15:57:00,0,31805.38
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,218,56,09:57:00,09:57:00,0,31805.38
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,218,56,17:57:00,17:57:00,0,31805.38
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,218,56,11:57:00,11:57:00,0,31805.38
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,218,56,13:57:00,13:57:00,0,31805.38
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,219,57,16:58:00,16:58:00,0,32458.96
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,219,57,14:58:00,14:58:00,0,32458.96
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,219,57,12:58:00,12:58:00,0,32458.96
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,219,57,10:58:00,10:58:00,0,32458.96
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,219,57,15:58:00,15:58:00,0,32458.96
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,219,57,09:58:00,09:58:00,0,32458.96
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,219,57,17:58:00,17:58:00,0,32458.96
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,219,57,11:58:00,11:58:00,0,32458.96
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,219,57,13:58:00,13:58:00,0,32458.96
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,240,58,16:59:00,16:59:00,0,32633.46
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,240,58,14:59:00,14:59:00,0,32633.46
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,240,58,12:59:00,12:59:00,0,32633.46
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,240,58,10:59:00,10:59:00,0,32633.46
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,240,58,15:59:00,15:59:00,0,32633.46
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,240,58,09:59:00,09:59:00,0,32633.46
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,240,58,17:59:00,17:59:00,0,32633.46
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,240,58,11:59:00,11:59:00,0,32633.46
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,240,58,13:59:00,13:59:00,0,32633.46
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,241,59,17:00:00,17:00:00,1,32889.91
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,241,59,15:00:00,15:00:00,1,32889.91
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,241,59,13:00:00,13:00:00,1,32889.91
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,241,59,11:00:00,11:00:00,1,32889.91
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,241,59,16:00:00,16:00:00,1,32889.91
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,241,59,10:00:00,10:00:00,1,32889.91
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,241,59,18:00:00,18:00:00,1,32889.91
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,241,59,12:00:00,12:00:00,1,32889.91
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,241,59,14:00:00,14:00:00,1,32889.91
Service_period_1-Weekday-f9e3f8aa-AM_1-IB-0500-8b98fa7,402,1,05:00:00,05:00:00,1,0.0
Service_period_1-Weekday-f9e3f8aa-AM_1-IB-0500-8b98fa7,403,2,05:10:00,05:10:00,1,13174.34
Service_period_1-Weekday-f9e3f8aa-AM_1-IB-0500-8b98fa7,1203775,3,05:20:00,05:20:00,1,23936.4
Service_period_1-Weekday-f9e3f8aa-AM_1-IB-0500-8b98fa7,1203735,4,05:55:00,05:55:00,1,72070.59
Service_period_1-Weekday-f9e3f8aa-AM_1-IB-0500-8b98fa7,1203734,5,06:10:00,06:10:00,1,76850.41
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,503,1,07:21:00,07:21:00,1,9.11
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,505,2,07:25:00,07:25:00,1,2494.23
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,506,3,07:27:00,07:27:00,1,3561.75
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,508,4,07:32:00,07:32:00,1,6015.69
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,509,5,07:41:00,07:41:00,1,11060.66
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,1203775,6,07:42:00,07:42:00,1,11350.01
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,507,7,07:43:00,07:43:00,1,12212.85
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,512,8,07:47:00,07:47:00,1,14299.21
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,511,9,07:48:00,07:48:00,1,14778.06
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,1203774,10,07:50:00,07:50:00,1,16081.41
Service_period_1-Weekday-4f2a4648-B-IB-0721-8864058,1203760,11,07:51:00,07:51:00,1,16576.1
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,500,1,08:57:00,08:57:00,1,2840.17
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,500,1,07:52:00,07:52:00,1,2840.17
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,501,2,09:00:00,09:00:00,1,4239.78
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,501,2,07:55:00,07:55:00,1,4239.78
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,502,3,09:00:00,09:00:00,1,4451.29
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,502,3,07:55:00,07:55:00,1,4451.29
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,504,4,09:02:00,09:02:00,1,5324.02
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,504,4,07:57:00,07:57:00,1,5324.02
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,503,5,09:03:00,09:03:00,1,5638.63
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,503,5,07:58:00,07:58:00,1,5638.63
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,505,6,08:04:00,08:04:00,1,8123.84
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,505,6,09:09:00,09:09:00,1,8123.84
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,506,7,09:11:00,09:11:00,1,9191.36
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,506,7,08:06:00,08:06:00,1,9191.36
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,508,8,08:12:00,08:12:00,1,11645.29
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,508,8,09:17:00,09:17:00,1,11645.29
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,509,9,08:24:00,08:24:00,1,16690.18
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,509,9,09:29:00,09:29:00,1,16690.18
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,1203775,10,08:24:00,08:24:00,1,16979.37
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,1203775,10,09:29:00,09:29:00,1,16979.37
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,507,11,08:27:00,08:27:00,1,17842.38
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,507,11,09:32:00,09:32:00,1,17842.38
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,512,12,08:31:00,08:31:00,1,19928.74
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,512,12,09:36:00,09:36:00,1,19928.74
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,511,13,08:33:00,08:33:00,1,20407.58
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,511,13,09:38:00,09:38:00,1,20407.58
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,1203774,14,08:36:00,08:36:00,1,21710.95
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,1203774,14,09:41:00,09:41:00,1,21710.95
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,1203760,15,08:37:00,08:37:00,1,22205.62
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,1203760,15,09:42:00,09:42:00,1,22205.62
Service_period_1-Weekday-4f2a4648-A-IB-0752-44728c7,513,16,08:49:00,08:49:00,1,27368.75
Service_period_1-Weekday-4f2a4648-A-IB-0857-dc9b791,513,16,09:54:00,09:54:00,1,27368.75
Service_period_1-Weekday-f9e3f8aa-AM_2-OB-0810-d98fe5f,32550,1,08:10:00,08:10:00,1,4.69
Service_period_1-Weekday-f9e3f8aa-AM_2-OB-0810-d98fe5f,25310,2,08:10:00,08:10:00,0,560.81
Service_period_1-Weekday-f9e3f8aa-AM_2-OB-0810-d98fe5f,25390,3,08:11:00,08:11:00,0,812.38
Service_period_1-Weekday-f9e3f8aa-AM_2-OB-0810-d98fe5f,25410,4,08:11:00,08:11:00,1,1123.01
Service_period_1-Weekday-f9e3f8aa-AM_2-OB-0810-d98fe5f,1203775,5,08:30:00,08:30:00,1,42850.0
Service_period_1-Weekday-f9e3f8aa-AM_1-OB-0615-2a0fb7e,32550,1,06:15:00,06:15:00,1,22.47
Service_period_1-Weekday-f9e3f8aa-AM_1-OB-0615-2a0fb7e,25310,2,06:15:00,06:15:00,0,577.84
Service_period_1-Weekday-f9e3f8aa-AM_1-OB-0615-2a0fb7e,25390,3,06:16:00,06:16:00,0,831.05
Service_period_1-Weekday-f9e3f8aa-AM_1-OB-0615-2a0fb7e,25410,4,06:16:00,06:16:00,1,1142.2
Service_period_1-Weekday-f9e3f8aa-AM_1-OB-0615-2a0fb7e,402,5,06:55:00,06:55:00,1,64681.35
Service_period_1-Weekday-f9e3f8aa-PM_1-IB-1405-bf61592,402,1,14:05:00,14:05:00,1,0.0
Service_period_1-Weekday-f9e3f8aa-PM_1-IB-1405-bf61592,1203735,2,15:05:00,15:05:00,1,68430.16
Service_period_1-Weekday-f9e3f8aa-PM_1-IB-1405-bf61592,1203734,3,15:20:00,15:20:00,1,73433.57
Service_period_1-Weekday-f9e3f8aa-PM_1-OB-1520-44b48ec,32550,1,15:20:00,15:20:00,1,4.69
Service_period_1-Weekday-f9e3f8aa-PM_1-OB-1520-44b48ec,25310,2,15:20:00,15:20:00,0,560.81
Service_period_1-Weekday-f9e3f8aa-PM_1-OB-1520-44b48ec,25390,3,15:21:00,15:21:00,0,812.38
Service_period_1-Weekday-f9e3f8aa-PM_1-OB-1520-44b48ec,25410,4,15:21:00,15:21:00,1,1123.01
Service_period_1-Weekday-f9e3f8aa-PM_1-OB-1520-44b48ec,1203775,5,15:55:00,15:55:00,1,43673.26
Service_period_1-Weekday-f9e3f8aa-PM_1-OB-1520-44b48ec,403,6,16:05:00,16:05:00,1,54008.75
Service_period_1-Weekday-f9e3f8aa-PM_1-OB-1520-44b48ec,402,7,16:15:00,16:15:00,1,66987.68
Service_period_1-Weekday-f9e3f8aa-PM_2-IB-1615-78c8817,402,1,16:15:00,16:15:00,1,0.0
Service_period_1-Weekday-f9e3f8aa-PM_2-IB-1615-78c8817,45768,2,16:45:00,16:45:00,0,65643.85
Service_period_1-Weekday-f9e3f8aa-PM_2-IB-1615-78c8817,07380,3,16:45:00,16:45:00,0,65854.65
Service_period_1-Weekday-f9e3f8aa-PM_2-IB-1615-78c8817,1203734,4,16:45:00,16:45:00,1,66219.44
Service_period_1-Weekday-f9e3f8aa-PM_2-OB-1646-6d88633,32550,1,16:46:00,16:46:00,1,4.69
Service_period_1-Weekday-f9e3f8aa-PM_2-OB-1646-6d88633,25310,2,16:46:00,16:46:00,0,560.81
Service_period_1-Weekday-f9e3f8aa-PM_2-OB-1646-6d88633,25390,3,16:47:00,16:47:00,0,812.38
Service_period_1-Weekday-f9e3f8aa-PM_2-OB-1646-6d88633,25410,4,16:47:00,16:47:00,1,1123.01
Service_period_1-Weekday-f9e3f8aa-PM_2-OB-1646-6d88633,1203775,5,17:25:00,17:25:00,1,43673.26
Service_period_1-Weekday-f9e3f8aa-PM_2-OB-1646-6d88633,403,6,17:35:00,17:35:00,1,54008.75
Service_period_1-Weekday-f9e3f8aa-PM_2-OB-1646-6d88633,402,7,17:45:00,17:45:00,1,66987.68
