route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible,bikes_allowed,block_service_id,block_name
"10","110","49831753802468692","POP 105 FULL","Inbound","07:27:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49901753802468692","POP 105 FULL","Inbound","17:27:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49911753802468692","POP 105 FULL","Inbound","13:42:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49921753802468692","POP 105 FULL","Inbound","15:12:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49931753802468692","POP 105 FULL","Inbound","16:42:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49941753802468692","POP 105 FULL","Inbound","18:12:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49771753802468692","POP 105 FULL","Inbound","10:42:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49781753802468692","POP 105 FULL","Inbound","12:12:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49791753802468692","POP 105 FULL","Inbound","15:27:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49801753802468692","POP 105 FULL","Inbound","13:27:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49811753802468692","POP 105 FULL","Inbound","11:27:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49821753802468692","POP 105 FULL","Inbound","09:27:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49621753802468692","POP 105 FULL","Inbound","12:57:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49631753802468692","POP 105 FULL","Inbound","10:57:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49641753802468692","POP 105 FULL","Inbound","08:57:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49651753802468692","POP 105 FULL","Inbound","21:42:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49661753802468692","POP 105 FULL","Inbound","19:42:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49721753802468692","POP 105 FULL","Inbound","16:57:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49401753802468692","POP 105 FULL","Inbound","10:27:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49411753802468692","POP 105 FULL","Inbound","08:27:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49421753802468692","POP 105 FULL","Inbound","21:12:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49491753802468692","POP 105 FULL","Inbound","10:12:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49501753802468692","POP 105 FULL","Inbound","09:12:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49611753802468692","POP 105 FULL","Inbound","14:57:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49341753802468692","POP 105 FULL","Inbound","11:42:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49351753802468692","POP 105 FULL","Inbound","07:12:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49361753802468692","POP 105 FULL","Inbound","08:12:00-98","0","82",,,"1108","1 POP 105 Full"
"10","110","49371753802468692","POP 105 FULL","Inbound","16:27:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49381753802468692","POP 105 FULL","Inbound","14:27:00-98","0","83",,,"1109","2 POP 105 Full"
"10","110","49391753802468692","POP 105 FULL","Inbound","12:27:00-98","0","83",,,"1109","2 POP 105 Full"
"30","124","28","Maroon","Inbound","07:05:00-122","0","111",,,"2250","Maroon"
"30","124","51","Maroon","Inbound","07:35:00-122","0","111",,,"2250","Maroon"
"30","124","52","Maroon","Inbound","08:05:00-122","0","111",,,"2250","Maroon"
"30","124","53","Maroon","Inbound","08:35:00-122","0","111",,,"2250","Maroon"
"30","124","54","Maroon","Inbound","09:05:00-122","0","112",,,"2251","Break - Maroon"
"30","124","55","Maroon","Inbound","09:35:00-122","0","111",,,"2250","Maroon"
"30","145","140","Maroon Last Trip","Inbound","20:05:00-123","0","112",,,"2251","Break - Maroon"
"30","151","534","Maroon Game Day","Inbound","07:05:00-140","0","135",,,"2254","Game day - Maro"
"30","145","134","Maroon","Inbound","18:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","135","Maroon","Inbound","19:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","136","Maroon","Inbound","19:35:00-122","0","112",,,"2251","Break - Maroon"
"30","124","137","Maroon Last Trip","Inbound","22:05:00-123","0","111",,,"2250","Maroon"
"30","142","138","Maroon Last Trip","Inbound","17:05:00-123","0","113",,,"2252","Sat - Maroon"
"30","143","139","Maroon Last Trip","Inbound","19:35:00-123","0","114",,,"2253","Sun - Maroon"
"30","145","128","Maroon","Inbound","15:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","129","Maroon","Inbound","16:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","130","Maroon","Inbound","16:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","131","Maroon","Inbound","17:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","132","Maroon","Inbound","17:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","133","Maroon","Inbound","18:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","122","Maroon","Inbound","12:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","123","Maroon","Inbound","13:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","124","Maroon","Inbound","13:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","125","Maroon","Inbound","14:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","126","Maroon","Inbound","14:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","127","Maroon","Inbound","15:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","116","Maroon","Inbound","09:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","117","Maroon","Inbound","10:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","118","Maroon","Inbound","10:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","119","Maroon","Inbound","11:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","120","Maroon","Inbound","11:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","121","Maroon","Inbound","12:05:00-122","0","112",,,"2251","Break - Maroon"
"30","143","110","Maroon","Inbound","19:05:00-122","0","114",,,"2253","Sun - Maroon"
"30","145","111","Maroon","Inbound","07:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","112","Maroon","Inbound","07:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","113","Maroon","Inbound","08:05:00-122","0","112",,,"2251","Break - Maroon"
"30","145","114","Maroon","Inbound","08:35:00-122","0","112",,,"2251","Break - Maroon"
"30","145","115","Maroon","Inbound","09:05:00-122","0","111",,,"2250","Maroon"
"30","143","104","Maroon","Inbound","16:05:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","105","Maroon","Inbound","16:35:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","106","Maroon","Inbound","17:05:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","107","Maroon","Inbound","17:35:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","108","Maroon","Inbound","18:05:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","109","Maroon","Inbound","18:35:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","98","Maroon","Inbound","13:05:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","99","Maroon","Inbound","13:35:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","100","Maroon","Inbound","14:05:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","101","Maroon","Inbound","14:35:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","102","Maroon","Inbound","15:05:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","103","Maroon","Inbound","15:35:00-122","0","114",,,"2253","Sun - Maroon"
"30","142","92","Maroon","Inbound","15:05:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","93","Maroon","Inbound","15:35:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","94","Maroon","Inbound","16:05:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","95","Maroon","Inbound","16:35:00-122","0","113",,,"2252","Sat - Maroon"
"30","143","96","Maroon","Inbound","12:05:00-122","0","114",,,"2253","Sun - Maroon"
"30","143","97","Maroon","Inbound","12:35:00-122","0","114",,,"2253","Sun - Maroon"
"30","142","86","Maroon","Inbound","12:05:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","87","Maroon","Inbound","12:35:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","88","Maroon","Inbound","13:05:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","89","Maroon","Inbound","13:35:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","90","Maroon","Inbound","14:05:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","91","Maroon","Inbound","14:35:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","80","Maroon","Inbound","09:05:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","81","Maroon","Inbound","09:35:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","82","Maroon","Inbound","10:05:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","83","Maroon","Inbound","10:35:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","84","Maroon","Inbound","11:05:00-122","0","113",,,"2252","Sat - Maroon"
"30","142","85","Maroon","Inbound","11:35:00-122","0","113",,,"2252","Sat - Maroon"
"30","124","74","Maroon","Inbound","19:05:00-122","0","111",,,"2250","Maroon"
"30","124","75","Maroon","Inbound","19:35:00-122","0","111",,,"2250","Maroon"
"30","124","76","Maroon","Inbound","20:05:00-122","0","111",,,"2250","Maroon"
"30","124","77","Maroon","Inbound","20:35:00-122","0","111",,,"2250","Maroon"
"30","124","78","Maroon","Inbound","21:05:00-122","0","111",,,"2250","Maroon"
"30","124","79","Maroon","Inbound","21:35:00-122","0","111",,,"2250","Maroon"
"30","124","68","Maroon","Inbound","16:05:00-122","0","111",,,"2250","Maroon"
"30","124","69","Maroon","Inbound","16:35:00-122","0","111",,,"2250","Maroon"
"30","124","70","Maroon","Inbound","17:05:00-122","0","111",,,"2250","Maroon"
"30","124","71","Maroon","Inbound","17:35:00-122","0","111",,,"2250","Maroon"
"30","124","72","Maroon","Inbound","18:05:00-122","0","111",,,"2250","Maroon"
"30","124","73","Maroon","Inbound","18:35:00-122","0","111",,,"2250","Maroon"
"30","124","62","Maroon","Inbound","13:05:00-122","0","111",,,"2250","Maroon"
"30","124","63","Maroon","Inbound","13:35:00-122","0","111",,,"2250","Maroon"
"30","124","64","Maroon","Inbound","14:05:00-122","0","111",,,"2250","Maroon"
"30","124","65","Maroon","Inbound","14:35:00-122","0","111",,,"2250","Maroon"
"30","124","66","Maroon","Inbound","15:05:00-122","0","111",,,"2250","Maroon"
"30","124","67","Maroon","Inbound","15:35:00-122","0","111",,,"2250","Maroon"
"30","124","56","Maroon","Inbound","10:05:00-122","0","111",,,"2250","Maroon"
"30","124","57","Maroon","Inbound","10:35:00-122","0","111",,,"2250","Maroon"
"30","124","58","Maroon","Inbound","11:05:00-122","0","111",,,"2250","Maroon"
"30","124","59","Maroon","Inbound","11:35:00-122","0","111",,,"2250","Maroon"
"30","124","60","Maroon","Inbound","12:05:00-122","0","111",,,"2250","Maroon"
"30","124","61","Maroon","Inbound","12:35:00-122","0","111",,,"2250","Maroon"
"31","145","142","Red","Inbound","08:05:00-124","0","1",,,"1001","Red 1"
"31","145","143","Red","Inbound","08:50:00-124","0","1",,,"1001","Red 1"
"31","145","144","Red","Inbound","09:35:00-124","0","1",,,"1001","Red 1"
"31","145","145","Red","Inbound","10:20:00-124","0","1",,,"1001","Red 1"
"31","145","146","Red","Inbound","11:05:00-124","0","1",,,"1001","Red 1"
"31","145","147","Red","Inbound","11:50:00-124","0","1",,,"1001","Red 1"
"31","143","671","Red 2 - Sunday","Inbound","20:15:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","248","Red 2 - Sunday","Inbound","15:45:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","249","Red 2 - Sunday","Inbound","16:30:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","250","Red 2 - Sunday","Inbound","17:15:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","251","Red 2 - Sunday","Inbound","18:00:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","252","Red 2 - Sunday","Inbound","18:45:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","253","Red 2 - Sunday","Inbound","19:30:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","228","Red","Inbound","19:35:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","243","Red 2 - Sunday","Inbound","12:00:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","244","Red 2 - Sunday","Inbound","12:45:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","245","Red 2 - Sunday","Inbound","13:30:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","246","Red 2 - Sunday","Inbound","14:15:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","247","Red 2 - Sunday","Inbound","15:00:00-126","0","11",,,"1007","Sun 1 - Red"
"31","143","222","Red","Inbound","15:05:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","223","Red","Inbound","15:50:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","224","Red","Inbound","16:35:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","225","Red","Inbound","17:20:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","226","Red","Inbound","18:05:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","227","Red","Inbound","18:50:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","669","Red 2 - Sunday","Inbound","19:10:00-126","0",,,,,
"31","143","670","Red 2 - Sunday","Inbound","19:55:00-126","0",,,,,
"31","143","218","Red","Inbound","12:05:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","219","Red","Inbound","12:50:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","220","Red","Inbound","13:35:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","221","Red","Inbound","14:20:00-124","0","12",,,"1008","Sun 2 - Red"
"31","143","656","Red 2 - Sunday","Inbound","14:40:00-126","0",,,,,
"31","143","657","Red 2 - Sunday","Inbound","15:25:00-126","0",,,,,
"31","143","663","Red 2 - Sunday","Inbound","16:10:00-126","0",,,,,
"31","143","664","Red 2 - Sunday","Inbound","16:55:00-126","0",,,,,
"31","143","665","Red 2 - Sunday","Inbound","17:40:00-126","0",,,,,
"31","143","667","Red 2 - Sunday","Inbound","18:25:00-126","0",,,,,
"31","143","6858","Red(copy1)","Inbound","18:50:00-142","0",,,,,
"31","143","6859","Red(copy1)","Inbound","19:35:00-142","0",,,,,
"31","145","141","Red","Inbound","07:20:00-124","0","1",,,"1001","Red 1"
"31","143","653","Red 2 - Sunday","Inbound","12:25:00-126","0",,,,,
"31","143","654","Red 2 - Sunday","Inbound","013:10:00-126","0",,,,,
"31","143","655","Red 2 - Sunday","Inbound","13:55:00-126","0",,,,,
"31","143","6852","Red(copy1)","Inbound","14:20:00-142","0",,,,,
"31","143","6853","Red(copy1)","Inbound","15:05:00-142","0",,,,,
"31","143","6854","Red(copy1)","Inbound","15:50:00-142","0",,,,,
"31","143","6855","Red(copy1)","Inbound","16:35:00-142","0",,,,,
"31","143","6856","Red(copy1)","Inbound","17:20:00-142","0",,,,,
"31","143","6857","Red(copy1)","Inbound","18:05:00-142","0",,,,,
"31","142","6846","Red(copy1)","Inbound","14:50:00-142","0",,,,,
"31","142","6847","Red(copy1)","Inbound","15:35:00-142","0",,,,,
"31","142","6848","Red(copy1)","Inbound","16:20:00-142","0",,,,,
"31","143","6849","Red(copy1)","Inbound","12:05:00-142","0",,,,,
"31","143","6850","Red(copy1)","Inbound","12:50:00-142","0",,,,,
"31","143","6851","Red(copy1)","Inbound","13:35:00-142","0",,,,,
"31","142","6840","Red(copy1)","Inbound","10:20:00-142","0",,,,,
"31","142","6841","Red(copy1)","Inbound","11:05:00-142","0",,,,,
"31","142","6842","Red(copy1)","Inbound","11:50:00-142","0",,,,,
"31","142","6843","Red(copy1)","Inbound","12:35:00-142","0",,,,,
"31","142","6844","Red(copy1)","Inbound","13:20:00-142","0",,,,,
"31","142","6845","Red(copy1)","Inbound","14:05:00-142","0",,,,,
"31","145","6834","Red(copy1)","Inbound","16:05:00-142","0",,,,,
"31","145","6835","Red(copy1)","Inbound","16:50:00-142","0",,,,,
"31","145","6836","Red(copy1)","Inbound","17:35:00-142","0",,,,,
"31","145","6837","Red(copy1)","Inbound","18:20:00-142","0",,,,,
"31","142","6838","Red(copy1)","Inbound","08:50:00-142","0",,,,,
"31","142","6839","Red(copy1)","Inbound","09:35:00-142","0",,,,,
"31","145","6828","Red(copy1)","Inbound","11:35:00-142","0",,,,,
"31","145","6829","Red(copy1)","Inbound","12:20:00-142","0",,,,,
"31","145","6830","Red(copy1)","Inbound","13:05:00-142","0",,,,,
"31","145","6831","Red(copy1)","Inbound","13:50:00-142","0",,,,,
"31","145","6832","Red(copy1)","Inbound","20:35:00-142","0",,,,,
"31","145","6833","Red(copy1)","Inbound","21:20:00-142","0",,,,,
"31","145","6822","Red(copy1)","Inbound","10:05:00-142","0",,,,,
"31","145","6823","Red(copy1)","Inbound","10:50:00-142","0",,,,,
"31","145","6824","Red(copy1)","Inbound","14:35:00-142","0",,,,,
"31","145","6825","Red(copy1)","Inbound","15:20:00-142","0",,,,,
"31","145","6826","Red(copy1)","Inbound","19:05:00-142","0",,,,,
"31","145","6827","Red(copy1)","Inbound","19:50:00-142","0",,,,,
"31","145","6816","Red(copy1)","Inbound","12:35:00-142","0",,,,,
"31","145","6817","Red(copy1)","Inbound","13:20:00-142","0",,,,,
"31","145","6818","Red(copy1)","Inbound","07:05:00-142","0",,,,,
"31","145","6819","Red(copy1)","Inbound","07:50:00-142","0",,,,,
"31","145","6820","Red(copy1)","Inbound","08:35:00-142","0",,,,,
"31","145","6821","Red(copy1)","Inbound","09:20:00-142","0",,,,,
"31","145","6810","Red(copy1)","Inbound","14:50:00-142","0",,,,,
"31","145","6811","Red(copy1)","Inbound","15:35:00-142","0",,,,,
"31","145","6812","Red(copy1)","Inbound","16:20:00-142","0",,,,,
"31","145","6813","Red(copy1)","Inbound","17:05:00-142","0",,,,,
"31","145","6814","Red(copy1)","Inbound","17:50:00-142","0",,,,,
"31","145","6815","Red(copy1)","Inbound","11:50:00-142","0",,,,,
"31","145","6804","Red(copy1)","Inbound","08:05:00-142","0",,,,,
"31","145","6805","Red(copy1)","Inbound","08:50:00-142","0",,,,,
"31","145","6806","Red(copy1)","Inbound","09:35:00-142","0",,,,,
"31","145","6807","Red(copy1)","Inbound","10:20:00-142","0",,,,,
"31","145","6808","Red(copy1)","Inbound","11:05:00-142","0",,,,,
"31","145","6809","Red(copy1)","Inbound","14:05:00-142","0",,,,,
"31","145","6798","Red(copy1)","Inbound","16:35:00-142","0",,,,,
"31","145","6799","Red(copy1)","Inbound","17:20:00-142","0",,,,,
"31","145","6800","Red(copy1)","Inbound","18:05:00-142","0",,,,,
"31","145","6801","Red(copy1)","Inbound","18:50:00-142","0",,,,,
"31","145","6802","Red(copy1)","Inbound","19:35:00-142","0",,,,,
"31","145","6803","Red(copy1)","Inbound","07:20:00-142","0",,,,,
"31","145","6792","Red(copy1)","Inbound","12:05:00-142","0",,,,,
"31","145","6793","Red(copy1)","Inbound","12:50:00-142","0",,,,,
"31","145","6794","Red(copy1)","Inbound","13:35:00-142","0",,,,,
"31","145","6795","Red(copy1)","Inbound","14:20:00-142","0",,,,,
"31","145","6796","Red(copy1)","Inbound","15:05:00-142","0",,,,,
"31","145","6797","Red(copy1)","Inbound","15:50:00-142","0",,,,,
"31","145","6786","Red(copy1)","Inbound","7:35:00-142","0",,,,,
"31","145","6787","Red(copy1)","Inbound","08:20:00-142","0",,,,,
"31","145","6788","Red(copy1)","Inbound","09:05:00-142","0",,,,,
"31","145","6789","Red(copy1)","Inbound","9:50:00-142","0",,,,,
"31","145","6790","Red(copy1)","Inbound","10:35:00-142","0",,,,,
"31","145","6791","Red(copy1)","Inbound","11:20:00-142","0",,,,,
"31","145","6780","Red(copy1)","Inbound","18:45:00-142","0",,,,,
"31","145","6781","Red(copy1)","Inbound","19:30:00-142","0",,,,,
"31","145","6782","Red(copy1)","Inbound","20:15:00-142","0",,,,,
"31","145","6783","Red(copy1)","Inbound","21:00:00-142","0",,,,,
"31","145","6784","Red(copy1)","Inbound","21:45:00-142","0",,,,,
"31","145","6785","Red(copy1)","Inbound","06:50:00-142","0",,,,,
"31","145","6774","Red(copy1)","Inbound","16:15:00-142","0",,,,,
"31","145","6775","Red(copy1)","Inbound","17:00:00-142","0",,,,,
"31","145","6776","Red(copy1)","Inbound","17:45:00-142","0",,,,,
"31","145","6777","Red(copy1)","Inbound","18:30:00-142","0",,,,,
"31","145","6778","Red(copy1)","Inbound","19:15:00-142","0",,,,,
"31","145","6779","Red(copy1)","Inbound","11:45:00-142","0",,,,,
"31","145","6768","Red(copy1)","Inbound","11:00:00-142","0",,,,,
"31","145","6769","Red(copy1)","Inbound","12:30:00-142","0",,,,,
"31","145","6770","Red(copy1)","Inbound","13:15:00-142","0",,,,,
"31","145","6771","Red(copy1)","Inbound","14:00:00-142","0",,,,,
"31","145","6772","Red(copy1)","Inbound","14:45:00-142","0",,,,,
"31","145","6773","Red(copy1)","Inbound","15:30:00-142","0",,,,,
"31","142","6762","Red(copy1)","Inbound","16:40:00-142","0",,,,,
"31","145","6763","Red(copy1)","Inbound","07:15:00-142","0",,,,,
"31","145","6764","Red(copy1)","Inbound","08:00:00-142","0",,,,,
"31","145","6765","Red(copy1)","Inbound","08:45:00-142","0",,,,,
"31","145","6766","Red(copy1)","Inbound","09:30:00-142","0",,,,,
"31","145","6767","Red(copy1)","Inbound","10:15:00-142","0",,,,,
"31","142","6756","Red(copy1)","Inbound","12:10:00-142","0",,,,,
"31","142","6757","Red(copy1)","Inbound","12:55:00-142","0",,,,,
"31","142","6758","Red(copy1)","Inbound","13:40:00-142","0",,,,,
"31","142","6759","Red(copy1)","Inbound","14:25:00-142","0",,,,,
"31","142","6760","Red(copy1)","Inbound","15:10:00-142","0",,,,,
"31","142","6761","Red(copy1)","Inbound","15:55:00-142","0",,,,,
"31","145","6750","Red(copy1)","Inbound","12:05:00-142","0",,,,,
"31","145","6751","Red(copy1)","Inbound","12:50:00-142","0",,,,,
"31","142","6752","Red(copy1)","Inbound","09:10:00-142","0",,,,,
"31","142","6753","Red(copy1)","Inbound","09:55:00-142","0",,,,,
"31","142","6754","Red(copy1)","Inbound","10:40:00-142","0",,,,,
"31","142","6755","Red(copy1)","Inbound","11:25:00-142","0",,,,,
"31","145","6744","Red(copy1)","Inbound","14:20:00-142","0",,,,,
"31","145","6745","Red(copy1)","Inbound","15:05:00-142","0",,,,,
"31","145","6746","Red(copy1)","Inbound","15:50:00-142","0",,,,,
"31","145","6747","Red(copy1)","Inbound","16:35:00-142","0",,,,,
"31","145","6748","Red(copy1)","Inbound","17:20:00-142","0",,,,,
"31","145","6749","Red(copy1)","Inbound","11:20:00-142","0",,,,,
"31","145","6738","Red(copy1)","Inbound","07:35:00-142","0",,,,,
"31","145","6739","Red(copy1)","Inbound","08:20:00-142","0",,,,,
"31","145","6740","Red(copy1)","Inbound","09:05:00-142","0",,,,,
"31","145","6741","Red(copy1)","Inbound","09:50:00-142","0",,,,,
"31","145","6742","Red(copy1)","Inbound","10:35:00-142","0",,,,,
"31","145","6743","Red(copy1)","Inbound","13:35:00-142","0",,,,,
"31","145","405","Red","Inbound","17:20:00-124","0","120",,,"1010","Break - Red 2"
"31","145","406","Red","Inbound","18:05:00-124","0","120",,,"1010","Break - Red 2"
"31","145","407","Red","Inbound","18:50:00-124","0","120",,,"1010","Break - Red 2"
"31","145","408","Red","Inbound","19:35:00-124","0","120",,,"1010","Break - Red 2"
"31","145","26","Red","Inbound","21:45:00-124","0","1",,,"1001","Red 1"
"31","145","6737","Red(copy1)","Inbound","06:50:00-142","0",,,,,
"31","145","398","Red","Inbound","12:50:00-124","0","120",,,"1010","Break - Red 2"
"31","145","400","Red","Inbound","13:35:00-124","0","120",,,"1010","Break - Red 2"
"31","145","401","Red","Inbound","14:20:00-124","0","120",,,"1010","Break - Red 2"
"31","145","402","Red","Inbound","15:05:00-124","0","120",,,"1010","Break - Red 2"
"31","145","403","Red","Inbound","15:50:00-124","0","120",,,"1010","Break - Red 2"
"31","145","404","Red","Inbound","16:35:00-124","0","120",,,"1010","Break - Red 2"
"31","145","392","Red","Inbound","08:20:00-124","0","120",,,"1010","Break - Red 2"
"31","145","393","Red","Inbound","09:05:00-124","0","120",,,"1010","Break - Red 2"
"31","145","394","Red","Inbound","9:50:00-124","0","120",,,"1010","Break - Red 2"
"31","145","395","Red","Inbound","10:35:00-124","0","120",,,"1010","Break - Red 2"
"31","145","396","Red","Inbound","11:20:00-124","0","120",,,"1010","Break - Red 2"
"31","145","397","Red","Inbound","12:05:00-124","0","120",,,"1010","Break - Red 2"
"31","145","254","Red","Inbound","17:00:00-124","0","50",,,"1009","Break - Red 1"
"31","145","266","Red","Inbound","17:45:00-124","0","50",,,"1009","Break - Red 1"
"31","145","314","Red","Inbound","18:30:00-124","0","50",,,"1009","Break - Red 1"
"31","145","315","Red","Inbound","19:15:00-124","0","50",,,"1009","Break - Red 1"
"31","145","390","Red","Inbound","06:50:00-124","0","120",,,"1010","Break - Red 2"
"31","145","391","Red","Inbound","7:35:00-124","0","120",,,"1010","Break - Red 2"
"31","145","235","Red","Inbound","12:30:00-124","0","50",,,"1009","Break - Red 1"
"31","145","236","Red","Inbound","13:15:00-124","0","50",,,"1009","Break - Red 1"
"31","145","237","Red","Inbound","14:00:00-124","0","50",,,"1009","Break - Red 1"
"31","145","238","Red","Inbound","14:45:00-124","0","50",,,"1009","Break - Red 1"
"31","145","239","Red","Inbound","15:30:00-124","0","50",,,"1009","Break - Red 1"
"31","145","240","Red","Inbound","16:15:00-124","0","50",,,"1009","Break - Red 1"
"31","145","229","Red","Inbound","08:00:00-124","0","50",,,"1009","Break - Red 1"
"31","145","230","Red","Inbound","08:45:00-124","0","50",,,"1009","Break - Red 1"
"31","145","231","Red","Inbound","09:30:00-124","0","50",,,"1009","Break - Red 1"
"31","145","232","Red","Inbound","10:15:00-124","0","50",,,"1009","Break - Red 1"
"31","145","233","Red","Inbound","11:00:00-124","0","50",,,"1009","Break - Red 1"
"31","145","234","Red","Inbound","11:45:00-124","0","50",,,"1009","Break - Red 1"
"31","142","215","Red","Inbound","15:10:00-124","0","7",,,"1006","Sat 2 - Red"
"31","142","216","Red","Inbound","15:55:00-124","0","7",,,"1006","Sat 2 - Red"
"31","142","217","Red","Inbound","16:40:00-124","0","7",,,"1006","Sat 2 - Red"
"31","145","241","Red - Final Trip","Inbound","22:05:00-125","0","3",,,"1003","Red 3"
"31","142","242","Red - Final Trip","Inbound","17:05:00-125","0","5",,,"1005","Sat 1 - Red"
"31","145","160","Red","Inbound","07:15:00-124","0","50",,,"1009","Break - Red 1"
"31","142","209","Red","Inbound","10:40:00-124","0","7",,,"1006","Sat 2 - Red"
"31","142","210","Red","Inbound","11:25:00-124","0","7",,,"1006","Sat 2 - Red"
"31","142","211","Red","Inbound","12:10:00-124","0","7",,,"1006","Sat 2 - Red"
"31","142","212","Red","Inbound","12:55:00-124","0","7",,,"1006","Sat 2 - Red"
"31","142","213","Red","Inbound","13:40:00-124","0","7",,,"1006","Sat 2 - Red"
"31","142","214","Red","Inbound","14:25:00-124","0","7",,,"1006","Sat 2 - Red"
