shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
170a315b-7e87-4fb7-a5f1-16b359de1a70,35.7406113071426,-78.8954085766488,86,7223.79
b3b170dc-c162-4f32-80b2-fa0a9e39fee2,35.801735,-78.767904,31,8236.38
ad6cf4f3-9148-47f3-b22a-d6f3ead3c348,35.765479,-78.748571,20,4544.08
170a315b-7e87-4fb7-a5f1-16b359de1a70,35.740477991378,-78.8955258971124,87,7241.99
cda69c6f-f4fc-421f-992a-fd15d068f3e3,35.7882660859446,-78.7811945277802,42,11390.47
fa703f36-39be-4426-9648-316d4048009e,35.744935,-78.781669,23,4995.4
170a315b-7e87-4fb7-a5f1-16b359de1a70,35.7464569110072,-78.8877971009978,76,6247.63
e40053ad-def2-4cbe-8fab-e0f3823d9404,35.7915814321799,-78.7832843398822,19,4811.33
2cd7a5bf-656e-4b76-9a1e-6f5f52469995,35.778345,-78.731499,11,1951.22
833ae665-e798-4b8c-9e7a-a8ac2824b5d8,35.7503232986908,-78.7425065049161,4,452.24
a0bb8371-1cb3-4a17-8052-8e76775dc1d3,35.7548537211234,-78.8371125261814,15,3906.18
6e52eb86-fc1f-4ee2-8ba1-46755a74842f,35.7375625932408,-78.8640188031378,61,3991.77
560b17f8-9f95-4019-b51a-1e728c18a6c9,35.783469,-78.802494,38,7056.94
4d11f69f-5fbd-45ef-bd60-b93636979a14,35.7884769377084,-78.7831875463516,1,87.28
2e2b1f5e-8c30-4972-ac42-0dc085fa20b5,35.7297392624461,-78.8589748060092,41,5882.63
005c5c51-3198-4ce1-8c26-bb7c7f39ea2f,35.802923,-78.774305,8,2417.02
170a315b-7e87-4fb7-a5f1-16b359de1a70,35.7421132696837,-78.8689042074875,50,4279.31
cda69c6f-f4fc-421f-992a-fd15d068f3e3,35.7959354888469,-78.7535865048503,24,6510.21
45432d3b-3193-4a6f-b5db-f839a623be9d,35.726105,-78.851297,55,6690.29
170a315b-7e87-4fb7-a5f1-16b359de1a70,35.7436281835977,-78.8900066870456,79,6620.51
b3b170dc-c162-4f32-80b2-fa0a9e39fee2,35.797711,-78.738727,17,4342.57
